# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -1.841968352077363175e-03
-3.949999999999999734e+00 6.264999999999999680e+00 -1.880554260959640608e-03
-3.899999999999999467e+00 6.264999999999999680e+00 -1.920289997777387993e-03
-3.849999999999999645e+00 6.264999999999999680e+00 -1.961293414489896636e-03
-3.799999999999999378e+00 6.264999999999999680e+00 -2.003605244590546917e-03
-3.749999999999999112e+00 6.264999999999999680e+00 -2.047241786159095280e-03
-3.699999999999998845e+00 6.264999999999999680e+00 -2.092257581574490967e-03
-3.649999999999998579e+00 6.264999999999999680e+00 -2.138719069266304361e-03
-3.599999999999998757e+00 6.264999999999999680e+00 -2.186744502565634955e-03
-3.549999999999998490e+00 6.264999999999999680e+00 -2.236295240389796733e-03
-3.499999999999998224e+00 6.264999999999999680e+00 -2.287482742049727624e-03
-3.449999999999997957e+00 6.264999999999999680e+00 -2.340397257023527598e-03
-3.399999999999997691e+00 6.264999999999999680e+00 -2.395126122739885989e-03
-3.349999999999997868e+00 6.264999999999999680e+00 -2.451632622362870904e-03
-3.299999999999997602e+00 6.264999999999999680e+00 -2.510105263119818790e-03
-3.249999999999997335e+00 6.264999999999999680e+00 -2.570633055391713905e-03
-3.199999999999997069e+00 6.264999999999999680e+00 -2.633250177251468885e-03
-3.149999999999996803e+00 6.264999999999999680e+00 -2.698062163961645679e-03
-3.099999999999996980e+00 6.264999999999999680e+00 -2.765146694671033814e-03
-3.049999999999996714e+00 6.264999999999999680e+00 -2.834686596626782157e-03
-2.999999999999996447e+00 6.264999999999999680e+00 -2.906742052971466976e-03
-2.949999999999996181e+00 6.264999999999999680e+00 -2.981391501088537753e-03
-2.899999999999995914e+00 6.264999999999999680e+00 -3.058759641073360500e-03
-2.849999999999996092e+00 6.264999999999999680e+00 -3.139023681726573964e-03
-2.799999999999995826e+00 6.264999999999999680e+00 -3.222303592223341694e-03
-2.749999999999995559e+00 6.264999999999999680e+00 -3.308701023546366943e-03
-2.699999999999995293e+00 6.264999999999999680e+00 -3.398346714491480743e-03
-2.649999999999995026e+00 6.264999999999999680e+00 -3.491486777650005396e-03
-2.599999999999995204e+00 6.264999999999999680e+00 -3.588206659862010553e-03
-2.549999999999994937e+00 6.264999999999999680e+00 -3.688695194287405256e-03
-2.499999999999994671e+00 6.264999999999999680e+00 -3.793006107452274317e-03
-2.449999999999994404e+00 6.264999999999999680e+00 -3.901598980118981680e-03
-2.399999999999994138e+00 6.264999999999999680e+00 -4.014467834700132659e-03
-2.349999999999993872e+00 6.264999999999999680e+00 -4.131810255909011513e-03
-2.299999999999994049e+00 6.264999999999999680e+00 -4.253818523640233093e-03
-2.249999999999993783e+00 6.264999999999999680e+00 -4.380931433972605482e-03
-2.199999999999993516e+00 6.264999999999999680e+00 -4.513199391447919942e-03
-2.149999999999993250e+00 6.264999999999999680e+00 -4.650834211934594398e-03
-2.099999999999992983e+00 6.264999999999999680e+00 -4.794122617722345117e-03
-2.049999999999993161e+00 6.264999999999999680e+00 -4.943567067317753208e-03
-1.999999999999992895e+00 6.264999999999999680e+00 -5.098983534987167054e-03
-1.949999999999992628e+00 6.264999999999999680e+00 -5.261026304704837994e-03
-1.899999999999992584e+00 6.264999999999997016e+00 -5.429771141348262858e-03
-1.849999999999992317e+00 6.264999999999971259e+00 -5.605812698169560307e-03
-1.799999999999992051e+00 6.264999999999792735e+00 -5.789106831508739059e-03
-1.749999999999992006e+00 6.264999999998665636e+00 -5.980031297958774208e-03
-1.699999999999991740e+00 6.264999999991733404e+00 -6.179065993036182008e-03
-1.649999999999991696e+00 6.264999999951546883e+00 -6.386663983780335729e-03
-1.599999999999991429e+00 6.264999999747595361e+00 -6.602866655172581756e-03
-1.549999999999991163e+00 6.264999998786581870e+00 -6.827949783420599050e-03
-1.499999999999991118e+00 6.264999994206759126e+00 -7.062418848384136374e-03
