# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -8.602595730173344737e-04
-3.949999999999999734e+00 6.264999999999999680e+00 -8.764908122707664416e-04
-3.899999999999999467e+00 6.264999999999999680e+00 -8.931730526163914226e-04
-3.849999999999999645e+00 6.264999999999999680e+00 -9.103192095586440206e-04
-3.799999999999999378e+00 6.264999999999999680e+00 -9.279485604197349781e-04
-3.749999999999999112e+00 6.264999999999999680e+00 -9.460969140077826571e-04
-3.699999999999998845e+00 6.264999999999999680e+00 -9.647642519954912135e-04
-3.649999999999998579e+00 6.264999999999999680e+00 -9.839675924098222407e-04
-3.599999999999998757e+00 6.264999999999999680e+00 -1.003728382381223645e-03
-3.549999999999998490e+00 6.264999999999999680e+00 -1.024091104292096637e-03
-3.499999999999998224e+00 6.264999999999999680e+00 -1.045065269298030459e-03
-3.449999999999997957e+00 6.264999999999999680e+00 -1.066648182674552903e-03
-3.399999999999997691e+00 6.264999999999999680e+00 -1.088890877581107086e-03
-3.349999999999997868e+00 6.264999999999999680e+00 -1.111828732523095168e-03
-3.299999999999997602e+00 6.264999999999999680e+00 -1.135467730979677209e-03
-3.249999999999997335e+00 6.264999999999999680e+00 -1.159843305141890733e-03
-3.199999999999997069e+00 6.264999999999999680e+00 -1.184974137201575285e-03
-3.149999999999996803e+00 6.264999999999999680e+00 -1.210922708063073144e-03
-3.099999999999996980e+00 6.264999999999999680e+00 -1.237691272750831434e-03
-3.049999999999996714e+00 6.264999999999999680e+00 -1.265312731029543530e-03
-2.999999999999996447e+00 6.264999999999999680e+00 -1.293838042301836359e-03
-2.949999999999996181e+00 6.264999999999999680e+00 -1.323319120323050886e-03
-2.899999999999995914e+00 6.264999999999999680e+00 -1.353758034513175782e-03
-2.849999999999996092e+00 6.264999999999999680e+00 -1.385205762780931764e-03
-2.799999999999995826e+00 6.264999999999999680e+00 -1.417721664086812709e-03
-2.749999999999995559e+00 6.264999999999997904e+00 -1.451355062810087519e-03
-2.699999999999995293e+00 6.264999999999996128e+00 -1.486148597319977838e-03
-2.649999999999995026e+00 6.264999999999985469e+00 -1.522107696338113013e-03
-2.599999999999995204e+00 6.264999999999959712e+00 -1.559344074988158746e-03
-2.549999999999994937e+00 6.264999999999881553e+00 -1.597917350228577824e-03
-2.499999999999994671e+00 6.264999999999663061e+00 -1.637819175150895083e-03
-2.449999999999994404e+00 6.264999999999082192e+00 -1.679148164777899757e-03
-2.399999999999994138e+00 6.264999999997502123e+00 -1.722006529452696846e-03
-2.349999999999993872e+00 6.264999999993290380e+00 -1.766425619064387713e-03
-2.299999999999994049e+00 6.264999999982650891e+00 -1.812462578662093864e-03
-2.249999999999993783e+00 6.264999999956297749e+00 -1.860179054971934122e-03
-2.199999999999993516e+00 6.264999999889949933e+00 -1.909730827184810339e-03
-2.149999999999993250e+00 6.264999999727181468e+00 -1.961133654606120498e-03
-2.099999999999992983e+00 6.264999999352575344e+00 -2.014482032457780986e-03
-2.049999999999993161e+00 6.264999998506335821e+00 -2.069849508314373573e-03
-1.999999999999992895e+00 6.264999996553492601e+00 -2.127430122525851910e-03
-1.949999999999992628e+00 6.264999992238176496e+00 -2.187231515196864755e-03
-1.899999999999992584e+00 6.264999982912497600e+00 -2.249334881832436468e-03
-1.849999999999992317e+00 6.264999963402501315e+00 -2.313862348010000021e-03
-1.799999999999992051e+00 6.264999921670318273e+00 -2.381060611800418433e-03
-1.749999999999992006e+00 6.264999837198207189e+00 -2.450921955468554972e-03
-1.699999999999991740e+00 6.264999670455322800e+00 -2.523569105334218590e-03
-1.649999999999991696e+00 6.264999346436581185e+00 -2.599144205192214195e-03
-1.599999999999991429e+00 6.264998711978022605e+00 -2.677913584675461339e-03
-1.549999999999991163e+00 6.264997518074099325e+00 -2.759863195068295270e-03
-1.499999999999991118e+00 6.264995357326170300e+00 -2.845191881952374366e-03
-1.449999999999990852e+00 6.264991428931416806e+00 -2.934020560680795052e-03
-1.399999999999990585e+00 6.264984319683777336e+00 -3.026648123104162119e-03
-1.349999999999990541e+00 6.264972172527848215e+00 -3.123168607224038364e-03
-1.299999999999990274e+00 6.264951380196817965e+00 -3.223630955304481252e-03
-1.249999999999990230e+00 6.264916554167566431e+00 -3.328353001768580115e-03
-1.199999999999989964e+00 6.264858430218157359e+00 -3.437573339365075295e-03
-1.149999999999989697e+00 6.264765476655581367e+00 -3.551385301271872685e-03
-1.099999999999989653e+00 6.264618559103521278e+00 -3.669908133190119895e-03
-1.049999999999989386e+00 6.264389128257194628e+00 -3.793484096913005144e-03
-9.999999999999892308e-01 6.264035424859247136e+00 -3.922339854517105026e-03
-9.499999999999890754e-01 6.263506799279857873e+00 -4.056537375383244270e-03
-8.999999999999889200e-01 6.262730491455583248e+00 -4.196247973379552479e-03
-8.499999999999887645e-01 6.261595997137762382e+00 -4.341787237281832801e-03
-7.999999999999884981e-01 6.259978570170622092e+00 -4.493432356433598243e-03
-7.499999999999883427e-01 6.257718873326566289e+00 -4.651114579752764489e-03
-6.999999999999881872e-01 6.254615869059109379e+00 -4.814973009551202013e-03
-6.499999999999880318e-01 6.250390577308170492e+00 -4.985407298459549469e-03
-5.999999999999878764e-01 6.244768981211164416e+00 -5.162516927045094142e-03
-5.499999999999876099e-01 6.237421219721404952e+00 -5.346108286020126443e-03
-4.999999999999874545e-01 6.227996136865576737e+00 -5.536317889411611001e-03
-4.499999999999872990e-01 6.215997778092004822e+00 -5.733442337255126656e-03
-3.999999999999870881e-01 6.201047422193655123e+00 -5.937182265841995168e-03
-3.499999999999869327e-01 6.182779231523388042e+00 -6.147395648352338773e-03
-2.999999999999867772e-01 6.160812176596036416e+00 -6.363913291067569908e-03
-2.499999999999865663e-01 6.134621908760106379e+00 -6.586692532051121804e-03
-1.999999999999863831e-01 6.104091576331596158e+00 -6.815264540052832012e-03
-1.499999999999862277e-01 6.069102339812207703e+00 -7.048926444350938486e-03
-9.999999999998603062e-02 6.029623910028879763e+00 -7.287294508165911844e-03
-4.999999999998585437e-02 5.985586317184425909e+00 -7.529709082878296988e-03
1.432275120902249174e-14 5.937494352441921919e+00 -7.775166870391241741e-03
5.000000000001450506e-02 5.885796687841481578e+00 -8.022719349728429580e-03
1.000000000000146744e-01 5.831109872977536135e+00 -8.271191576279727717e-03
1.500000000000148714e-01 5.774191895317848378e+00 -8.519115795999119764e-03
2.000000000000150269e-01 5.716048482081080628e+00 -8.765062960575794801e-03
2.500000000000152101e-01 5.657674490367178066e+00 -9.007403123707211773e-03
3.000000000000154210e-01 5.600124159605337937e+00 -9.244310194646641193e-03
3.500000000000155764e-01 5.544611691902586514e+00 -9.473488275386061572e-03
4.000000000000157319e-01 5.492076625272280133e+00 -9.693196002725794694e-03
4.500000000000159428e-01 5.443448967303053720e+00 -9.901336999093141716e-03
5.000000000000160982e-01 5.399628272356581604e+00 -1.009552830825735138e-02
5.500000000000162537e-01 5.361425747963076915e+00 -1.027315017132973338e-02
6.000000000000165201e-01 5.329008656169693658e+00 -1.043277504998393022e-02
6.500000000000166755e-01 5.302797753109562251e+00 -1.057220597350468777e-02
7.000000000000168310e-01 5.282784978846210677e+00 -1.068939530728476098e-02
7.500000000000169864e-01 5.268855882394658074e+00 -1.078238717994538069e-02
8.000000000000171418e-01 5.260350761523781671e+00 -1.085061785070039198e-02
8.500000000000174083e-01 5.256481735062511262e+00 -1.089322014577241704e-02
9.000000000000175637e-01 5.256035856596778189e+00 -1.090894591239387028e-02
9.500000000000177192e-01 5.257886735714433435e+00 -1.089756603816538147e-02
1.000000000000017986e+00 5.263458002782954281e+00 -1.085989519935969504e-02
1.050000000000018030e+00 5.273836237309245334e+00 -1.079640538973704322e-02
1.100000000000018296e+00 5.289869561005887455e+00 -1.070716651710669313e-02
1.150000000000018341e+00 5.311944850564096043e+00 -1.059362471508911926e-02
1.200000000000018607e+00 5.340045423101464017e+00 -1.045780006275895922e-02
1.250000000000018874e+00 5.374036726270823294e+00 -1.030146434954818876e-02
1.300000000000018918e+00 5.413876518042065378e+00 -1.012583442962182272e-02
1.350000000000019185e+00 5.458874509853110624e+00 -9.933530780742645325e-03
1.400000000000019229e+00 5.508286800939711014e+00 -9.726920494696651709e-03
1.450000000000019496e+00 5.561294490206101671e+00 -9.508135242735978043e-03
1.500000000000019762e+00 5.616973003583828117e+00 -9.279029943197880312e-03
1.550000000000019806e+00 5.674235486236367976e+00 -9.042009144387540276e-03
1.600000000000020073e+00 5.731971046779142043e+00 -8.799189772181161689e-03
1.650000000000020339e+00 5.789217971179495770e+00 -8.552327510200021313e-03
1.700000000000020384e+00 5.844927414062468074e+00 -8.303057264697251069e-03
1.750000000000020650e+00 5.898280244056040900e+00 -8.053058946822956934e-03
1.800000000000020695e+00 5.948552987709723183e+00 -7.803748083278914255e-03
1.850000000000020961e+00 5.995212833741905278e+00 -7.556214714466812435e-03
1.900000000000021227e+00 6.037629609416638843e+00 -7.311710215676682154e-03
1.950000000000021272e+00 6.075751056890455359e+00 -7.071009664808459647e-03
2.000000000000021316e+00 6.109487977281272464e+00 -6.834979303119173566e-03
2.050000000000021583e+00 6.138872805342876937e+00 -6.604017215689220177e-03
2.100000000000021849e+00 6.163918029743800098e+00 -6.378923949919946407e-03
2.150000000000022116e+00 6.185087341639871283e+00 -6.159941527253760124e-03
2.200000000000022382e+00 6.202705566783521363e+00 -5.947269540933592877e-03
2.250000000000022204e+00 6.217103119029763647e+00 -5.741162848470617724e-03
2.300000000000022471e+00 6.228626399642410938e+00 -5.541958272083332901e-03
2.350000000000022737e+00 6.237780088858734473e+00 -5.349432278816320177e-03
2.400000000000023004e+00 6.244938304337949830e+00 -5.163595877930849537e-03
2.450000000000023270e+00 6.250421338405283578e+00 -4.984518348867395324e-03
2.500000000000023093e+00 6.254538049806853017e+00 -4.812210936938251735e-03
2.550000000000023359e+00 6.257609384062131852e+00 -4.646346844025943737e-03
2.600000000000023626e+00 6.259869682297599880e+00 -4.486864877000640642e-03
2.650000000000023892e+00 6.261484889612285443e+00 -4.333617450858301759e-03
2.700000000000024158e+00 6.262622423247448111e+00 -4.186509716716060349e-03
2.750000000000023981e+00 6.263422830696836918e+00 -4.045292860295864740e-03
2.800000000000024247e+00 6.263969938093010725e+00 -3.909596040986180153e-03
2.850000000000024514e+00 6.264336391372459012e+00 -3.779486015295825674e-03
2.900000000000024780e+00 6.264578548945658909e+00 -3.654712948707039208e-03
2.950000000000025047e+00 6.264737165767006566e+00 -3.534949803676504590e-03
