# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -1.477650399574871945e-03
-3.949999999999999734e+00 6.264999999999999680e+00 -1.507790447272831791e-03
-3.899999999999999467e+00 6.264999999999999680e+00 -1.538826135688660477e-03
-3.849999999999999645e+00 6.264999999999999680e+00 -1.570835229325598468e-03
-3.799999999999999378e+00 6.264999999999999680e+00 -1.603798981568680532e-03
-3.749999999999999112e+00 6.264999999999999680e+00 -1.637799642359097883e-03
-3.699999999999998845e+00 6.264999999999999680e+00 -1.672815691065534030e-03
-3.649999999999998579e+00 6.264999999999999680e+00 -1.708974984711253767e-03
-3.599999999999998757e+00 6.264999999999999680e+00 -1.746288565020015504e-03
-3.549999999999998490e+00 6.264999999999999680e+00 -1.784754688208701340e-03
-3.499999999999998224e+00 6.264999999999999680e+00 -1.824452562358732342e-03
-3.449999999999997957e+00 6.264999999999999680e+00 -1.865484742708574915e-03
-3.399999999999997691e+00 6.264999999999999680e+00 -1.907851783655492399e-03
-3.349999999999997868e+00 6.264999999999999680e+00 -1.951601763121919679e-03
-3.299999999999997602e+00 6.264999999999999680e+00 -1.996801376290602281e-03
-3.249999999999997335e+00 6.264999999999999680e+00 -2.043580659453106407e-03
-3.199999999999997069e+00 6.264999999999999680e+00 -2.091927825999449764e-03
-3.149999999999996803e+00 6.264999999999999680e+00 -2.141884609517683002e-03
-3.099999999999996980e+00 6.264999999999999680e+00 -2.193590877343691223e-03
-3.049999999999996714e+00 6.264999999999999680e+00 -2.247129987005494316e-03
-2.999999999999996447e+00 6.264999999999999680e+00 -2.302534132186656764e-03
-2.949999999999996181e+00 6.264999999999999680e+00 -2.359896581445999203e-03
-2.899999999999995914e+00 6.264999999999999680e+00 -2.419332683817710522e-03
-2.849999999999996092e+00 6.264999999999999680e+00 -2.480942644620098489e-03
-2.799999999999995826e+00 6.264999999999999680e+00 -2.544752506730401515e-03
-2.749999999999995559e+00 6.264999999999999680e+00 -2.610872018298031685e-03
-2.699999999999995293e+00 6.264999999999999680e+00 -2.679493046872359965e-03
