# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -2.369409630059974084e-03
-3.949999999999999734e+00 6.264999999999999680e+00 -2.420396855752463688e-03
-3.899999999999999467e+00 6.264999999999999680e+00 -2.472941312192137794e-03
-3.849999999999999645e+00 6.264999999999999680e+00 -2.527176996072850838e-03
-3.799999999999999378e+00 6.264999999999999680e+00 -2.583161979988490148e-03
-3.749999999999999112e+00 6.264999999999999680e+00 -2.641001645979823911e-03
-3.699999999999998845e+00 6.264999999999999680e+00 -2.700689306624870500e-03
-3.649999999999998579e+00 6.264999999999999680e+00 -2.762293451961025763e-03
-3.599999999999998757e+00 6.264999999999999680e+00 -2.826025406913654052e-03
-3.549999999999998490e+00 6.264999999999999680e+00 -2.891901375088782623e-03
-3.499999999999998224e+00 6.264999999999999680e+00 -2.960016083587074104e-03
-3.449999999999997957e+00 6.264999999999999680e+00 -3.030394794782067039e-03
-3.399999999999997691e+00 6.264999999999999680e+00 -3.103276130808602096e-03
-3.349999999999997868e+00 6.264999999999999680e+00 -3.178707032117604817e-03
-3.299999999999997602e+00 6.264999999999999680e+00 -3.256740949293113023e-03
-3.249999999999997335e+00 6.264999999999999680e+00 -3.337518693873131950e-03
-3.199999999999997069e+00 6.264999999999999680e+00 -3.421287979154279645e-03
-3.149999999999996803e+00 6.264999999999999680e+00 -3.507993145970546463e-03
-3.099999999999996980e+00 6.264999999999999680e+00 -3.597929891698352887e-03
-3.049999999999996714e+00 6.264999999999999680e+00 -3.691017533099336806e-03
-2.999999999999996447e+00 6.264999999999999680e+00 -3.787749282932410116e-03
-2.949999999999996181e+00 6.264999999999999680e+00 -3.887933266305221465e-03
-2.899999999999995914e+00 6.264999999999999680e+00 -3.991917083613642260e-03
-2.849999999999996092e+00 6.264999999999999680e+00 -4.099856201732480360e-03
-2.799999999999995826e+00 6.264999999999999680e+00 -4.211999075367118921e-03
-2.749999999999995559e+00 6.264999999999999680e+00 -4.328426132085614816e-03
-2.699999999999995293e+00 6.264999999999999680e+00 -4.449331326130902611e-03
-2.649999999999995026e+00 6.264999999999999680e+00 -4.574951947500719221e-03
-2.599999999999995204e+00 6.264999999999999680e+00 -4.705685119582195958e-03
-2.549999999999994937e+00 6.264999999999999680e+00 -4.841478122575815571e-03
-2.499999999999994671e+00 6.264999999999999680e+00 -4.982697496122082126e-03
-2.449999999999994404e+00 6.264999999999999680e+00 -5.129605694882398773e-03
-2.399999999999994138e+00 6.264999999999999680e+00 -5.282675636357011054e-03
-2.349999999999993872e+00 6.264999999999999680e+00 -5.441687497633679663e-03
-2.299999999999994049e+00 6.264999999999999680e+00 -5.607324655938630137e-03
-2.249999999999993783e+00 6.264999999999999680e+00 -5.779866052648931912e-03
-2.199999999999993516e+00 6.264999999999999680e+00 -5.959638138636246321e-03
-2.149999999999993250e+00 6.264999999999999680e+00 -6.146721779930627849e-03
-2.099999999999992983e+00 6.264999999999999680e+00 -6.341526803500623782e-03
-2.049999999999993161e+00 6.264999999999999680e+00 -6.544627497001565680e-03
-1.999999999999992895e+00 6.264999999999999680e+00 -6.756389511198597139e-03
-1.949999999999992628e+00 6.264999999999999680e+00 -6.976890318360002771e-03
-1.899999999999992584e+00 6.264999999999999680e+00 -7.206598337766854240e-03
-1.849999999999992317e+00 6.264999999999999680e+00 -7.446183212485727246e-03
-1.799999999999992051e+00 6.264999999999999680e+00 -7.695698514702562637e-03
-1.749999999999992006e+00 6.264999999999999680e+00 -7.955918908050030325e-03
-1.699999999999991740e+00 6.264999999999999680e+00 -8.226513241808196264e-03
-1.649999999999991696e+00 6.264999999999999680e+00 -8.508766220988308454e-03
-1.599999999999991429e+00 6.264999999999999680e+00 -8.802634911537779439e-03
-1.549999999999991163e+00 6.264999999999997904e+00 -9.108198704840319432e-03
-1.499999999999991118e+00 6.264999999999963265e+00 -9.425933313508789296e-03
-1.449999999999990852e+00 6.264999999999114166e+00 -9.756790454129520007e-03
-1.399999999999990585e+00 6.264999999982379997e+00 -1.010033788668176190e-02
-1.349999999999990541e+00 6.264999999756473592e+00 -1.045693844331192605e-02
-1.299999999999990274e+00 6.264999997328058789e+00 -1.082667373279976031e-02
-1.249999999999990230e+00 6.264999971353829800e+00 -1.121027262258678450e-02
-1.199999999999989964e+00 6.264999767160991162e+00 -1.160712784776788548e-02
-1.149999999999989697e+00 6.264998438976963513e+00 -1.201699506672784454e-02
-1.099999999999989653e+00 6.264990997706683551e+00 -1.243954484695386671e-02
-1.049999999999989386e+00 6.264952424495413119e+00 -1.287516341149914229e-02
-9.999999999999892308e-01 6.264795392192250567e+00 -1.332267379475290427e-02
-9.499999999999890754e-01 6.264256079078968753e+00 -1.378149865400609547e-02
-8.999999999999889200e-01 6.262611027767698069e+00 -1.425066199428575223e-02
-8.499999999999887645e-01 6.257945405137697925e+00 -1.472886403543555503e-02
-7.999999999999884981e-01 6.246804016896033040e+00 -1.521457922718946060e-02
-7.499999999999883427e-01 6.223143803144378872e+00 -1.570603186456685091e-02
-6.999999999999881872e-01 6.177520584562229189e+00 -1.620121059328545957e-02
-6.499999999999880318e-01 6.097002207172086408e+00 -1.669760159256837226e-02
-5.999999999999878764e-01 5.970441292311090109e+00 -1.719247891423518818e-02
-5.499999999999876099e-01 5.788403563317308986e+00 -1.768285331071013655e-02
-4.999999999999874545e-01 5.546146449219644836e+00 -1.816521265974876259e-02
-4.499999999999872990e-01 5.248336303736709674e+00 -1.863559938546734476e-02
-3.999999999999870881e-01 4.911416230797432725e+00 -1.908992568862207667e-02
-3.499999999999869327e-01 4.554838005707479098e+00 -1.952513634957781311e-02
-2.999999999999867772e-01 4.203442597874512465e+00 -1.993552893709644655e-02
-2.499999999999865663e-01 3.880333716673924460e+00 -2.031656016260410813e-02
-1.999999999999863831e-01 3.602355191427079273e+00 -2.066512322601743099e-02
-1.499999999999862277e-01 3.378940951596370201e+00 -2.097646977560265955e-02
-9.999999999998603062e-02 3.214952299072011854e+00 -2.124585128624147459e-02
-4.999999999998585437e-02 3.105286182619354740e+00 -2.146975616600763082e-02
1.432275120902249174e-14 3.040171478188693488e+00 -2.164617488814217852e-02
5.000000000001450506e-02 3.008336274422506396e+00 -2.177272007621875588e-02
1.000000000000146744e-01 2.997951058394460855e+00 -2.184573873320104498e-02
1.500000000000148714e-01 2.996542897203181788e+00 -2.186530720465884592e-02
2.000000000000150269e-01 2.998120564046551362e+00 -2.183185270855774601e-02
2.500000000000152101e-01 3.009938107748832525e+00 -2.174582572705451369e-02
3.000000000000154210e-01 3.045296161925663547e+00 -2.160618492437821683e-02
3.500000000000155764e-01 3.116468630866171541e+00 -2.141641552831401868e-02
4.000000000000157319e-01 3.234248327437311055e+00 -2.117939904804904197e-02
4.500000000000159428e-01 3.406636762113049777e+00 -2.089809777776627936e-02
5.000000000000160982e-01 3.639611945355243794e+00 -2.057434785071887706e-02
5.500000000000162537e-01 3.926670231644064923e+00 -2.021431637587454283e-02
6.000000000000165201e-01 4.255530346256747976e+00 -1.982182794570273160e-02
6.500000000000166755e-01 4.608187597151627735e+00 -1.940146270325180528e-02
7.000000000000168310e-01 4.961260517244165058e+00 -1.895646588720702186e-02
7.500000000000169864e-01 5.290735483193143018e+00 -1.849259121414113805e-02
8.000000000000171418e-01 5.578107230680140916e+00 -1.801361587753617932e-02
8.500000000000174083e-01 5.810892967916936769e+00 -1.752345011491783511e-02
9.000000000000175637e-01 5.983428186403200399e+00 -1.702558438690063985e-02
9.500000000000177192e-01 6.102934297886420723e+00 -1.652431476257431101e-02
1.000000000000017986e+00 6.179130344368645389e+00 -1.602142682453098349e-02
1.050000000000018030e+00 6.223329758327507122e+00 -1.552078248149513923e-02
1.100000000000018296e+00 6.246217712186336257e+00 -1.502411327872289412e-02
1.150000000000018341e+00 6.257356271967221772e+00 -1.453408002366604439e-02
1.200000000000018607e+00 6.262220785443268767e+00 -1.405197419943560351e-02
1.250000000000018874e+00 6.264092909300722489e+00 -1.357940459750442766e-02
1.300000000000018918e+00 6.264726963521694891e+00 -1.311776472311032560e-02
1.350000000000019185e+00 6.264927797786983277e+00 -1.266778366654449511e-02
1.400000000000019229e+00 6.264983498128902539e+00 -1.223004321924106227e-02
1.450000000000019496e+00 6.264996679884180963e+00 -1.180547601736272809e-02
1.500000000000019762e+00 6.264999358225933790e+00 -1.139420552014909840e-02
1.550000000000019806e+00 6.264999893128079478e+00 -1.099641351266769131e-02
1.600000000000020073e+00 6.264999987095826839e+00 -1.061244578667198610e-02
1.650000000000020339e+00 6.264999998486232791e+00 -1.024209604231493369e-02
1.700000000000020384e+00 6.264999999816388332e+00 -9.885149457566289738e-03
1.750000000000020650e+00 6.264999999984082635e+00 -9.541722815644063452e-03
1.800000000000020695e+00 6.264999999999048441e+00 -9.211269729110155291e-03
1.850000000000020961e+00 6.264999999999931291e+00 -8.893626790390001674e-03
1.900000000000021227e+00 6.264999999999996128e+00 -8.588713511803442932e-03
1.950000000000021272e+00 6.264999999999999680e+00 -8.295767424269311421e-03
2.000000000000021316e+00 6.264999999999999680e+00 -8.014359470210423095e-03
2.050000000000021583e+00 6.264999999999999680e+00 -7.744664451552460416e-03
2.100000000000021849e+00 6.264999999999999680e+00 -7.485852862261577548e-03
2.150000000000022116e+00 6.264999999999999680e+00 -7.237437482137225320e-03
2.200000000000022382e+00 6.264999999999999680e+00 -6.999190787760718388e-03
2.250000000000022204e+00 6.264999999999999680e+00 -6.770859792783717745e-03
2.300000000000022471e+00 6.264999999999999680e+00 -6.551772698554860636e-03
2.350000000000022737e+00 6.264999999999999680e+00 -6.341771349766388982e-03
2.400000000000023004e+00 6.264999999999999680e+00 -6.140000280423841758e-03
2.450000000000023270e+00 6.264999999999999680e+00 -5.946723589596665874e-03
2.500000000000023093e+00 6.264999999999999680e+00 -5.761303936766399431e-03
2.550000000000023359e+00 6.264999999999999680e+00 -5.583285169380352089e-03
2.600000000000023626e+00 6.264999999999999680e+00 -5.412359847584846326e-03
2.650000000000023892e+00 6.264999999999999680e+00 -5.248516926963384469e-03
2.700000000000024158e+00 6.264999999999999680e+00 -5.091136482744115094e-03
2.750000000000023981e+00 6.264999999999999680e+00 -4.939854933870698253e-03
2.800000000000024247e+00 6.264999999999999680e+00 -4.794636098216831926e-03
2.850000000000024514e+00 6.264999999999999680e+00 -4.655255390219607131e-03
2.900000000000024780e+00 6.264999999999999680e+00 -4.521170817830218180e-03
2.950000000000025047e+00 6.264999999999999680e+00 -4.392147839200766929e-03
3.000000000000024869e+00 6.264999999999999680e+00 -4.268182064736288084e-03
3.050000000000025135e+00 6.264999999999999680e+00 -4.149073431671377113e-03
3.100000000000025402e+00 6.264999999999999680e+00 -4.034311536490378658e-03
3.150000000000025668e+00 6.264999999999999680e+00 -3.923893200548984883e-03
3.200000000000025935e+00 6.264999999999999680e+00 -3.817592638691700950e-03
3.250000000000025757e+00 6.264999999999999680e+00 -3.715307879781216786e-03
3.300000000000026024e+00 6.264999999999999680e+00 -3.616733784235612661e-03
3.350000000000026290e+00 6.264999999999999680e+00 -3.521709644495154765e-03
3.400000000000026557e+00 6.264999999999999680e+00 -3.430158302063983193e-03
3.450000000000026823e+00 6.264999999999999680e+00 -3.341955335762707320e-03
3.500000000000026645e+00 6.264999999999999680e+00 -3.256815165408515587e-03
3.550000000000026912e+00 6.264999999999999680e+00 -3.174633559930570281e-03
3.600000000000027178e+00 6.264999999999999680e+00 -3.095371730792867600e-03
3.650000000000027445e+00 6.264999999999999680e+00 -3.018934405916188710e-03
3.700000000000027711e+00 6.264999999999999680e+00 -2.945045668264882968e-03
3.750000000000027534e+00 6.264999999999999680e+00 -2.873615332167629710e-03
3.800000000000027800e+00 6.264999999999999680e+00 -2.804699288374408461e-03
3.850000000000028066e+00 6.264999999999999680e+00 -2.738087778643561246e-03
3.900000000000028333e+00 6.264999999999999680e+00 -2.673657327995575435e-03
3.950000000000028599e+00 6.264999999999999680e+00 -2.611319927334475668e-03
4.000000000000028422e+00 6.264999999999999680e+00 -2.551086933543772819e-03
