xi,RijLong,RijLat
0.0,1.0,1.0
10.0,0.9674509562477515,0.8343665400227348
20.0,0.8824586712512099,0.6018969747744517
30.0,0.7743360056670454,0.46492868705679724
40.0,0.671052911804592,0.3715839193897212
50.0,0.588724790730386,0.29620020183539786
60.0,0.5291481319858617,0.23720429155903033
70.71067811865476,0.47059184991140535,0.19198936642819692
80.62257748298549,0.4394413356869658,0.14977521453228226
90.55385138137417,0.4121762966790885,0.11209886013208795
100.4987562112089,0.38727847666668047,0.08080722336591332
110.45361017187261,0.36446274571961856,0.049198775336143
120.41594578792295,0.34370079290814176,0.020603561829975497
130.38404810405297,0.3248390570495579,0.005015440000184611
140.356688476182,0.30776772921467416,-0.016208361722807513
150.33296378372907,0.29240768459008637,-0.030050579135922253
160.31219541881399,0.2787013393915075,-0.04072906917934662
170.29386365926402,0.26637702229323773,-0.048075594549207
180.27756377319946,0.25512655471460777,-0.06107995290151624
190.26297590440447,0.2448366016709906,-0.0697696829515508
200.9975124224178,0.21913259945240096,-0.07575908253740357
210.95023109728987,0.20864438835874197,-0.08565762591995721
220.90722034374522,0.19860615544463617,-0.08989302587169518
230.8679276123039,0.18899980918460607,-0.09088913232771328
240.8318915758459,0.1797084370176977,-0.08934444202103334
250.79872407968904,0.17076670514322553,-0.08162219831342099
260.76809620810593,0.16226291217664301,-0.07321126852085708
270.7397274136177,0.15412369907449286,-0.06684230695571763
280.713376952364,0.14627743471826654,-0.065904565947364
290.68883707497264,0.1386240336491109,-0.06200293650569169
300.66592756745814,0.1311115671209371,-0.06437428480146686
310.64449134018133,0.12376785632366616,-0.05997760131506893
320.62439083762797,0.11666088476711517,-0.057075447004482936
330.6055050963308,0.10996500704162036,-0.058961423595567164
341.32096331752024,0.09477431703490975,-0.058295045159363054
351.2833614050059,0.08947086533985094,-0.05611697703238037
361.24783736376884,0.08415627604933115,-0.056924199630067764
371.2142238654117,0.07873993116081707,-0.05497060086684501
381.18237105091833,0.07323729599076403,-0.05448052922903497
391.1521443121589,0.06773900143566391,-0.053551651067585436
401.1234224026316,0.06262508868864165,-0.05069933906020263
411.0960958218893,0.05853235641024994,-0.04891853470339662
421.070065428546,0.055881726457353384,-0.04644142615424991
431.0452412450461,0.05485787608759668,-0.045169875590476305
441.02154142399894,0.055184644391819936,-0.04035712371853964
450.99889135118724,0.05634587889622483,-0.04062292346872378
460.9772228646444,0.05793321252423901,-0.04181296405188045
471.6990566028302,0.04899603229296451,-0.03998379753990223
481.6637831516918,0.051101218551372035,-0.03747890629240679
491.62994213127416,0.05353012569466407,-0.036688731582298933
501.5974481593781,0.056086352866058585,-0.037938047459492606
511.5662224971465,0.05829710401312291,-0.0365967149394569
521.5361924162119,0.059862541024579795,-0.0353217497524919
531.5072906367325,0.06064741506525603,-0.03216974711658898
541.4794548272354,0.060588588121474524,-0.0323832421661949
551.4526271584895,0.05985303401542697,-0.03608249883916839
561.426753904728,0.05859056486121873,-0.038144144824975655
571.4017850864661,0.05682505508837958,-0.04275539496516721
581.3776741499453,0.054578954891937474,-0.042659597597593
591.3543776789007,0.05185877521858777,-0.041909190231166724
602.0797289396148,0.040162043130175,-0.04048268364879284
612.0457499239742,0.03790927800744834,-0.039926440009019945
622.0128616033594,0.03533189064771037,-0.03959392706085877
631.9810123729984,0.03249849725854277,-0.042629276367701065
641.9501538281613,0.029450298066217608,-0.052034335424757355
651.9202405202649,0.026390207442030425,-0.05490980238964435
661.8912297349165,0.023485687748497262,-0.05430850077002157
671.863081289633,0.020701613405762934,-0.05354165961641784
681.8357573492315,0.017996075993024843,-0.05070951569290793
691.8092222571191,0.015524801490756957,-0.04972575464514163
701.78344238091,0.0133565181076147,-0.053379148876587595
711.7583859709698,0.011482401724685367,-0.05314281623694456
721.7340230306453,0.01000035684456193,-0.0494450312940387
732.4616030891995,0.006334855203870642,-0.0513573362832532
742.4284477308235,0.006369905678451317,-0.05717659993338573
752.3961722390671,0.006247885219655125,-0.05031471694176073
762.3647421018367,0.005672032838576565,-0.04350478894721783
772.3341245859851,0.0045008609570982225,-0.04086231713808928
782.3042886243178,0.002862352525579562,-0.034987685143761785
792.2752047110903,0.0008342403365729675,-0.0322131846151416
802.2468448052632,-0.0014717521107663334,-0.03150420296345948
812.219182240853,-0.0038475268929074108,-0.02597030687596257
822.1921916437786,-0.006219561677083433,-0.02609386382502743
832.1658488546619,-0.00864456014563353,-0.025463599634254833
842.140130857092,-0.011186436266823967,-0.02353524759685645
852.1150157109074,-0.01378598157906993,-0.019588762515872046
862.8441342444185,-0.013518042399450514,-0.01369161275437559
872.8115489611718,-0.015133698843042092,-0.012883015444093865
882.779700718135,-0.016210662707715377,-0.013539822455545105
892.7485648266257,-0.01674862428122844,-0.009211047978664663
902.7181176868004,-0.017078314625778655,-0.0012670148031675682
912.6883367283708,-0.017779370739962212,0.0018252093121317134
922.6592003551474,-0.019182801017292084,0.010756641436412086
932.6306878931231,-0.021324566317741492,0.01813642955884345
942.6027795418386,-0.02396174930009393,0.025429215645643422
952.5754563287887,-0.026548882834394237,0.033428237199940196
962.5487000666511,-0.02862657253033569,0.038308981372713984
972.5224933131367,-0.03002135594578239,0.035019728971416975
982.496819333274,-0.030887700380841387,0.03912769969509733
992.4716620639604,-0.031492878031648075,0.04178692163125491
1003.1948963187562,-0.02272764126796055,0.044516606395716
