1.000000000000000000e+00 9.747737946573458157e-01 9.103128788771296387e-01 8.269164327998645980e-01 7.437994005791583874e-01 6.791873670196325596e-01 6.381222018198725587e-01 6.265620335488518711e-01 6.134766784287908337e-01 5.997655181695761284e-01 5.856315745288694918e-01 5.666970484334153957e-01 5.405436215975968350e-01 5.155364242216778914e-01 4.864282411389305172e-01 4.549414731103363918e-01 4.360766705470573434e-01 4.261444002004799447e-01 4.197229870976617594e-01 4.202061794340011813e-01 4.309161632425083099e-01 4.184989208338809052e-01 4.045406994245459575e-01 3.859982988336388421e-01 3.656114801096165823e-01 3.518288354958681863e-01 3.456727971549432565e-01 3.431695428017120797e-01 3.427969166897632536e-01 3.416969747207135866e-01 3.366129637326311097e-01 3.282796011564624306e-01 3.159765076655886018e-01 2.974511394730574021e-01 2.875128977812432818e-01 2.654435256251068131e-01 2.425492118149243648e-01 2.239925910889110083e-01 2.100597926126177017e-01 2.018334054248474563e-01 2.020411670649389646e-01 2.098512037429786092e-01 2.222489361069182323e-01 2.350550062532351381e-01 2.437907283029555339e-01 2.465131327781256154e-01 2.423111783105579287e-01 2.680536215186803961e-01 2.622616992656594537e-01 2.505686975602823829e-01 2.347526662895046135e-01 2.168314512994048704e-01 1.991259168587021788e-01 1.828916866968869626e-01 1.660004617278567074e-01 1.451574523233750691e-01 1.188896721866428002e-01 8.991131831365188620e-02 6.366811712185863059e-02 4.527948469506060808e-02 8.915004187663472246e-02 7.562210308629591093e-02 6.572279704072137019e-02 6.332054690276023301e-02 6.962558554712663939e-02 8.131486166527288062e-02 9.289390440395407789e-02 1.004263837512584384e-01 1.026786655728793712e-01 9.886196067501963614e-02 8.872440433371267532e-02 7.224479397758190591e-02 5.005138094971291890e-02 5.240792850548727649e-02 3.350102945477372723e-02 1.769443046727538563e-02 6.309678505513837375e-03 5.438948940136945163e-04 -9.038638627005899772e-04 -1.583211782869817100e-03 -2.463737892635947929e-03 -3.389335541088413489e-03 -4.926024778932735354e-03 -6.676349889322943237e-03 -8.561235676274203676e-03 -1.135155489254468207e-02 1.143493320517812925e-02 1.279181270835643390e-02 1.422581122861826634e-02 1.335904243599482684e-02 8.931083190010322831e-03 2.454701354709013135e-03 -3.632488144753012217e-03 -7.192049117862560695e-03 -8.303948296174104571e-03 -9.592966447543640682e-03 -1.178236240329437121e-02 -1.374684864476358875e-02 -1.660779721195960318e-02 -2.168376154747285109e-02 -1.257698228953064122e-02
1.000000000000000000e+00 9.698096747991536981e-01 8.885352294237348625e-01 7.880590969029230841e-01 6.951531949313298764e-01 6.243219983461201217e-01 5.828668808425747638e-01 5.740439092796731924e-01 5.598382148749703191e-01 5.571019500473251007e-01 5.542156646855865842e-01 5.434527812463239016e-01 5.284962499953530513e-01 5.079090895956681617e-01 4.852489470700790397e-01 4.659135939904200940e-01 4.506609346683806971e-01 4.411214273664822993e-01 4.368637436054217948e-01 4.352242860803709479e-01 4.319819255887167864e-01 4.238289414700792679e-01 4.138702960595935232e-01 3.998736116719197597e-01 3.874663006387936703e-01 3.819304608363197073e-01 3.821976084690590914e-01 3.880890863356122322e-01 3.988718056470674234e-01 4.077569557528847310e-01 4.106427299512757090e-01 4.075373856543236806e-01 3.947042485566664149e-01 3.724417042112062037e-01 3.274874244511541965e-01 3.088711092731837859e-01 2.931863822769320560e-01 2.802038555992881208e-01 2.708808952865602304e-01 2.678106151588811601e-01 2.716988736916935987e-01 2.797060236786254039e-01 2.890085705350204370e-01 2.976424882595008481e-01 3.008480287105173012e-01 2.934698741759084739e-01 2.734348264317735810e-01 2.735482415090342845e-01 2.442725221151697823e-01 2.141638265821623477e-01 1.905870001018232507e-01 1.768535467146874207e-01 1.698979766907826594e-01 1.658261072420085802e-01 1.601939432659615359e-01 1.491938056010710667e-01 1.332256065342954376e-01 1.165943017518198815e-01 1.038850180449810562e-01 9.645051554705535990e-02 1.084679195623744624e-01 9.994154557328564781e-02 9.130443993436029859e-02 8.603679279542569835e-02 8.563643448673671776e-02 8.765268312143037477e-02 9.029021569090908694e-02 9.184447273460841221e-02 9.016346187996138184e-02 8.428795168250675929e-02 7.477006619056213166e-02 6.319002470890761058e-02 5.106539528689803265e-02 8.375349834710366093e-02 6.871830851351402869e-02 5.445722575285973782e-02 4.017279030457981959e-02 2.527098183304303872e-02 1.138079632375069150e-02 3.626627525538457693e-04 -7.759052303411843182e-03 -1.442087971720297859e-02 -2.113558752175954611e-02 -2.765305916734068364e-02 -3.219388911682586479e-02 -3.485901461965119214e-02 1.667501573021813385e-02 1.170638028274516469e-02 4.683578257738414685e-03 -4.624334079768525896e-03 -1.421817639113209970e-02 -2.164422349355494060e-02 -2.724647638983327888e-02 -3.141698764352097301e-02 -3.394024063483196130e-02 -3.556711900604559579e-02 -3.440406723471901157e-02 -2.835789437996423523e-02 -2.313838310781475560e-02 -2.333146949979159751e-02 1.655618670410367518e-02
9.999999999999997780e-01 9.747484803726840230e-01 9.065505795644849263e-01 8.194688928290928542e-01 7.404810857934205348e-01 6.810006824235165235e-01 6.424693573293382975e-01 5.730117295121592846e-01 5.644260923053229240e-01 5.611583524464133221e-01 5.579654501210457029e-01 5.527618369160429701e-01 5.469536479131409390e-01 5.416607522906120575e-01 5.359620118594347060e-01 5.300365414912485695e-01 5.246180846251253804e-01 5.179024095990530929e-01 5.090970125225672271e-01 4.966072669944971985e-01 4.573940905628164910e-01 4.439198461006368945e-01 4.318976199118231274e-01 4.251053515089155410e-01 4.263073016308144836e-01 4.339329568544043614e-01 4.455299926995909265e-01 4.581650524313459760e-01 4.661509061228907846e-01 4.668371667909343437e-01 4.623082328791101592e-01 4.518267105589343080e-01 4.364181238181599753e-01 4.216984602016398687e-01 3.977325479572075273e-01 3.807221365295250792e-01 3.693567444088817764e-01 3.590712620329850613e-01 3.476824813609140641e-01 3.375463918846123845e-01 3.264773396289873397e-01 3.151613070206701894e-01 3.064992671848279504e-01 2.973125276188668398e-01 2.843889024810106747e-01 2.654243898263316526e-01 2.394786796792987282e-01 2.434978587992577825e-01 2.183682565272608844e-01 1.939551104042283036e-01 1.752283760003503499e-01 1.645357466026965143e-01 1.588587317284382572e-01 1.540966352159396369e-01 1.458881003390355424e-01 1.314023974904762471e-01 1.121292416991693519e-01 9.201686933792013745e-02 7.575366762822374755e-02 6.696871783990665516e-02 8.807421919154378998e-02 8.273020960556456971e-02 7.683869261019307673e-02 6.986700549865640375e-02 6.073021865693276761e-02 4.974500178251981680e-02 3.925493640740148477e-02 3.010342420853023490e-02 2.344086369047413201e-02 2.092012414626271202e-02 2.113254739144518682e-02 2.117921103110177034e-02 2.017745606576973674e-02 7.805788858211838710e-02 7.026861311695542511e-02 6.004107053450238873e-02 4.544758816200822338e-02 2.564572639934828077e-02 4.506414157136599125e-03 -1.419638889706809765e-02 -2.929420610979799680e-02 -3.937590901849995911e-02 -4.724173330702903517e-02 -5.571300307481596992e-02 -6.249374298003480821e-02 -6.973886547013005699e-02 -3.234964681267252923e-02 -4.197014841044573175e-02 -4.604579463606731093e-02 -4.752150756698634432e-02 -4.894673955521802733e-02 -5.076956795987291188e-02 -5.136925830988712388e-02 -5.029789719667817488e-02 -4.766135500148328125e-02 -4.001486288862300678e-02 -2.700386078027668807e-02 -1.426363986217296480e-02 -2.760401993325601027e-03 7.882622566086582711e-03 5.836476071995425757e-02
1.000000000000000000e+00 9.773963052380612027e-01 9.173316717191545289e-01 8.397162454723126057e-01 7.674077814927928731e-01 7.169359734373251802e-01 6.876378764636477126e-01 6.279142660323152603e-01 6.236086394275601741e-01 6.284911122115445226e-01 6.344485470500320634e-01 6.388748545594699069e-01 6.394606301908694057e-01 6.353056402054800822e-01 6.318111956424690145e-01 6.266232199386940760e-01 6.173950337189956228e-01 6.053110897965330306e-01 5.881471788631471576e-01 5.686179433789197990e-01 5.369723338035587989e-01 5.259657847067054082e-01 5.167454126103798728e-01 5.119115476684590327e-01 5.089422131336972521e-01 5.065072771206580171e-01 5.034715133321964187e-01 4.967886506860130225e-01 4.893114187831553163e-01 4.792281931992373734e-01 4.652782290758469275e-01 4.524038329003592929e-01 4.402801408760204649e-01 4.299450373113299362e-01 4.209847220706416371e-01 4.217163673907932675e-01 4.184271597186799418e-01 4.099714168947152237e-01 3.965671311270726473e-01 3.804989341266616920e-01 3.656551310551747203e-01 3.518169449660204506e-01 3.375671539812489241e-01 3.205450656338668103e-01 2.971364784678035553e-01 2.673031272796830837e-01 2.361468259370087808e-01 2.282761899728143751e-01 2.100798003363024691e-01 1.980390069169565004e-01 1.893387465417579740e-01 1.828124187160770631e-01 1.776741337187565106e-01 1.706203472056655457e-01 1.598718485356678265e-01 1.442046766590053264e-01 1.233608444999416132e-01 1.019295306355119668e-01 8.494173037851183994e-02 7.524768767057521401e-02 6.961808993724774575e-02 6.868698676240134193e-02 6.964727812626811398e-02 7.087805688329698595e-02 7.107556582948454382e-02 6.797119780127865163e-02 6.054648741006790624e-02 5.087320120423702297e-02 4.360249714293780443e-02 4.166556444833083295e-02 4.414840301318704446e-02 4.877507792329150577e-02 5.200314921728663858e-02 7.554638212094415273e-02 6.623067749809230520e-02 5.082744034955481022e-02 3.074666085678525590e-02 9.584861368126642092e-03 -9.696347420504449963e-03 -2.498252959999279488e-02 -3.427126188081826286e-02 -3.821098323328326468e-02 -3.757918069711206621e-02 -3.322936798723320068e-02 -2.679839090315390068e-02 -2.080127009080091210e-02 -1.798933421995678461e-02 -2.670858551159559918e-02 -3.708451371489096537e-02 -4.466380950162040370e-02 -4.853103394471110221e-02 -5.001001319967576797e-02 -5.048007449510488048e-02 -5.048683675267578302e-02 -4.647223587352156127e-02 -3.516842153011531108e-02 -1.690379411244179175e-02 3.427755878259040358e-03 1.821186684431137098e-02 2.500475825941947741e-02 2.068458908551527517e-02
1.000000000000000000e+00 9.820082938518316373e-01 9.327087912627768373e-01 8.738764314121264531e-01 8.244216240910977600e-01 7.868603027466914979e-01 7.605684177998736084e-01 7.372338217695616480e-01 7.236712669328692060e-01 7.106257073970418947e-01 6.985353450906134354e-01 6.888200754194379050e-01 6.871671412271100898e-01 6.895467740775631516e-01 6.880407134021984117e-01 6.795443671719044731e-01 6.625458575155334096e-01 6.409186980791874433e-01 6.201026945754007924e-01 6.013109700282797121e-01 6.332955080288893424e-01 6.232046844314119705e-01 6.125928517786715100e-01 6.005593829876744172e-01 5.868648620704797203e-01 5.687997790003670451e-01 5.501141059105792985e-01 5.329025104821877301e-01 5.180477713894474645e-01 5.091720070132859099e-01 5.049609060494082424e-01 5.013144038449334206e-01 4.953898277493674618e-01 4.837531439356869689e-01 4.501292661145789853e-01 4.445570669503754457e-01 4.371320369491401014e-01 4.289394630049420121e-01 4.201258251788954623e-01 4.096099278258338305e-01 4.006134617311137847e-01 3.916009645182342847e-01 3.777181148448334191e-01 3.589859155497013288e-01 3.348936080544254734e-01 3.070080232622832139e-01 2.791212909852932578e-01 2.760879898231786700e-01 2.570717504096060035e-01 2.411006980801840283e-01 2.293264887886438952e-01 2.203881492529769504e-01 2.139191974571514610e-01 2.090078806474076345e-01 2.026663031114218361e-01 1.957477275311963194e-01 1.885993002806987395e-01 1.817503168268143066e-01 1.769246901016844065e-01 1.735472920287979559e-01 1.210130014240627661e-01 1.221376103545870617e-01 1.239339240172692425e-01 1.261997976948987799e-01 1.294859741195034109e-01 1.318780945056563236e-01 1.325566531019918004e-01 1.320588502118560381e-01 1.285580014080812961e-01 1.210923470007568559e-01 1.112273220731590517e-01 1.002316607117110792e-01 8.981588198729127670e-02 5.719461740962704377e-02 5.046534116000484654e-02 4.532693614237229274e-02 4.104281557162715172e-02 3.732551691981995934e-02 3.414714883792389216e-02 3.264674134750160384e-02 3.487694493483444597e-02 4.171748809986719486e-02 5.228465001840153226e-02 6.293818038098575318e-02 6.950996265451099554e-02 7.068340885419778508e-02 4.706132353606252289e-02 4.280636866769217674e-02 3.568724818453948566e-02 2.962734685240285548e-02 2.688746343085220494e-02 2.681662781723251690e-02 2.899264718744182234e-02 3.203996088481852328e-02 3.471132474781484650e-02 3.746406661115148085e-02 3.920529656323571560e-02 3.855985609085815780e-02 3.571727036201263750e-02 3.108047385163149531e-02 4.045470366566086308e-03
1.000000000000000222e+00 9.839416782237239145e-01 9.421636080870602337e-01 8.886769156408237391e-01 8.374555396126295292e-01 7.968634844575072096e-01 7.671797992044817605e-01 7.662995069173603735e-01 7.459708795053484609e-01 7.277026218608513286e-01 7.141256286063893954e-01 7.064392008153368430e-01 6.993381145827854972e-01 6.928724307955641537e-01 6.854375522914513130e-01 6.708157662750167116e-01 6.521598120502710705e-01 6.325002050066026449e-01 6.122808535097948868e-01 5.967533532308966215e-01 6.389646930944709036e-01 6.324915919514765283e-01 6.251266953128187254e-01 6.125867981965472664e-01 5.943988947605818307e-01 5.729160213545432256e-01 5.502787003440109403e-01 5.347237348232211085e-01 5.276104444814037064e-01 5.236132215294381220e-01 5.223455535314028841e-01 5.198046572307656321e-01 5.127010289938599419e-01 5.050137404477631486e-01 5.026968922896573044e-01 4.896055772071125078e-01 4.721373564459824812e-01 4.534486649277196246e-01 4.384075183110716645e-01 4.270661545358349076e-01 4.163546842157667682e-01 4.030300150869562392e-01 3.876350641571972844e-01 3.734835105357249274e-01 3.603719775630946365e-01 3.500729658635734487e-01 3.438524256819823210e-01 3.026492070251983746e-01 3.013999417858391761e-01 2.977828119243245975e-01 2.898345765249535355e-01 2.776048074247072228e-01 2.630321555214854556e-01 2.511839754002355707e-01 2.419696910913897714e-01 2.325847355698963392e-01 2.228145824428176547e-01 2.123265107701757526e-01 2.029808253493314840e-01 1.977187037291307237e-01 1.387908137003110998e-01 1.422439928967976774e-01 1.470786377221239005e-01 1.548745798502382809e-01 1.641481266448658882e-01 1.714431737122366073e-01 1.741618960928006943e-01 1.729845450467731027e-01 1.707298097745585663e-01 1.671133264993870104e-01 1.603288637330071986e-01 1.509017717121566293e-01 1.398845229391564304e-01 8.727384743432567427e-02 8.746370808768606786e-02 9.193685029413989351e-02 9.968294532752428050e-02 1.087093164961716873e-01 1.184912058388137152e-01 1.283870384675975251e-01 1.372288315397889868e-01 1.428669153341142473e-01 1.422125963774082402e-01 1.352317508952394776e-01 1.239394093252981083e-01 1.117341583937290911e-01 1.118933292965460929e-01 1.105086016214051198e-01 1.114936789534250045e-01 1.133325596352955239e-01 1.136672150950564508e-01 1.105377653023327800e-01 1.040683367142418436e-01 9.749740206011596466e-02 9.304594725401829636e-02 9.027407986277256879e-02 8.836551870095632477e-02 8.496577335919704155e-02 7.786832073687086075e-02 6.920711622148167930e-02 2.766753731734590549e-02
1.000000000000000000e+00 9.787723950356256308e-01 9.197863644184262055e-01 8.453092369861220368e-01 7.832247824369940048e-01 7.415758439599071661e-01 7.184477681344697553e-01 7.427583511429949326e-01 7.318860816765084820e-01 7.174596501958602213e-01 6.994947526242569769e-01 6.810579125216318364e-01 6.658961433380620187e-01 6.568822413363936130e-01 6.536320626996736660e-01 6.494166151444481505e-01 6.408569424217249733e-01 6.301454555170090677e-01 6.192050817084651104e-01 6.087978467629179269e-01 5.863212607946104438e-01 5.768553719165991911e-01 5.698485039650912354e-01 5.678047633893354984e-01 5.666165549394758250e-01 5.616856870143512870e-01 5.570671865323993943e-01 5.555713075226311748e-01 5.530553059042988551e-01 5.478405488731528106e-01 5.399511225386937063e-01 5.292576319798352191e-01 5.166278714903388414e-01 5.026842462301646108e-01 4.786439923625433468e-01 4.637855537796522487e-01 4.534241439808625596e-01 4.429792673916785328e-01 4.339594160101272191e-01 4.269344059199312036e-01 4.191040501025846132e-01 4.124158333351832795e-01 4.071091677650758300e-01 4.007743284994104704e-01 3.925864095519099317e-01 3.822308913069744074e-01 3.670650830140398946e-01 3.281025962594080192e-01 3.161866606540766345e-01 3.024963246988173204e-01 2.899795759446195942e-01 2.813732279314525853e-01 2.756063795469241295e-01 2.716119683664263151e-01 2.680677428225656245e-01 2.628256907206063531e-01 2.539396071596464188e-01 2.426631068063139773e-01 2.318204387887744800e-01 2.202897590467794153e-01 1.338376178686764284e-01 1.355077385200112727e-01 1.410612223478536209e-01 1.481630960489537518e-01 1.578792767390842788e-01 1.695079780673535153e-01 1.812171630315631832e-01 1.911846502435411710e-01 1.934521549500477777e-01 1.856984051626562604e-01 1.723546538842223586e-01 1.591815152306273462e-01 1.534970287507870512e-01 1.471088985130805105e-01 1.590670029696434618e-01 1.709995713152059338e-01 1.778483114926970865e-01 1.798898577266719589e-01 1.798912661134826341e-01 1.804170989239896050e-01 1.800339194506642426e-01 1.744873245198236278e-01 1.620267267796120236e-01 1.436370948616556842e-01 1.231025581350482651e-01 1.060557902256105828e-01 1.124193018590590870e-01 1.054977130852432499e-01 9.958232854773076126e-02 9.532510387784444428e-02 9.237914147000154952e-02 9.080951306606857565e-02 9.158411144727283959e-02 9.415502334173038446e-02 9.658112093678269949e-02 9.784488986788530962e-02 9.640594330650041621e-02 9.095032874345450324e-02 8.603001903456733435e-02 8.627024251122948628e-02 9.959441681626700349e-02
1.000000000000000000e+00 9.810140486995360121e-01 9.317873262382093680e-01 8.703835188185459204e-01 8.132691487270409247e-01 7.659710097278817909e-01 7.259098902112071094e-01 6.848592895783768286e-01 6.637560978953719326e-01 6.442949726599915827e-01 6.299862421790427547e-01 6.214416550746277856e-01 6.164791263283772027e-01 6.154686126335520147e-01 6.160135982313043046e-01 6.170423067798621597e-01 6.193754733234306808e-01 6.207211226322500996e-01 6.198270101678118316e-01 6.161046213459173693e-01 5.890537750637693248e-01 5.814025413821400923e-01 5.711644019119608284e-01 5.581345045890571122e-01 5.459313791488366041e-01 5.386019184620775002e-01 5.361097705909216860e-01 5.373624874314264499e-01 5.383287932939008202e-01 5.356261736947290908e-01 5.286254696861656388e-01 5.161184881162463878e-01 5.016333389300993151e-01 4.855803693524864406e-01 4.271117878475801377e-01 4.119787405420609616e-01 4.014445726927736713e-01 3.968552140748592971e-01 4.003685806540632219e-01 4.053335419599679579e-01 4.071793625314291676e-01 4.043865271594118127e-01 3.926229437643462550e-01 3.769311732550981731e-01 3.583500803090869380e-01 3.366787816371833442e-01 3.188971105713818144e-01 2.729539183620204867e-01 2.631010691703858373e-01 2.587763833751046683e-01 2.617689673984007204e-01 2.705763567429348981e-01 2.804303993780024595e-01 2.882257844607563624e-01 2.901613922298764137e-01 2.874978509963387330e-01 2.832365140126812952e-01 2.755149548689048156e-01 2.633839054373300903e-01 2.481131821434466589e-01 1.745622611450617645e-01 1.668527451240279791e-01 1.618186576297660773e-01 1.597582666767585202e-01 1.583256799526264746e-01 1.547953676492261899e-01 1.473377170455294483e-01 1.347627215505849962e-01 1.186970530646389854e-01 1.051209337135904226e-01 9.886899607590843297e-02 1.011108684944351938e-01 1.087405678572593154e-01 1.229937215260287764e-01 1.346143069672071091e-01 1.387413380991014134e-01 1.359015289028503992e-01 1.311189155474917212e-01 1.262288054352829758e-01 1.187355435987308555e-01 1.085969258490584732e-01 9.575506959509132165e-02 8.178114998998410601e-02 6.923507551566224216e-02 5.793187921866208706e-02 4.930542583405431167e-02 4.845153410403112842e-02 2.999901233443780582e-02 1.389716913255581096e-02 1.975225650440067850e-03 -4.032005501495245468e-03 -2.568302260802195550e-03 3.916608480403357094e-03 1.120299113013375862e-02 1.729249781534759889e-02 1.939379160026446364e-02 1.749175293294424546e-02 1.438043602907719716e-02 1.055958489397374432e-02 6.795074889158412602e-03 5.776811976379171709e-02
1.000000000000000222e+00 9.836965846998444452e-01 9.402035844844036649e-01 8.838930791584715951e-01 8.266178205634899800e-01 7.756324966086830530e-01 7.342259699406569196e-01 7.049490437944163634e-01 6.854239777224813146e-01 6.669826820381223875e-01 6.465632198319768431e-01 6.254029280642344757e-01 6.070586194782583433e-01 5.955945008967250542e-01 5.922656484889937678e-01 5.923910586582034066e-01 5.907758063469107368e-01 5.856866701975653733e-01 5.752439988218567279e-01 5.599118934642292045e-01 5.628839413698176752e-01 5.425525608870931382e-01 5.254853340225450475e-01 5.126147235973613769e-01 5.045439173027416180e-01 5.013719987393802091e-01 5.018048078604817608e-01 5.042991738137762026e-01 5.020147075753960131e-01 4.945606409961648686e-01 4.838558015805696222e-01 4.676861826266749400e-01 4.479644080129566164e-01 4.288669108940375008e-01 3.834557113892256286e-01 3.753609362060311705e-01 3.704949927103856622e-01 3.687843153767262350e-01 3.682334444259808826e-01 3.666560500109326548e-01 3.628043356513609985e-01 3.571492601105958897e-01 3.493949420605137468e-01 3.406859784496993893e-01 3.307943858623799693e-01 3.187065946358095259e-01 3.072507975748396403e-01 2.867632715213815908e-01 2.828080778932985928e-01 2.827783749925393275e-01 2.862672224754820860e-01 2.909173044213385628e-01 2.958757017120214883e-01 2.990570382792424597e-01 2.973336258757033890e-01 2.902366107206865165e-01 2.778759923023138012e-01 2.611712320395565556e-01 2.426964614265551823e-01 2.259083868431420450e-01 1.622997876690487895e-01 1.475346750484008984e-01 1.341317366090342134e-01 1.211259575136221095e-01 1.093478789345244534e-01 1.018815185505646675e-01 1.020783302970846573e-01 1.096464927975370207e-01 1.198958507441846427e-01 1.287405948309908454e-01 1.333811416924659266e-01 1.318267443990970289e-01 1.265734811668962623e-01 1.062607172418688628e-01 1.061883532680346354e-01 1.022160383149078172e-01 9.671429387124523547e-02 8.930107671287504378e-02 7.922221472949447785e-02 6.669752136111081753e-02 5.267181503480201921e-02 3.914703672684251984e-02 2.776026181871661669e-02 1.977524308164479994e-02 1.483586242167837972e-02 1.034165150834661165e-02 2.008204702281313897e-02 8.282650461732177574e-03 -2.009165063080505485e-03 -9.090235189732192092e-03 -1.340916467487979213e-02 -1.614428707807959162e-02 -1.914588470806513620e-02 -2.422847877337390779e-02 -3.042167034262515182e-02 -3.727876488910761982e-02 -4.652553977153762316e-02 -5.935399312957050089e-02 -7.583772810675441789e-02 -9.388701294333165470e-02 -1.367694726333922896e-02
1.000000000000000000e+00 9.806490402954681773e-01 9.299168077322084169e-01 8.641126750266864276e-01 7.980566434603595383e-01 7.410431805337690525e-01 6.978186080191681739e-01 6.956914053335141457e-01 6.718737990789657166e-01 6.495067675371484217e-01 6.305406270331819218e-01 6.108414383951378257e-01 5.895901692983223086e-01 5.684974680386047918e-01 5.484702896663651295e-01 5.285787234055223660e-01 5.110498520070649864e-01 4.953655920856258610e-01 4.792307389189175981e-01 4.634649656992473332e-01 4.934900591600912545e-01 4.782116754672020575e-01 4.663654218026190845e-01 4.604784772792017145e-01 4.588315603976111934e-01 4.589663978284595491e-01 4.596647577735162860e-01 4.570275969473367450e-01 4.482281227300862758e-01 4.359498794446382552e-01 4.212652956887867339e-01 4.049327228266266232e-01 3.906379983903603414e-01 3.817033052676137572e-01 3.730345623614477191e-01 3.658574253080593697e-01 3.573222973399881597e-01 3.453608769167917925e-01 3.300709818229357606e-01 3.181529483045484330e-01 3.126038599374071913e-01 3.136459274017465160e-01 3.188306220601486718e-01 3.226751489969008624e-01 3.228018738755626393e-01 3.193636927737393827e-01 3.126349478489254263e-01 2.902492628371555194e-01 2.861364001876028906e-01 2.816609299864303306e-01 2.797474762640372870e-01 2.785405433844983514e-01 2.772218627742908392e-01 2.769682476904224977e-01 2.766898636206015505e-01 2.750664921032968668e-01 2.712267916595894612e-01 2.650785207931073972e-01 2.561335023822798318e-01 2.437659739449060115e-01 1.512215831579165060e-01 1.423331696507373345e-01 1.353329344749558960e-01 1.305346177725011936e-01 1.282531842423707547e-01 1.274976511306282201e-01 1.256848522698300885e-01 1.230901154690881710e-01 1.187042958253615027e-01 1.114558225524853868e-01 1.031209255345546943e-01 9.517008672858752460e-02 8.821006515944786186e-02 9.910198743111228725e-02 9.573519001986825760e-02 9.052095834184151202e-02 8.364822742307302661e-02 7.498778971837120888e-02 6.452718645047644808e-02 5.367371882723705190e-02 4.424190566711376504e-02 3.621638986879538447e-02 2.667050014369605482e-02 1.375236019330886190e-02 -1.153690093293086982e-03 -1.597772678124933371e-02 9.027224429466143563e-03 4.065555199132740130e-04 -4.370449537025541432e-03 -7.415734423136795782e-03 -1.084325193828754828e-02 -1.786695246341996404e-02 -3.135731509957388058e-02 -5.024551478489975437e-02 -7.279106865249565517e-02 -9.759782276197036255e-02 -1.225892018811026163e-01 -1.473071304904395584e-01 -1.696557958019905554e-01 -1.896591373900759769e-01 -9.465366214364641373e-02
