# Y/D U V W
-4.0000 6.1835 -0.0699 -0.0745
-3.9213 6.1845 -0.0608 -0.0635
-3.8425 6.1719 -0.0465 -0.0777
-3.7638 6.1800 -0.0373 -0.0762
-3.6850 6.1909 -0.0335 -0.0411
-3.6063 6.2144 -0.0259 -0.0290
-3.5276 6.2377 -0.0165 -0.0415
-3.4488 6.2647 -0.0077 -0.0594
-3.3701 6.2969 0.0003 -0.0764
-3.2913 6.3168 0.0095 -0.0720
-3.2126 6.3295 0.0327 -0.0701
-3.1339 6.3332 0.0680 -0.0819
-3.0551 6.3286 0.0970 -0.0867
-2.9764 6.3336 0.1165 -0.0855
-2.8976 6.3502 0.1332 -0.0878
-2.8189 6.3539 0.1455 -0.1006
-2.7402 6.3563 0.1534 -0.1202
-2.6614 6.3683 0.1562 -0.1340
-2.5827 6.3776 0.1576 -0.1332
-2.5039 6.3792 0.1628 -0.1203
-2.4252 6.3803 0.1706 -0.1100
-2.3465 6.3823 0.1806 -0.1098
-2.2677 6.3889 0.1946 -0.1161
-2.1890 6.3851 0.2059 -0.1267
-2.1102 6.3757 0.2124 -0.1299
-2.0315 6.3760 0.2244 -0.1421
-1.9528 6.3875 0.2374 -0.1551
-1.8740 6.3934 0.2427 -0.1459
-1.7953 6.3849 0.2465 -0.1341
-1.7165 6.3731 0.2547 -0.1260
-1.6378 6.3673 0.2631 -0.1231
-1.5591 6.3675 0.2701 -0.1286
-1.4803 6.3651 0.2806 -0.1299
-1.4016 6.3610 0.2971 -0.1314
-1.3228 6.3628 0.3149 -0.1375
-1.2441 6.3593 0.3290 -0.1348
-1.1654 6.3353 0.3378 -0.1214
-1.0866 6.3020 0.3425 -0.1165
-1.0079 6.2858 0.3477 -0.1183
-0.9291 6.2870 0.3636 -0.1173
-0.8504 6.2927 0.3905 -0.1203
-0.7717 6.2989 0.4120 -0.1269
-0.6929 6.2942 0.4198 -0.1378
-0.6142 6.2724 0.4194 -0.1425
-0.5354 6.2428 0.4136 -0.1289
-0.4567 6.2009 0.4021 -0.1179
-0.3780 6.1785 0.3964 -0.1206
-0.2992 6.1702 0.4049 -0.1127
-0.2205 6.1541 0.4218 -0.0929
-0.1417 6.1191 0.4446 -0.0737
-0.0630 6.0888 0.4721 -0.0711
0.0157 6.0825 0.4936 -0.0820
0.0945 6.0710 0.5042 -0.0847
0.1732 6.0259 0.5119 -0.0738
0.2520 5.9569 0.5194 -0.0707
0.3307 5.8671 0.5182 -0.0797
0.4094 5.7823 0.5057 -0.0842
0.4882 5.7074 0.4927 -0.0922
0.5669 5.6254 0.4909 -0.0992
0.6457 5.5706 0.5012 -0.0941
0.7244 5.5629 0.5195 -0.0797
0.8031 5.5807 0.5403 -0.0639
0.8819 5.5880 0.5579 -0.0615
0.9606 5.5611 0.5668 -0.0775
1.0394 5.5164 0.5697 -0.0884
1.1181 5.4647 0.5740 -0.0766
1.1969 5.4064 0.5841 -0.0576
1.2756 5.3574 0.5941 -0.0419
1.3543 5.3383 0.5926 -0.0238
1.4331 5.3166 0.5890 -0.0030
1.5118 5.2896 0.5975 0.0009
1.5906 5.2846 0.6099 -0.0125
1.6693 5.3172 0.6138 -0.0277
1.7480 5.3623 0.6131 -0.0527
1.8268 5.3979 0.6156 -0.0760
1.9055 5.4275 0.6242 -0.0836
1.9843 5.4548 0.6346 -0.0810
2.0630 5.4781 0.6408 -0.0801
2.1417 5.5032 0.6435 -0.0780
2.2205 5.5448 0.6512 -0.0635
2.2992 5.6019 0.6660 -0.0458
2.3780 5.6294 0.6685 -0.0390
2.4567 5.6236 0.6519 -0.0438
2.5354 5.6254 0.6334 -0.0554
2.6142 5.6414 0.6143 -0.0415
2.6929 5.6453 0.5967 -0.0019
2.7717 5.6345 0.5958 0.0265
2.8504 5.6302 0.6110 0.0373
2.9291 5.6331 0.6298 0.0387
3.0079 5.6415 0.6471 0.0321
3.0866 5.6680 0.6620 0.0327
3.1654 5.6936 0.6701 0.0319
3.2441 5.7017 0.6639 0.0286
3.3228 5.6951 0.6496 0.0337
3.4016 5.6836 0.6405 0.0339
3.4803 5.6654 0.6384 0.0350
3.5591 5.6415 0.6382 0.0591
3.6378 5.6161 0.6321 0.0784
3.7165 5.6011 0.6215 0.0777
3.7953 5.6156 0.6148 0.0786
3.8740 5.6331 0.6137 0.0793
3.9528 5.6281 0.6200 0.0832
