# Y/D U V W
-4.0000 6.2586 -0.0744 -0.1289
-3.9213 6.2438 -0.0708 -0.1083
-3.8425 6.2471 -0.0656 -0.0916
-3.7638 6.2537 -0.0562 -0.0789
-3.6850 6.2602 -0.0468 -0.0788
-3.6063 6.2646 -0.0402 -0.0721
-3.5276 6.2738 -0.0320 -0.0614
-3.4488 6.2987 -0.0183 -0.0603
-3.3701 6.3296 0.0066 -0.0669
-3.2913 6.3420 0.0364 -0.0608
-3.2126 6.3417 0.0604 -0.0405
-3.1339 6.3530 0.0775 -0.0465
-3.0551 6.3544 0.0914 -0.0742
-2.9764 6.3578 0.1026 -0.0984
-2.8976 6.3752 0.1137 -0.1142
-2.8189 6.3823 0.1269 -0.1185
-2.7402 6.3742 0.1390 -0.1213
-2.6614 6.3680 0.1535 -0.1295
-2.5827 6.3821 0.1682 -0.1323
-2.5039 6.4024 0.1773 -0.1202
-2.4252 6.4062 0.1851 -0.1061
-2.3465 6.4025 0.1933 -0.1073
-2.2677 6.4040 0.1978 -0.1247
-2.1890 6.4039 0.2014 -0.1367
-2.1102 6.4035 0.2101 -0.1443
-2.0315 6.4123 0.2201 -0.1567
-1.9528 6.4176 0.2226 -0.1620
-1.8740 6.4088 0.2241 -0.1456
-1.7953 6.3880 0.2367 -0.1311
-1.7165 6.3733 0.2550 -0.1234
-1.6378 6.3566 0.2688 -0.1163
-1.5591 6.3403 0.2747 -0.1052
-1.4803 6.3294 0.2735 -0.0904
-1.4016 6.3279 0.2749 -0.0843
-1.3228 6.3317 0.2842 -0.1014
-1.2441 6.3269 0.2999 -0.1204
-1.1654 6.3233 0.3203 -0.1373
-1.0866 6.3232 0.3347 -0.1455
-1.0079 6.3219 0.3383 -0.1354
-0.9291 6.3143 0.3437 -0.1312
-0.8504 6.2896 0.3574 -0.1268
-0.7717 6.2665 0.3751 -0.1131
-0.6929 6.2592 0.3926 -0.1093
-0.6142 6.2575 0.4043 -0.1089
-0.5354 6.2623 0.4125 -0.0987
-0.4567 6.2653 0.4209 -0.0901
-0.3780 6.2532 0.4268 -0.0792
-0.2992 6.2231 0.4348 -0.0621
-0.2205 6.1821 0.4484 -0.0709
-0.1417 6.1476 0.4621 -0.0945
-0.0630 6.1227 0.4710 -0.1000
0.0157 6.0973 0.4768 -0.0904
0.0945 6.0642 0.4831 -0.0812
0.1732 6.0249 0.4892 -0.0676
0.2520 5.9913 0.4923 -0.0613
0.3307 5.9677 0.4917 -0.0541
0.4094 5.9437 0.4932 -0.0490
0.4882 5.9268 0.4995 -0.0573
0.5669 5.9103 0.5069 -0.0709
0.6457 5.8876 0.5162 -0.0862
0.7244 5.8484 0.5251 -0.0932
0.8031 5.7999 0.5376 -0.1005
0.8819 5.7577 0.5542 -0.0916
0.9606 5.7142 0.5633 -0.0823
1.0394 5.6762 0.5626 -0.0893
1.1181 5.6566 0.5595 -0.1066
1.1969 5.6415 0.5597 -0.1183
1.2756 5.6333 0.5638 -0.1094
1.3543 5.6368 0.5711 -0.0936
1.4331 5.6137 0.5797 -0.0771
1.5118 5.5812 0.5874 -0.0509
1.5906 5.5525 0.5959 -0.0309
1.6693 5.5121 0.6011 -0.0073
1.7480 5.4701 0.6045 0.0257
1.8268 5.4554 0.6167 0.0494
1.9055 5.4576 0.6365 0.0639
1.9843 5.4507 0.6524 0.0745
2.0630 5.4395 0.6560 0.0694
2.1417 5.4341 0.6536 0.0297
2.2205 5.4514 0.6543 -0.0220
2.2992 5.4839 0.6544 -0.0547
2.3780 5.5140 0.6460 -0.0666
2.4567 5.5325 0.6289 -0.0635
2.5354 5.5341 0.6097 -0.0404
2.6142 5.5405 0.5959 -0.0039
2.6929 5.5541 0.5875 0.0211
2.7717 5.5681 0.5850 0.0292
2.8504 5.5882 0.5936 0.0218
2.9291 5.6046 0.6108 0.0093
3.0079 5.6271 0.6264 -0.0053
3.0866 5.6551 0.6295 -0.0255
3.1654 5.6733 0.6217 -0.0282
3.2441 5.6744 0.6120 -0.0100
3.3228 5.6691 0.6048 0.0177
3.4016 5.6419 0.5954 0.0350
3.4803 5.6100 0.5857 0.0376
3.5591 5.5921 0.5856 0.0417
3.6378 5.5649 0.5910 0.0519
3.7165 5.5402 0.5932 0.0552
3.7953 5.5247 0.5949 0.0528
3.8740 5.4995 0.5985 0.0587
3.9528 5.4846 0.5943 0.0748
