# Y/D U V W
-4.0000 6.1370 -0.1110 0.0149
-3.9213 6.1004 -0.0880 0.0435
-3.8425 6.0673 -0.0522 0.0718
-3.7638 6.0714 -0.0112 0.0767
-3.6850 6.0964 0.0203 0.0539
-3.6063 6.1337 0.0388 0.0047
-3.5276 6.1552 0.0479 -0.0364
-3.4488 6.1923 0.0498 -0.0685
-3.3701 6.2422 0.0507 -0.0963
-3.2913 6.2931 0.0545 -0.1153
-3.2126 6.3434 0.0598 -0.1307
-3.1339 6.3835 0.0627 -0.1238
-3.0551 6.4002 0.0624 -0.1114
-2.9764 6.3985 0.0669 -0.1036
-2.8976 6.3838 0.0834 -0.0946
-2.8189 6.3884 0.1055 -0.0996
-2.7402 6.4116 0.1240 -0.1096
-2.6614 6.4298 0.1389 -0.1213
-2.5827 6.4463 0.1493 -0.1374
-2.5039 6.4622 0.1591 -0.1565
-2.4252 6.4621 0.1741 -0.1691
-2.3465 6.4544 0.1910 -0.1739
-2.2677 6.4548 0.2040 -0.1788
-2.1890 6.4593 0.2115 -0.1773
-2.1102 6.4615 0.2183 -0.1662
-2.0315 6.4487 0.2298 -0.1581
-1.9528 6.4228 0.2420 -0.1631
-1.8740 6.4114 0.2498 -0.1603
-1.7953 6.4014 0.2573 -0.1442
-1.7165 6.3895 0.2697 -0.1299
-1.6378 6.3731 0.2872 -0.1267
-1.5591 6.3483 0.3055 -0.1288
-1.4803 6.3261 0.3172 -0.1268
-1.4016 6.3052 0.3269 -0.1181
-1.3228 6.2859 0.3456 -0.1104
-1.2441 6.2679 0.3680 -0.1118
-1.1654 6.2661 0.3876 -0.1145
-1.0866 6.2804 0.4074 -0.1276
-1.0079 6.3001 0.4240 -0.1513
-0.9291 6.3188 0.4316 -0.1650
-0.8504 6.3287 0.4319 -0.1610
-0.7717 6.3121 0.4320 -0.1323
-0.6929 6.2668 0.4371 -0.1158
-0.6142 6.2247 0.4485 -0.1289
-0.5354 6.1869 0.4615 -0.1443
-0.4567 6.1475 0.4702 -0.1529
-0.3780 6.1056 0.4756 -0.1513
-0.2992 6.0412 0.4870 -0.1394
-0.2205 5.9614 0.5039 -0.1210
-0.1417 5.8603 0.5154 -0.0934
-0.0630 5.7005 0.5224 -0.0604
0.0157 5.5222 0.5307 -0.0434
0.0945 5.3711 0.5435 -0.0218
0.1732 5.2236 0.5623 0.0270
0.2520 5.0721 0.5746 0.0835
0.3307 4.9129 0.5691 0.1035
0.4094 4.7565 0.5459 0.0442
0.4882 4.6314 0.5203 -0.0212
0.5669 4.5450 0.5094 -0.0370
0.6457 4.5152 0.5080 -0.0205
0.7244 4.5309 0.5082 0.0009
0.8031 4.5957 0.5006 -0.0267
0.8819 4.6828 0.4754 -0.0944
0.9606 4.7541 0.4412 -0.1330
1.0394 4.8220 0.4251 -0.1417
1.1181 4.9017 0.4412 -0.1055
1.1969 5.0167 0.4731 -0.0633
1.2756 5.1628 0.5064 -0.0658
1.3543 5.3100 0.5329 -0.0895
1.4331 5.4436 0.5464 -0.1043
1.5118 5.5596 0.5535 -0.1014
1.5906 5.6576 0.5629 -0.0984
1.6693 5.7439 0.5713 -0.0955
1.7480 5.8096 0.5765 -0.0872
1.8268 5.8376 0.5860 -0.0657
1.9055 5.8402 0.6007 -0.0412
1.9843 5.8423 0.6171 -0.0235
2.0630 5.8433 0.6327 -0.0205
2.1417 5.8394 0.6419 -0.0219
2.2205 5.8238 0.6407 -0.0048
2.2992 5.7744 0.6285 0.0298
2.3780 5.7140 0.6145 0.0663
2.4567 5.6815 0.6159 0.0891
2.5354 5.6807 0.6342 0.1036
2.6142 5.6933 0.6574 0.1142
2.6929 5.7230 0.6826 0.1028
2.7717 5.7660 0.7035 0.0701
2.8504 5.8096 0.7116 0.0323
2.9291 5.8523 0.7116 -0.0032
3.0079 5.8980 0.7093 -0.0356
3.0866 5.9334 0.7066 -0.0667
3.1654 5.9457 0.7040 -0.0775
3.2441 5.9350 0.6937 -0.0646
3.3228 5.9056 0.6713 -0.0429
3.4016 5.8679 0.6475 -0.0303
3.4803 5.8397 0.6319 -0.0187
3.5591 5.8163 0.6264 -0.0101
3.6378 5.8107 0.6255 -0.0240
3.7165 5.8311 0.6192 -0.0385
3.7953 5.8455 0.6082 -0.0332
3.8740 5.8435 0.5985 -0.0347
3.9528 5.8299 0.5952 -0.0250
