# Y/D U V W
-4.0000 6.2161 -0.0584 -0.1204
-3.9213 6.2013 -0.0467 -0.0993
-3.8425 6.2019 -0.0461 -0.0879
-3.7638 6.2284 -0.0549 -0.0858
-3.6850 6.2469 -0.0602 -0.0684
-3.6063 6.2471 -0.0547 -0.0472
-3.5276 6.2575 -0.0383 -0.0465
-3.4488 6.2826 -0.0152 -0.0537
-3.3701 6.3077 0.0069 -0.0609
-3.2913 6.3297 0.0296 -0.0576
-3.2126 6.3384 0.0583 -0.0565
-3.1339 6.3366 0.0859 -0.0701
-3.0551 6.3478 0.1055 -0.0866
-2.9764 6.3631 0.1181 -0.1103
-2.8976 6.3687 0.1262 -0.1248
-2.8189 6.3725 0.1359 -0.1313
-2.7402 6.3748 0.1450 -0.1402
-2.6614 6.3679 0.1480 -0.1451
-2.5827 6.3684 0.1563 -0.1371
-2.5039 6.3798 0.1772 -0.1300
-2.4252 6.3832 0.1974 -0.1223
-2.3465 6.3726 0.2065 -0.1080
-2.2677 6.3730 0.2107 -0.1152
-2.1890 6.3905 0.2131 -0.1354
-2.1102 6.4039 0.2126 -0.1461
-2.0315 6.4025 0.2141 -0.1523
-1.9528 6.3973 0.2186 -0.1520
-1.8740 6.3931 0.2317 -0.1433
-1.7953 6.3808 0.2529 -0.1381
-1.7165 6.3624 0.2655 -0.1371
-1.6378 6.3469 0.2676 -0.1335
-1.5591 6.3331 0.2692 -0.1216
-1.4803 6.3249 0.2744 -0.1083
-1.4016 6.3254 0.2874 -0.1018
-1.3228 6.3327 0.3075 -0.1225
-1.2441 6.3426 0.3249 -0.1463
-1.1654 6.3547 0.3343 -0.1506
-1.0866 6.3562 0.3427 -0.1415
-1.0079 6.3352 0.3546 -0.1403
-0.9291 6.2994 0.3632 -0.1370
-0.8504 6.2750 0.3685 -0.1165
-0.7717 6.2691 0.3804 -0.1096
-0.6929 6.2757 0.4032 -0.1067
-0.6142 6.2797 0.4239 -0.1107
-0.5354 6.2716 0.4308 -0.1166
-0.4567 6.2555 0.4314 -0.1073
-0.3780 6.2326 0.4342 -0.0950
-0.2992 6.2049 0.4364 -0.1054
-0.2205 6.1751 0.4361 -0.1175
-0.1417 6.1294 0.4344 -0.1059
-0.0630 6.0779 0.4335 -0.0830
0.0157 6.0388 0.4393 -0.0708
0.0945 6.0205 0.4564 -0.0655
0.1732 6.0094 0.4812 -0.0626
0.2520 5.9889 0.5051 -0.0626
0.3307 5.9662 0.5267 -0.0767
0.4094 5.9423 0.5387 -0.0925
0.4882 5.8945 0.5386 -0.0932
0.5669 5.8314 0.5365 -0.0885
0.6457 5.7657 0.5346 -0.0790
0.7244 5.7179 0.5306 -0.0819
0.8031 5.6821 0.5266 -0.0939
0.8819 5.6561 0.5293 -0.0970
0.9606 5.6204 0.5403 -0.0873
1.0394 5.5953 0.5545 -0.0914
1.1181 5.5852 0.5662 -0.0945
1.1969 5.5678 0.5712 -0.0842
1.2756 5.5378 0.5717 -0.0721
1.3543 5.4968 0.5722 -0.0567
1.4331 5.4461 0.5743 -0.0262
1.5118 5.4075 0.5747 -0.0003
1.5906 5.3837 0.5704 0.0329
1.6693 5.3735 0.5703 0.0710
1.7480 5.3531 0.5794 0.0887
1.8268 5.3329 0.5884 0.0666
1.9055 5.3345 0.5949 0.0233
1.9843 5.3603 0.6053 -0.0236
2.0630 5.4136 0.6174 -0.0569
2.1417 5.4803 0.6281 -0.0600
2.2205 5.5301 0.6355 -0.0550
2.2992 5.5458 0.6362 -0.0470
2.3780 5.5477 0.6379 -0.0466
2.4567 5.5556 0.6442 -0.0433
2.5354 5.5810 0.6495 -0.0369
2.6142 5.6153 0.6501 -0.0394
2.6929 5.6462 0.6452 -0.0440
2.7717 5.6545 0.6380 -0.0366
2.8504 5.6502 0.6307 -0.0270
2.9291 5.6495 0.6246 -0.0189
3.0079 5.6407 0.6228 -0.0029
3.0866 5.6311 0.6213 0.0178
3.1654 5.6321 0.6192 0.0315
3.2441 5.6404 0.6225 0.0394
3.3228 5.6398 0.6304 0.0520
3.4016 5.6124 0.6335 0.0717
3.4803 5.5905 0.6267 0.0777
3.5591 5.5871 0.6135 0.0627
3.6378 5.6004 0.6023 0.0395
3.7165 5.6104 0.6008 0.0406
3.7953 5.5935 0.6006 0.0651
3.8740 5.5776 0.5942 0.0796
3.9528 5.5706 0.5897 0.0784
