# Y/D U V W
-4.0000 6.2357 -0.0695 -0.1286
-3.9213 6.2227 -0.0680 -0.0985
-3.8425 6.2336 -0.0613 -0.0831
-3.7638 6.2528 -0.0580 -0.0769
-3.6850 6.2613 -0.0579 -0.0710
-3.6063 6.2598 -0.0538 -0.0616
-3.5276 6.2661 -0.0348 -0.0555
-3.4488 6.2926 -0.0072 -0.0580
-3.3701 6.3229 0.0158 -0.0656
-3.2913 6.3331 0.0407 -0.0655
-3.2126 6.3303 0.0689 -0.0478
-3.1339 6.3279 0.0852 -0.0407
-3.0551 6.3366 0.0901 -0.0607
-2.9764 6.3611 0.0994 -0.0983
-2.8976 6.3825 0.1149 -0.1267
-2.8189 6.3898 0.1306 -0.1347
-2.7402 6.3869 0.1429 -0.1366
-2.6614 6.3794 0.1497 -0.1418
-2.5827 6.3835 0.1568 -0.1372
-2.5039 6.3917 0.1721 -0.1248
-2.4252 6.3906 0.1903 -0.1195
-2.3465 6.3878 0.2005 -0.1133
-2.2677 6.3885 0.2033 -0.1134
-2.1890 6.3944 0.2064 -0.1274
-2.1102 6.4060 0.2134 -0.1460
-2.0315 6.4166 0.2202 -0.1558
-1.9528 6.4164 0.2204 -0.1533
-1.8740 6.4033 0.2266 -0.1371
-1.7953 6.3839 0.2461 -0.1277
-1.7165 6.3591 0.2630 -0.1257
-1.6378 6.3409 0.2727 -0.1199
-1.5591 6.3338 0.2754 -0.1074
-1.4803 6.3261 0.2713 -0.0943
-1.4016 6.3253 0.2706 -0.0897
-1.3228 6.3355 0.2808 -0.1077
-1.2441 6.3368 0.3024 -0.1348
-1.1654 6.3380 0.3243 -0.1586
-1.0866 6.3437 0.3340 -0.1546
-1.0079 6.3434 0.3399 -0.1412
-0.9291 6.3134 0.3519 -0.1455
-0.8504 6.2801 0.3637 -0.1336
-0.7717 6.2643 0.3743 -0.1186
-0.6929 6.2624 0.3903 -0.1123
-0.6142 6.2724 0.4063 -0.1061
-0.5354 6.2748 0.4170 -0.0993
-0.4567 6.2640 0.4256 -0.0935
-0.3780 6.2403 0.4348 -0.0735
-0.2992 6.2074 0.4444 -0.0752
-0.2205 6.1826 0.4496 -0.1060
-0.1417 6.1513 0.4518 -0.1163
-0.0630 6.1022 0.4534 -0.1038
0.0157 6.0583 0.4532 -0.0814
0.0945 6.0216 0.4560 -0.0719
0.1732 5.9950 0.4665 -0.0800
0.2520 5.9806 0.4823 -0.0677
0.3307 5.9699 0.5027 -0.0508
0.4094 5.9542 0.5222 -0.0708
0.4882 5.9280 0.5324 -0.0947
0.5669 5.8951 0.5355 -0.0934
0.6457 5.8541 0.5381 -0.0902
0.7244 5.7994 0.5390 -0.0941
0.8031 5.7442 0.5332 -0.0952
0.8819 5.6900 0.5276 -0.0874
0.9606 5.6537 0.5305 -0.0831
1.0394 5.6269 0.5384 -0.0805
1.1181 5.6050 0.5473 -0.0823
1.1969 5.5944 0.5565 -0.0839
1.2756 5.5958 0.5669 -0.0743
1.3543 5.5830 0.5764 -0.0625
1.4331 5.5428 0.5781 -0.0473
1.5118 5.4943 0.5781 -0.0250
1.5906 5.4541 0.5856 0.0072
1.6693 5.4250 0.5945 0.0217
1.7480 5.4092 0.5967 0.0326
1.8268 5.4064 0.5936 0.0612
1.9055 5.3950 0.5941 0.0706
1.9843 5.3735 0.6016 0.0396
2.0630 5.3849 0.6100 -0.0147
2.1417 5.4337 0.6134 -0.0588
2.2205 5.4750 0.6118 -0.0668
2.2992 5.5027 0.6117 -0.0430
2.3780 5.5298 0.6115 -0.0119
2.4567 5.5498 0.6107 0.0052
2.5354 5.5698 0.6136 -0.0006
2.6142 5.5874 0.6164 -0.0110
2.6929 5.6048 0.6190 -0.0064
2.7717 5.6234 0.6212 -0.0008
2.8504 5.6272 0.6169 -0.0057
2.9291 5.6358 0.6110 -0.0147
3.0079 5.6574 0.6133 -0.0122
3.0866 5.6673 0.6205 -0.0070
3.1654 5.6591 0.6238 0.0047
3.2441 5.6393 0.6203 0.0229
3.3228 5.6253 0.6155 0.0415
3.4016 5.6107 0.6091 0.0509
3.4803 5.5963 0.5985 0.0561
3.5591 5.5910 0.5902 0.0666
3.6378 5.5790 0.5877 0.0565
3.7165 5.5648 0.5874 0.0321
3.7953 5.5578 0.5853 0.0433
3.8740 5.5478 0.5802 0.0782
3.9528 5.5529 0.5754 0.1052
