# Y/D U V W
-4.0000 6.1081 -0.0971 0.0243
-3.9213 6.0672 -0.0642 0.0582
-3.8425 6.0409 -0.0291 0.0752
-3.7638 6.0454 -0.0012 0.0763
-3.6850 6.0693 0.0269 0.0474
-3.6063 6.1210 0.0507 -0.0109
-3.5276 6.1597 0.0555 -0.0414
-3.4488 6.1983 0.0489 -0.0514
-3.3701 6.2522 0.0444 -0.0713
-3.2913 6.3135 0.0424 -0.1056
-3.2126 6.3635 0.0418 -0.1312
-3.1339 6.3798 0.0482 -0.1241
-3.0551 6.3809 0.0617 -0.1046
-2.9764 6.3857 0.0707 -0.0916
-2.8976 6.3941 0.0772 -0.0932
-2.8189 6.4032 0.0930 -0.1086
-2.7402 6.4135 0.1140 -0.1180
-2.6614 6.4186 0.1301 -0.1255
-2.5827 6.4360 0.1408 -0.1288
-2.5039 6.4556 0.1507 -0.1379
-2.4252 6.4513 0.1647 -0.1548
-2.3465 6.4338 0.1866 -0.1655
-2.2677 6.4386 0.2093 -0.1784
-2.1890 6.4499 0.2210 -0.1887
-2.1102 6.4572 0.2252 -0.1800
-2.0315 6.4503 0.2340 -0.1651
-1.9528 6.4295 0.2477 -0.1621
-1.8740 6.4161 0.2572 -0.1606
-1.7953 6.4005 0.2601 -0.1534
-1.7165 6.3851 0.2650 -0.1418
-1.6378 6.3725 0.2779 -0.1310
-1.5591 6.3600 0.2968 -0.1264
-1.4803 6.3430 0.3119 -0.1240
-1.4016 6.3142 0.3196 -0.1155
-1.3228 6.2819 0.3300 -0.1011
-1.2441 6.2551 0.3481 -0.1013
-1.1654 6.2519 0.3699 -0.1119
-1.0866 6.2566 0.3882 -0.1233
-1.0079 6.2704 0.4032 -0.1366
-0.9291 6.2980 0.4210 -0.1581
-0.8504 6.3170 0.4360 -0.1706
-0.7717 6.3155 0.4439 -0.1564
-0.6929 6.2996 0.4492 -0.1313
-0.6142 6.2721 0.4534 -0.1342
-0.5354 6.2280 0.4540 -0.1478
-0.4567 6.1881 0.4511 -0.1495
-0.3780 6.1566 0.4487 -0.1521
-0.2992 6.0916 0.4533 -0.1547
-0.2205 6.0094 0.4721 -0.1558
-0.1417 5.9311 0.5031 -0.1363
-0.0630 5.8360 0.5272 -0.0777
0.0157 5.7214 0.5451 -0.0311
0.0945 5.5987 0.5691 -0.0105
0.1732 5.4650 0.5862 0.0056
0.2520 5.3217 0.5900 0.0195
0.3307 5.1810 0.5892 0.0265
0.4094 5.0367 0.5859 0.0252
0.4882 4.9197 0.5733 0.0194
0.5669 4.8441 0.5553 -0.0067
0.6457 4.8180 0.5441 -0.0388
0.7244 4.8051 0.5315 -0.0384
0.8031 4.7847 0.5098 -0.0273
0.8819 4.8028 0.4925 -0.0386
0.9606 4.8552 0.4882 -0.0647
1.0394 4.9074 0.4948 -0.0851
1.1181 4.9474 0.5043 -0.1039
1.1969 4.9881 0.5095 -0.0969
1.2756 5.0664 0.5162 -0.0576
1.3543 5.1745 0.5282 -0.0355
1.4331 5.2936 0.5376 -0.0588
1.5118 5.4101 0.5386 -0.0960
1.5906 5.5189 0.5380 -0.1090
1.6693 5.6131 0.5490 -0.1022
1.7480 5.6914 0.5703 -0.0974
1.8268 5.7435 0.5840 -0.0893
1.9055 5.7596 0.5913 -0.0699
1.9843 5.7678 0.6057 -0.0414
2.0630 5.7821 0.6234 -0.0171
2.1417 5.8067 0.6323 -0.0171
2.2205 5.8332 0.6355 -0.0199
2.2992 5.8256 0.6382 -0.0103
2.3780 5.7614 0.6293 0.0140
2.4567 5.6919 0.6115 0.0586
2.5354 5.6655 0.6068 0.0923
2.6142 5.6561 0.6182 0.1053
2.6929 5.6572 0.6345 0.1229
2.7717 5.6648 0.6550 0.1315
2.8504 5.6924 0.6779 0.1108
2.9291 5.7428 0.6992 0.0691
3.0079 5.8085 0.7153 0.0279
3.0866 5.8691 0.7207 -0.0154
3.1654 5.9020 0.7159 -0.0519
3.2441 5.9182 0.7074 -0.0709
3.3228 5.9159 0.6963 -0.0679
3.4016 5.9006 0.6767 -0.0623
3.4803 5.8833 0.6479 -0.0570
3.5591 5.8605 0.6244 -0.0427
3.6378 5.8331 0.6181 -0.0344
3.7165 5.8190 0.6213 -0.0325
3.7953 5.8190 0.6216 -0.0247
3.8740 5.8290 0.6138 -0.0295
3.9528 5.8417 0.6027 -0.0358
