# Y/D U V W
-4.0000 6.1593 -0.0687 -0.0486
-3.9213 6.1609 -0.0610 -0.0480
-3.8425 6.1583 -0.0554 -0.0546
-3.7638 6.1655 -0.0478 -0.0513
-3.6850 6.1834 -0.0382 -0.0368
-3.6063 6.2117 -0.0247 -0.0237
-3.5276 6.2373 -0.0125 -0.0226
-3.4488 6.2618 -0.0072 -0.0422
-3.3701 6.2922 -0.0046 -0.0650
-3.2913 6.3178 0.0032 -0.0591
-3.2126 6.3315 0.0248 -0.0629
-3.1339 6.3276 0.0534 -0.0759
-3.0551 6.3153 0.0746 -0.0805
-2.9764 6.3110 0.0910 -0.0798
-2.8976 6.3278 0.1099 -0.0799
-2.8189 6.3515 0.1279 -0.1000
-2.7402 6.3657 0.1405 -0.1187
-2.6614 6.3755 0.1490 -0.1294
-2.5827 6.3760 0.1560 -0.1226
-2.5039 6.3781 0.1653 -0.1126
-2.4252 6.3907 0.1739 -0.1249
-2.3465 6.3964 0.1783 -0.1361
-2.2677 6.3899 0.1864 -0.1297
-2.1890 6.3758 0.1993 -0.1288
-2.1102 6.3763 0.2126 -0.1370
-2.0315 6.3911 0.2251 -0.1495
-1.9528 6.4026 0.2341 -0.1469
-1.8740 6.3967 0.2399 -0.1340
-1.7953 6.3841 0.2499 -0.1275
-1.7165 6.3775 0.2637 -0.1246
-1.6378 6.3772 0.2715 -0.1315
-1.5591 6.3765 0.2794 -0.1400
-1.4803 6.3721 0.2930 -0.1434
-1.4016 6.3691 0.3052 -0.1431
-1.3228 6.3594 0.3170 -0.1343
-1.2441 6.3387 0.3288 -0.1281
-1.1654 6.3146 0.3365 -0.1200
-1.0866 6.2910 0.3452 -0.1157
-1.0079 6.2845 0.3579 -0.1107
-0.9291 6.2931 0.3709 -0.1148
-0.8504 6.2965 0.3854 -0.1261
-0.7717 6.2907 0.4024 -0.1366
-0.6929 6.2846 0.4146 -0.1423
-0.6142 6.2658 0.4168 -0.1381
-0.5354 6.2365 0.4135 -0.1274
-0.4567 6.2035 0.4113 -0.1184
-0.3780 6.1887 0.4170 -0.1000
-0.2992 6.1792 0.4362 -0.0864
-0.2205 6.1574 0.4596 -0.0924
-0.1417 6.1289 0.4768 -0.0986
-0.0630 6.0999 0.4894 -0.1006
0.0157 6.0725 0.5000 -0.1053
0.0945 6.0370 0.5057 -0.1069
0.1732 5.9790 0.5023 -0.1039
0.2520 5.8843 0.4929 -0.0897
0.3307 5.7720 0.4835 -0.0785
0.4094 5.6752 0.4719 -0.0801
0.4882 5.6012 0.4656 -0.0845
0.5669 5.5463 0.4794 -0.0683
0.6457 5.5331 0.5092 -0.0306
0.7244 5.5408 0.5457 -0.0086
0.8031 5.5344 0.5790 -0.0312
0.8819 5.4938 0.5905 -0.0769
0.9606 5.4405 0.5784 -0.0913
1.0394 5.4056 0.5625 -0.0761
1.1181 5.3711 0.5581 -0.0706
1.1969 5.3208 0.5645 -0.0676
1.2756 5.2825 0.5727 -0.0509
1.3543 5.2830 0.5767 -0.0196
1.4331 5.2702 0.5826 0.0144
1.5118 5.2627 0.6041 0.0328
1.5906 5.2890 0.6353 0.0179
1.6693 5.3380 0.6539 -0.0169
1.7480 5.3762 0.6554 -0.0459
1.8268 5.4041 0.6526 -0.0713
1.9055 5.4357 0.6550 -0.0906
1.9843 5.4776 0.6614 -0.1039
2.0630 5.5216 0.6637 -0.1043
2.1417 5.5604 0.6604 -0.0859
2.2205 5.5841 0.6536 -0.0630
2.2992 5.5896 0.6426 -0.0473
2.3780 5.5994 0.6296 -0.0445
2.4567 5.6182 0.6143 -0.0429
2.5354 5.6311 0.6000 -0.0352
2.6142 5.6228 0.5967 -0.0131
2.6929 5.6087 0.6061 0.0044
2.7717 5.6150 0.6250 0.0157
2.8504 5.6446 0.6463 0.0346
2.9291 5.6821 0.6582 0.0520
3.0079 5.7047 0.6590 0.0590
3.0866 5.7155 0.6526 0.0532
3.1654 5.7234 0.6442 0.0417
3.2441 5.7155 0.6378 0.0445
3.3228 5.6950 0.6315 0.0630
3.4016 5.6630 0.6261 0.0748
3.4803 5.6221 0.6273 0.0862
3.5591 5.6012 0.6340 0.1042
3.6378 5.6193 0.6398 0.1061
3.7165 5.6480 0.6419 0.0960
3.7953 5.6623 0.6425 0.0856
3.8740 5.6733 0.6468 0.0774
3.9528 5.7022 0.6557 0.0549
