# Y/D U V W
-4.0000 6.1255 -0.0840 0.0434
-3.9213 6.1304 -0.0775 0.0393
-3.8425 6.1404 -0.0643 0.0442
-3.7638 6.1632 -0.0364 0.0312
-3.6850 6.1899 -0.0019 0.0093
-3.6063 6.2024 0.0243 -0.0193
-3.5276 6.1980 0.0393 -0.0530
-3.4488 6.2091 0.0522 -0.0766
-3.3701 6.2483 0.0657 -0.0948
-3.2913 6.3002 0.0774 -0.1097
-3.2126 6.3503 0.0846 -0.1027
-3.1339 6.3920 0.0860 -0.0994
-3.0551 6.4204 0.0895 -0.1141
-2.9764 6.4403 0.1006 -0.1198
-2.8976 6.4524 0.1150 -0.1171
-2.8189 6.4476 0.1264 -0.1094
-2.7402 6.4428 0.1352 -0.1181
-2.6614 6.4426 0.1473 -0.1445
-2.5827 6.4507 0.1591 -0.1647
-2.5039 6.4566 0.1613 -0.1744
-2.4252 6.4556 0.1611 -0.1828
-2.3465 6.4562 0.1691 -0.1820
-2.2677 6.4601 0.1815 -0.1703
-2.1890 6.4591 0.1956 -0.1617
-2.1102 6.4497 0.2130 -0.1652
-2.0315 6.4391 0.2323 -0.1682
-1.9528 6.4290 0.2515 -0.1573
-1.8740 6.4333 0.2679 -0.1444
-1.7953 6.4247 0.2809 -0.1423
-1.7165 6.3996 0.2916 -0.1351
-1.6378 6.3644 0.2987 -0.1176
-1.5591 6.3340 0.3098 -0.1017
-1.4803 6.3195 0.3330 -0.0992
-1.4016 6.3203 0.3605 -0.1096
-1.3228 6.3351 0.3789 -0.1282
-1.2441 6.3559 0.3866 -0.1442
-1.1654 6.3661 0.3898 -0.1507
-1.0866 6.3645 0.3911 -0.1488
-1.0079 6.3618 0.3936 -0.1441
-0.9291 6.3542 0.4046 -0.1344
-0.8504 6.3379 0.4240 -0.1282
-0.7717 6.3112 0.4437 -0.1213
-0.6929 6.2954 0.4615 -0.1326
-0.6142 6.2628 0.4797 -0.1454
-0.5354 6.1905 0.4977 -0.1417
-0.4567 6.0754 0.5146 -0.1302
-0.3780 5.9116 0.5328 -0.1144
-0.2992 5.6784 0.5581 -0.0687
-0.2205 5.3221 0.5759 0.0245
-0.1417 4.9019 0.5627 0.1159
-0.0630 4.5168 0.5214 0.1843
0.0157 4.1726 0.4640 0.2444
0.0945 3.8554 0.4009 0.2859
0.1732 3.6106 0.3581 0.2876
0.2520 3.5213 0.3492 0.2388
0.3307 3.4904 0.3600 0.1217
0.4094 3.4959 0.3785 -0.0811
0.4882 3.5486 0.3844 -0.2737
0.5669 3.6656 0.3638 -0.3275
0.6457 3.8336 0.3373 -0.2715
0.7244 4.0244 0.3315 -0.1853
0.8031 4.2768 0.3487 -0.1333
0.8819 4.5654 0.3784 -0.1232
0.9606 4.8423 0.4155 -0.1275
1.0394 5.1342 0.4618 -0.1422
1.1181 5.4187 0.5140 -0.1393
1.1969 5.6491 0.5592 -0.1186
1.2756 5.8395 0.5888 -0.1202
1.3543 5.9818 0.6033 -0.1151
1.4331 6.0312 0.6124 -0.0879
1.5118 6.0261 0.6190 -0.0674
1.5906 6.0144 0.6138 -0.0664
1.6693 5.9923 0.6012 -0.0575
1.7480 5.9564 0.5931 -0.0375
1.8268 5.9320 0.5893 -0.0206
1.9055 5.9161 0.5859 -0.0127
1.9843 5.8881 0.5885 -0.0051
2.0630 5.8581 0.6011 0.0097
2.1417 5.8185 0.6186 0.0219
2.2205 5.7911 0.6388 0.0269
2.2992 5.7953 0.6617 0.0435
2.3780 5.8223 0.6780 0.0684
2.4567 5.8561 0.6842 0.0726
2.5354 5.8801 0.6833 0.0637
2.6142 5.9039 0.6773 0.0440
2.6929 5.9262 0.6701 0.0094
2.7717 5.9427 0.6655 -0.0364
2.8504 5.9486 0.6648 -0.0671
2.9291 5.9345 0.6688 -0.0635
3.0079 5.9123 0.6756 -0.0498
3.0866 5.8945 0.6805 -0.0546
3.1654 5.8870 0.6804 -0.0564
3.2441 5.8799 0.6741 -0.0350
3.3228 5.8734 0.6662 -0.0210
3.4016 5.8746 0.6626 -0.0351
3.4803 5.8889 0.6594 -0.0405
3.5591 5.8920 0.6564 -0.0270
3.6378 5.8641 0.6523 -0.0203
3.7165 5.8327 0.6457 -0.0090
3.7953 5.8133 0.6441 0.0147
3.8740 5.7765 0.6400 0.0470
3.9528 5.7123 0.6249 0.0713
