# Y/D U V W
-4.000000000000000000e+00 6.220880810574254127e+00 3.974824962855855737e-01 -5.290782786370491764e-02
-3.950000000000000622e+00 6.242746234828145724e+00 4.047701394237240291e-01 -6.576166779018369213e-02
-3.900000000000001243e+00 6.266237225337851768e+00 4.196540088942912194e-01 -6.130990800803816365e-02
-3.849999999999998757e+00 6.277306657011698654e+00 4.337628491813011467e-01 -5.259609188264788987e-02
-3.799999999999999378e+00 6.273736851407014647e+00 4.420317670214449213e-01 -4.829807400040756621e-02
-3.750000000000000000e+00 6.267796401721380306e+00 4.490654176100634665e-01 -2.520048452160908101e-02
-3.700000000000000622e+00 6.253022006697633195e+00 4.586803249041804253e-01 2.045984962087817743e-02
-3.650000000000001243e+00 6.238908698950749177e+00 4.683210608312059486e-01 6.460645081492363828e-02
-3.599999999999998757e+00 6.256079461414855380e+00 4.733970165119207874e-01 7.602459640773444327e-02
-3.549999999999999378e+00 6.303506255933939428e+00 4.671688624812866397e-01 4.686325234144188279e-02
-3.500000000000000000e+00 6.350968500431395825e+00 4.582047792633047179e-01 3.028209366896116375e-02
-3.450000000000000622e+00 6.392626921257103412e+00 4.572744717823434280e-01 2.530263614383420484e-02
-3.400000000000001243e+00 6.415992134052128648e+00 4.638606859092032075e-01 5.358358939047832246e-03
-3.349999999999998757e+00 6.416190759070500960e+00 4.742989661266163171e-01 -2.984486685366359582e-02
-3.299999999999999378e+00 6.420481765545214436e+00 4.808041756555899160e-01 -6.398468490393983965e-02
-3.250000000000000000e+00 6.427421865529279188e+00 4.705248136088614475e-01 -7.800563474858351887e-02
-3.200000000000000622e+00 6.410757940566696789e+00 4.473078899599262082e-01 -6.043420767680931366e-02
-3.150000000000001243e+00 6.389785585889608654e+00 4.284589397653650322e-01 -2.406283549564623703e-02
-3.099999999999998757e+00 6.379087911259156307e+00 4.164113018476106598e-01 -5.031243863379263395e-03
-3.049999999999999378e+00 6.382174353514937337e+00 4.110482481332521365e-01 -6.359583918545731046e-03
-3.000000000000000000e+00 6.388529843604867864e+00 4.089172180785463073e-01 -1.922637952821437679e-02
-2.950000000000000622e+00 6.389334721780875803e+00 4.067647491056698983e-01 -2.889059916254821045e-02
-2.900000000000001243e+00 6.376722315985942302e+00 4.006833147710865961e-01 -3.212699163609292891e-02
-2.849999999999998757e+00 6.363682965756035870e+00 3.931868605395887339e-01 -3.697695422579826835e-02
-2.799999999999999378e+00 6.353124938186766713e+00 3.925142589454617137e-01 -3.944511693195191376e-02
-2.750000000000000000e+00 6.331023354091853683e+00 3.991932245142575386e-01 -3.019402296511366005e-02
-2.700000000000000622e+00 6.314467951331217854e+00 4.088629925254474995e-01 -1.149373970551055210e-02
-2.650000000000001243e+00 6.307680612554106503e+00 4.145680362739302960e-01 3.035501315051317844e-03
-2.599999999999998757e+00 6.295999635039326137e+00 4.167095556309141080e-01 7.191894402900705745e-03
-2.549999999999999378e+00 6.293768011006846130e+00 4.154496366854997236e-01 -3.472361857200526036e-03
-2.500000000000000000e+00 6.314137252818297519e+00 4.206151338119114014e-01 -2.718670617023159070e-02
-2.450000000000000622e+00 6.330212886784571502e+00 4.241214453155036646e-01 -1.836249289100645374e-02
-2.400000000000001243e+00 6.351335208540356270e+00 4.153129802739139453e-01 -3.855193272101366427e-03
-2.349999999999998757e+00 6.365601679542582048e+00 4.040590613890000515e-01 -3.343236165485054950e-02
-2.299999999999999378e+00 6.333131448648600781e+00 3.882579465383396711e-01 -5.918074237300352536e-02
-2.250000000000000000e+00 6.316107850399953705e+00 3.808258639345854513e-01 -7.675148487210874115e-02
-2.200000000000000622e+00 6.283110559542020468e+00 3.835687781028607191e-01 -9.023858656264695244e-02
-2.150000000000001243e+00 6.249243074702016898e+00 3.779320951606323087e-01 -8.705696550178870785e-02
-2.099999999999998757e+00 6.240219349140071259e+00 3.648331123531306508e-01 -6.472257124715478926e-02
-2.049999999999999378e+00 6.243711754887093512e+00 3.619465490821083264e-01 -3.566962028004894147e-02
-2.000000000000000000e+00 6.230938384051220247e+00 3.742800036234394945e-01 -1.188366668026849711e-02
-1.950000000000000622e+00 6.214522806760239604e+00 3.847744539818621079e-01 4.883918241080775248e-03
-1.900000000000001465e+00 6.217840816218747513e+00 3.912576681112304167e-01 -8.802049132467284478e-04
-1.849999999999998535e+00 6.211141161136355393e+00 3.947161709595606860e-01 1.561945098262876135e-02
-1.799999999999999378e+00 6.201656272095045885e+00 3.995486942809840514e-01 1.899870742288063685e-02
-1.750000000000000000e+00 6.184462402173464213e+00 4.039630211713380881e-01 2.286500271038122839e-02
-1.700000000000000622e+00 6.205632959953454098e+00 4.105088563572681926e-01 4.720819461446343346e-02
-1.650000000000001465e+00 6.235709270663770454e+00 4.253404096540927548e-01 6.015119222538767296e-02
-1.599999999999998535e+00 6.226970866458456655e+00 4.234985911638200484e-01 6.641590078336727376e-02
-1.549999999999999378e+00 6.216955822375693330e+00 4.189938163721373954e-01 4.898103799277617187e-02
-1.500000000000000000e+00 6.240569652775044496e+00 4.223637261079529193e-01 3.796453557059985273e-02
-1.450000000000000622e+00 6.267281135475382570e+00 4.402651917682731120e-01 7.086365974714748002e-03
-1.400000000000001465e+00 6.289013555353918150e+00 4.594065076141797266e-01 -4.250110245193458071e-03
-1.349999999999998535e+00 6.302322091816659366e+00 4.653746536385436339e-01 -1.451604989555701358e-02
-1.299999999999999378e+00 6.307868258253998661e+00 4.675039939102023645e-01 -3.243705002047115454e-02
-1.250000000000000000e+00 6.308048929911261204e+00 4.626687381789931219e-01 -3.842943187516095760e-02
-1.200000000000000622e+00 6.274864246697334558e+00 4.510697303414265003e-01 -1.623728601111612893e-02
-1.150000000000001465e+00 6.237733465447053760e+00 4.420161455253113769e-01 -1.834143827931309853e-02
-1.099999999999998535e+00 6.245731552461379898e+00 4.344297701945569745e-01 -3.925916017635872751e-02
-1.049999999999999378e+00 6.257601983831099446e+00 4.258401955332098421e-01 -4.720561278993111454e-02
