# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.558388733821093664e-01 1.048687678141671346e-02 2.663257501635260538e-01
-3.950000000000000622e+00 2.639944601020942083e-01 1.003810222714311001e-02 2.740325623292373391e-01
-3.900000000000001243e+00 2.659416178280331611e-01 9.943874374322187945e-03 2.758854922023553646e-01
-3.849999999999998757e+00 2.749648740633378052e-01 1.002131384882526746e-02 2.849861879121630692e-01
-3.799999999999999378e+00 2.902211185858397102e-01 1.013122742702226783e-02 3.003523460128619815e-01
-3.750000000000000000e+00 2.972705934564716657e-01 1.087028516835328307e-02 3.081408786248249765e-01
-3.700000000000000622e+00 3.032491134705362357e-01 1.125813020521400018e-02 3.145072436757502254e-01
-3.650000000000001243e+00 3.082551863536811543e-01 1.147934935975230587e-02 3.197345357134334654e-01
-3.599999999999998757e+00 3.330278992049072739e-01 1.182228381826254220e-02 3.448501830231698317e-01
-3.549999999999999378e+00 3.576933052840900462e-01 1.227254226113898804e-02 3.699658475452290429e-01
-3.500000000000000000e+00 3.712799667261180159e-01 1.264660519985334047e-02 3.839265719259713494e-01
-3.450000000000000622e+00 3.579469958319021483e-01 1.236597058925408346e-02 3.703129664211562422e-01
-3.400000000000001243e+00 3.128862885660020909e-01 1.135496030370992601e-02 3.242412488697120065e-01
-3.349999999999998757e+00 2.873326382652844346e-01 1.092741084251350192e-02 2.982600491077979088e-01
-3.299999999999999378e+00 2.748722230789262255e-01 1.104161443576525889e-02 2.859138375146914601e-01
-3.250000000000000000e+00 2.687618883302814177e-01 1.086461348304316316e-02 2.796265018133246016e-01
-3.200000000000000622e+00 2.705867126807888212e-01 1.030890085480403763e-02 2.808956135355928363e-01
-3.150000000000001243e+00 2.684861074409230497e-01 9.619413702317277520e-03 2.781055211432403307e-01
-3.099999999999998757e+00 2.589871929979408738e-01 9.221886212002866970e-03 2.682090792099437460e-01
-3.049999999999999378e+00 2.441011243438864220e-01 9.087285114160863556e-03 2.531884094580472699e-01
-3.000000000000000000e+00 2.321902253145592121e-01 8.761287299326726147e-03 2.409515126138859487e-01
-2.950000000000000622e+00 2.230773547662170675e-01 8.626278145822591226e-03 2.317036329120396587e-01
-2.900000000000001243e+00 2.206862150752011142e-01 8.740417118363470392e-03 2.294266321935645725e-01
-2.849999999999998757e+00 2.166871012510129257e-01 8.917303157503679925e-03 2.256044044085166178e-01
-2.799999999999999378e+00 2.079912655067620575e-01 9.181866592675849703e-03 2.171731320994378933e-01
-2.750000000000000000e+00 2.147470546316936624e-01 9.585231340595891381e-03 2.243322859722895468e-01
-2.700000000000000622e+00 2.258135964301768717e-01 1.006469508122076473e-02 2.358782915113976364e-01
-2.650000000000001243e+00 2.454329655667131793e-01 7.585393357497979307e-03 2.530183589242111508e-01
-2.599999999999998757e+00 2.491246872391397471e-01 6.423696734117530227e-03 2.555483839732572982e-01
-2.549999999999999378e+00 2.470087993164622187e-01 6.198256124996226121e-03 2.532070554414584396e-01
-2.500000000000000000e+00 2.355853057816548468e-01 5.984100744846719035e-03 2.415694065265015789e-01
-2.450000000000000622e+00 2.309021290517933034e-01 5.690094821026808747e-03 2.365922238728201121e-01
-2.400000000000001243e+00 2.311357561690424722e-01 5.822652405359935064e-03 2.369584085744023960e-01
-2.349999999999998757e+00 2.424980397206135396e-01 5.886871685445474803e-03 2.483849114060590058e-01
-2.299999999999999378e+00 2.592293550623662735e-01 6.064222903157253167e-03 2.652935779655235526e-01
-2.250000000000000000e+00 2.656232335738828443e-01 5.776727765083874457e-03 2.713999613389667109e-01
-2.200000000000000622e+00 2.669274459567214652e-01 5.808693362020261181e-03 2.727361393187417438e-01
-2.150000000000001243e+00 2.594506684062415358e-01 6.048459598951846407e-03 2.654991280051933744e-01
-2.099999999999998757e+00 2.677129530404688262e-01 5.822860430052780728e-03 2.735358134705215827e-01
-2.049999999999999378e+00 2.724178299237025591e-01 6.073215166164548998e-03 2.784910450898671064e-01
-2.000000000000000000e+00 3.033404562396819770e-01 6.873256337859368417e-03 3.102137125775413229e-01
-1.950000000000000622e+00 3.273330022074585344e-01 7.204571620764877761e-03 3.345375738282234113e-01
-1.900000000000001465e+00 3.493112381687186740e-01 6.710500845818468535e-03 3.560217390145371530e-01
-1.849999999999998535e+00 3.443456310485535354e-01 5.869390913947556895e-03 3.502150219625010941e-01
-1.799999999999999378e+00 3.392490045789701703e-01 5.444216025640727374e-03 3.446932206046108838e-01
-1.750000000000000000e+00 3.427374998039858789e-01 5.555231396397666312e-03 3.482927312003835651e-01
-1.700000000000000622e+00 3.518533855296224200e-01 5.884755079301020805e-03 3.577381406089234495e-01
-1.650000000000001465e+00 3.398211390726761927e-01 5.952046498470113176e-03 3.457731855711462798e-01
-1.599999999999998535e+00 3.316284479178243094e-01 5.931593416095051405e-03 3.375600413339193695e-01
-1.549999999999999378e+00 3.226684295457584173e-01 5.664670605883690563e-03 3.283331001516421321e-01
-1.500000000000000000e+00 3.112890097299695347e-01 5.433613638440325244e-03 3.167226233684098391e-01
-1.450000000000000622e+00 2.963047958455066744e-01 5.505032233852926588e-03 3.018098280793595767e-01
-1.400000000000001465e+00 2.759020621777235616e-01 5.421688443929859914e-03 2.813237506216534345e-01
-1.349999999999998535e+00 2.461199980666479714e-01 5.183298328626856008e-03 2.513032963952748222e-01
-1.299999999999999378e+00 2.328842284124471029e-01 4.583361247381273658e-03 2.374675896598283653e-01
-1.250000000000000000e+00 2.353559854826312026e-01 4.371579129363856002e-03 2.397275646119950698e-01
-1.200000000000000622e+00 2.381587798031418179e-01 4.705434207544256613e-03 2.428642140106860858e-01
-1.150000000000001465e+00 2.425639959692111880e-01 4.743443241985688397e-03 2.473074392111968833e-01
-1.099999999999998535e+00 2.461323277897064510e-01 4.979242721607117853e-03 2.511115705113135532e-01
-1.049999999999999378e+00 2.533942920983818237e-01 4.869588814275987998e-03 2.582638809126578394e-01
-1.000000000000000000e+00 2.577626846183449505e-01 4.783076440001293901e-03 2.625457610583462609e-01
-9.500000000000007327e-01 2.622788220547534466e-01 4.808053184384383262e-03 2.670868752391378220e-01
-9.000000000000014655e-01 2.705686330341497969e-01 4.762883721743505980e-03 2.753315167558932908e-01
