# z -10 -8 -6 -4 -2 0 2 4 6 8 10 12 14 16 18 20 
1.084265454545454475e+02 6.408051795832728104e+00 6.424697721451186894e+00 6.406844749529950533e+00 6.394800857340227296e+00 6.390754972922513488e+00 6.383246412104371714e+00 6.365787039140030856e+00 6.358252210561482265e+00 6.358236201959647005e+00 6.370716804281478574e+00 6.369838516907005754e+00 6.363743603736295995e+00 6.367428214449716961e+00 6.358497284544474937e+00 6.351843702423150440e+00 6.363943970467158096e+00
1.147996363636363526e+02 6.453025061233361725e+00 6.466252395036872436e+00 6.449270727006148007e+00 6.432490092464714593e+00 6.431469622821812671e+00 6.424690926439598826e+00 6.412704375880529994e+00 6.404691652545688285e+00 6.400278522404869719e+00 6.415611018586471204e+00 6.418961114932538514e+00 6.409231858044162955e+00 6.413330010987424501e+00 6.405200334588715627e+00 6.393200093454489696e+00 6.403303140153538742e+00
1.211727272727272720e+02 6.492995487431186596e+00 6.507025901235674148e+00 6.491522974703141102e+00 6.471664335783387401e+00 6.473015786643703251e+00 6.464877386573092188e+00 6.457233137345711249e+00 6.447452383043221324e+00 6.444910290983766110e+00 6.458432844305283638e+00 6.469297210114381969e+00 6.457212714546647803e+00 6.458188540694017377e+00 6.451744508719943205e+00 6.434688586988644765e+00 6.440028349306555100e+00
1.275458181818181771e+02 6.526791435481777093e+00 6.546817643326583003e+00 6.532908162654846862e+00 6.513947681611433893e+00 6.511216961325962949e+00 6.502924177488021762e+00 6.502225098950102478e+00 6.488890189274178155e+00 6.487963459694930712e+00 6.499574866956500330e+00 6.512798974546328168e+00 6.504408654269757228e+00 6.501285259647903381e+00 6.494924869761426578e+00 6.477495398133384263e+00 6.477052703078609142e+00
1.339189090909090964e+02 6.560048986025432072e+00 6.582584436321887722e+00 6.573472731301454708e+00 6.556234158385086275e+00 6.548849887544244908e+00 6.542276829706995755e+00 6.543605748861621940e+00 6.532077576951850872e+00 6.528753119787770842e+00 6.540313238577803112e+00 6.555103715729403646e+00 6.549869690165123437e+00 6.542333471760132468e+00 6.536637359437602157e+00 6.522260398331804154e+00 6.514639854373470484e+00
1.402920000000000016e+02 6.590447226774078793e+00 6.613508467951877634e+00 6.612192700677697488e+00 6.596882778608450515e+00 6.585833740226047617e+00 6.582443403181390096e+00 6.581367342783271290e+00 6.573844132328385825e+00 6.571816914180257818e+00 6.578788933651245507e+00 6.597020058540364218e+00 6.593511794863273323e+00 6.584156394354175212e+00 6.577741563803654934e+00 6.564850660540361815e+00 6.553608247134317111e+00
1.466650909090909067e+02 6.619462122785625624e+00 6.641854678568791748e+00 6.647501760651723046e+00 6.635480006502901595e+00 6.623435592388084991e+00 6.620252956126855715e+00 6.619287072215542800e+00 6.615831323015455290e+00 6.613534049908613710e+00 6.617559509132374451e+00 6.639546840825002683e+00 6.633698490775733703e+00 6.626042954322739931e+00 6.618120371329733409e+00 6.606384807686046301e+00 6.593309266609560737e+00
1.530381818181818119e+02 6.651667620075835785e+00 6.670443212145085177e+00 6.679968447328042735e+00 6.670432867794636955e+00 6.660537007277836707e+00 6.656233051318796612e+00 6.660603859942990645e+00 6.657097526630259665e+00 6.652544452297939337e+00 6.657821355038803013e+00 6.682020260062656369e+00 6.673375800513962730e+00 6.665067422841012501e+00 6.658343607528482089e+00 6.646146042501104745e+00 6.634257217875017432e+00
1.594112727272727170e+02 6.680066248160251519e+00 6.699241113278977089e+00 6.709993086732195522e+00 6.700776722503161587e+00 6.696125436912377715e+00 6.692208038756002786e+00 6.700510337889523882e+00 6.698398492840015983e+00 6.693126595296474690e+00 6.697993986806537237e+00 6.720548117438449154e+00 6.711786861833747508e+00 6.703490981242880231e+00 6.700091659095563479e+00 6.685049282831909245e+00 6.674867607368404343e+00
1.657843636363636222e+02 6.709680956285135167e+00 6.728714117951541951e+00 6.739123317931717594e+00 6.730527414493560734e+00 6.727566955996283404e+00 6.728344068011002044e+00 6.737305775741606162e+00 6.736791694121264662e+00 6.731115117758138311e+00 6.737263692433155704e+00 6.754321430716561103e+00 6.749429984904204538e+00 6.740350047176845827e+00 6.740290536867528104e+00 6.723484376265356666e+00 6.715202368188602833e+00
1.721574545454545273e+02 6.742133449429481118e+00 6.758436578166713282e+00 6.767955613421015926e+00 6.760873782138517640e+00 6.757713572424512982e+00 6.764717679318702714e+00 6.772392182770621716e+00 6.772916791006355908e+00 6.766680967888987652e+00 6.773933621374886194e+00 6.788246627013045931e+00 6.785253924302004691e+00 6.775972842262395268e+00 6.778026765006052834e+00 6.761229287226144358e+00 6.754538700588658351e+00
1.785305454545454609e+02 6.771894105160184196e+00 6.787311964622717575e+00 6.795718040254711489e+00 6.792512013203402255e+00 6.789887478394303066e+00 6.798482884081956001e+00 6.806408796698305785e+00 6.807858601636520568e+00 6.801197505428590695e+00 6.809909464008466529e+00 6.823572366114016852e+00 6.819906853867183649e+00 6.812460576657918487e+00 6.815510184511121672e+00 6.799178214299265832e+00 6.792669370819623964e+00
1.849036363636363660e+02 6.805494929969932549e+00 6.816821658433797282e+00 6.824079120061392167e+00 6.824928018722816958e+00 6.823230678785486170e+00 6.827877527710310090e+00 6.839388996261019038e+00 6.843915740132762160e+00 6.835488182037213534e+00 6.843956174345609433e+00 6.857581928835510432e+00 6.855003205535750155e+00 6.847390384094772742e+00 6.852087729679229966e+00 6.837307084157043136e+00 6.829849991778414342e+00
1.912767272727272712e+02 6.839236263496990098e+00 6.847819881431257194e+00 6.853132148465955531e+00 6.856594212223118490e+00 6.855769532421886581e+00 6.857485168376077134e+00 6.871200006078786338e+00 6.877926360347379031e+00 6.873454487579452987e+00 6.877536973307468493e+00 6.890330575074173680e+00 6.888173455886793306e+00 6.880599055318708857e+00 6.885752450756635668e+00 6.873857044233055547e+00 6.866801795848476608e+00
1.976498181818181763e+02 6.871110777257315227e+00 6.879396713630228533e+00 6.882505119739901644e+00 6.885872450845559101e+00 6.887433703420346554e+00 6.887328439376558364e+00 6.901105861542873754e+00 6.909739632058469638e+00 6.910036028044792111e+00 6.913687699863375613e+00 6.922476519080273505e+00 6.918528397776878336e+00 6.912751819899629169e+00 6.916220967306813350e+00 6.909570703926321222e+00 6.903548333829775174e+00
2.040229090909090814e+02 6.907980964984419714e+00 6.911025984711105963e+00 6.912850757324254580e+00 6.914497029652585169e+00 6.917587328176870720e+00 6.916192433588213007e+00 6.928990154287677505e+00 6.940284966559312707e+00 6.941989789898094898e+00 6.948026723644325386e+00 6.954294669447154575e+00 6.951193816396767922e+00 6.943140659688637584e+00 6.947083886773127936e+00 6.944114913000765554e+00 6.939981902323432372e+00
2.103959999999999866e+02 6.941501118629381573e+00 6.940849579343208120e+00 6.943422740789333858e+00 6.944133387809875657e+00 6.945296808665929689e+00 6.943418191494274971e+00 6.956450633155387031e+00 6.968470672160784751e+00 6.971124839211195301e+00 6.979095997006734109e+00 6.983839604085396502e+00 6.981955566910341027e+00 6.974216982746654914e+00 6.978631944610437010e+00 6.976924706206363958e+00 6.975060477714745133e+00
2.167690909090908917e+02 6.973337722530065008e+00 6.970883529058460759e+00 6.974280851811332838e+00 6.975349051249589927e+00 6.973080662449969047e+00 6.970532812107984810e+00 6.981769779211404625e+00 6.995655405106718128e+00 7.000109999636668690e+00 7.008475432043961284e+00 7.014740663774954754e+00 7.010722958379552061e+00 7.005667423920627357e+00 7.008289796027299623e+00 7.008627502185294844e+00 7.009263852031632602e+00
2.231421818181817969e+02 7.006272004390107000e+00 7.002356188609488719e+00 7.005090630195843104e+00 7.006891239417297967e+00 7.004110284607330428e+00 6.996579617821937269e+00 7.006715062237836023e+00 7.025063665788870537e+00 7.029513012940304506e+00 7.037424000094470777e+00 7.046047561246759905e+00 7.042537828890618634e+00 7.037583516202513323e+00 7.036912424908028818e+00 7.038229785270591066e+00 7.041777063607739251e+00
2.295152727272727020e+02 7.036649075179510326e+00 7.034980549200525957e+00 7.036426718937751623e+00 7.038732693640368687e+00 7.035297194359028339e+00 7.023352104063410373e+00 7.032560112718943657e+00 7.053996873080397023e+00 7.059095416461052430e+00 7.066613491872504760e+00 7.075542157331205395e+00 7.074205578809897865e+00 7.068703185029730385e+00 7.066060690527264931e+00 7.066397837144585914e+00 7.071712096768360212e+00
2.358883636363636356e+02 7.068313180455834122e+00 7.067185814946170375e+00 7.068243826599251101e+00 7.071066156321244911e+00 7.065210068209475835e+00 7.051982809849379308e+00 7.058868427035034365e+00 7.080736503201847221e+00 7.087214133265034022e+00 7.095444400712260347e+00 7.102765136185143824e+00 7.104524429641584149e+00 7.099819620915453378e+00 7.095787909691654960e+00 7.094100450064551922e+00 7.100351292946082360e+00
2.422614545454545407e+02 7.103670804002336858e+00 7.099298862553544254e+00 7.099483644230565105e+00 7.102478874981819068e+00 7.095825913313809963e+00 7.081104835607576753e+00 7.083610616479025346e+00 7.104194067551337533e+00 7.115794102940758314e+00 7.125455259987802492e+00 7.131735924086931355e+00 7.134843246430232711e+00 7.129576684085917826e+00 7.126088191210687484e+00 7.122504160907554116e+00 7.127485884977812880e+00
2.486345454545454459e+02 7.135743795217089236e+00 7.132419654779041274e+00 7.130548868415264252e+00 7.133983238470150923e+00 7.128108492741820790e+00 7.111652226554109113e+00 7.109884563632855148e+00 7.128119483936056433e+00 7.141593370495229465e+00 7.155497742027603358e+00 7.162018093202554780e+00 7.164992026997147434e+00 7.158953126021727620e+00 7.154869279862432485e+00 7.151118827235706910e+00 7.154878777360466735e+00
2.550076363636363510e+02 7.170286395859499784e+00 7.166552970992619009e+00 7.162640480221683426e+00 7.167665355546212425e+00 7.162386796732705285e+00 7.144677566350480014e+00 7.139989308227933762e+00 7.154036262815117730e+00 7.167441507209631801e+00 7.183477104944143932e+00 7.192036168750342462e+00 7.194073982464713524e+00 7.187758681705647135e+00 7.181611467948395777e+00 7.179905039187593374e+00 7.182476843037369996e+00
2.613807272727272561e+02 7.202738385232071217e+00 7.199366691215630887e+00 7.194365397565625209e+00 7.201697508358940958e+00 7.197055981502090027e+00 7.177497408404969192e+00 7.170625942415448151e+00 7.180655825051809771e+00 7.194603308488799698e+00 7.208649739450785354e+00 7.217902620468976238e+00 7.221617874557930250e+00 7.215090706172572865e+00 7.209865918704903898e+00 7.207565714633730636e+00 7.209308177037494936e+00
2.677538181818181897e+02 7.230309668203017459e+00 7.228850416645798305e+00 7.224238484797536941e+00 7.233558877114121266e+00 7.229672750952905957e+00 7.209779770433399904e+00 7.200298824519675733e+00 7.207356831321672708e+00 7.220757284312541380e+00 7.233481066875777188e+00 7.242215734317695386e+00 7.248777232123830849e+00 7.243128533872966734e+00 7.240047969199198796e+00 7.235508512155703897e+00 7.235439144486844221e+00
2.741269090909090664e+02 7.258826267244306685e+00 7.256047128648252631e+00 7.252438326556392312e+00 7.261065708626587067e+00 7.258253839131422858e+00 7.239307957316352571e+00 7.227561417672139221e+00 7.233728657212836310e+00 7.244964176514894660e+00 7.256947459019960966e+00 7.264723001606035346e+00 7.275446594603887540e+00 7.272457951924233832e+00 7.269868225576910703e+00 7.263798584843238260e+00 7.260630415126851034e+00
2.805000000000000000e+02 7.285266634454836243e+00 7.282921396566450767e+00 7.279196975978534212e+00 7.285752327185889499e+00 7.284318256052663365e+00 7.265770491436226663e+00 7.252020471617357522e+00 7.258812766271713457e+00 7.267638201256824360e+00 7.280626483942774563e+00 7.288403119292326870e+00 7.300151417954758415e+00 7.301178409370089994e+00 7.299104101521310284e+00 7.293375626828650482e+00 7.286077165017003310e+00
