# Y/D U V W
-4.000000000000000000e+00 6.243551316817383956e+00 5.064743424843515252e-01 5.284093047498024387e-02
-3.950000000000000622e+00 6.231757377133422260e+00 5.011648042682271820e-01 7.283419403510106582e-02
-3.900000000000001243e+00 6.215532476458556665e+00 4.948714316699586724e-01 8.873215795365198277e-02
-3.849999999999998757e+00 6.198359193069097550e+00 4.869147891859127442e-01 8.621160538301615717e-02
-3.799999999999999378e+00 6.184804793375167087e+00 4.771456786990446175e-01 7.329231800147063824e-02
-3.750000000000000000e+00 6.190652031986781267e+00 4.672175026095448103e-01 5.432277845514418141e-02
-3.700000000000000622e+00 6.212827897419523460e+00 4.547415351476804535e-01 4.727345104661063308e-02
-3.650000000000001243e+00 6.247431673780524441e+00 4.385236643117133570e-01 4.531827893654625378e-02
-3.599999999999998757e+00 6.285360943289167501e+00 4.205433323150696845e-01 4.382030208687905798e-02
-3.549999999999999378e+00 6.315650109065765072e+00 4.034522725483611905e-01 3.807684395313972597e-02
-3.500000000000000000e+00 6.340468065274770026e+00 3.896948002163616587e-01 2.528221047463637822e-02
-3.450000000000000622e+00 6.357459750150184163e+00 3.787423846051140575e-01 1.190467795168663467e-02
-3.400000000000001243e+00 6.365328930534247753e+00 3.713664248030152937e-01 3.907689321884543973e-03
-3.349999999999998757e+00 6.365134414794881401e+00 3.689348823609308603e-01 -1.722149408420112692e-03
-3.299999999999999378e+00 6.362416223809068683e+00 3.712513133896186979e-01 -4.069508425758357716e-03
-3.250000000000000000e+00 6.356649237803941865e+00 3.782006595807893001e-01 -3.212009258708019462e-03
-3.200000000000000622e+00 6.344356590968085463e+00 3.919571571206504346e-01 9.564707991823540381e-03
-3.150000000000001243e+00 6.327881184897802491e+00 4.090096985265621599e-01 1.858858587400787077e-02
-3.099999999999998757e+00 6.309593325899364835e+00 4.260253397401790876e-01 2.683207457661091269e-02
-3.049999999999999378e+00 6.287809336545409522e+00 4.409330058696759869e-01 4.194823781992920025e-02
-3.000000000000000000e+00 6.273804172151389302e+00 4.529035354112116440e-01 5.089191328632018674e-02
-2.950000000000000622e+00 6.263015980609278444e+00 4.651854207428798849e-01 5.760994746705958014e-02
-2.900000000000001243e+00 6.248746024191662585e+00 4.773245910056750363e-01 5.635974393656845854e-02
-2.849999999999998757e+00 6.237567820383067563e+00 4.886082424910245248e-01 4.695597698721919872e-02
-2.799999999999999378e+00 6.218836643142005016e+00 4.984661530540595020e-01 3.411057164730367519e-02
-2.750000000000000000e+00 6.216763873270763519e+00 5.070854457498993328e-01 2.202140863277628202e-02
-2.700000000000000622e+00 6.226258522098307324e+00 5.134921815721052996e-01 9.243897047792113200e-03
-2.650000000000001243e+00 6.251605244528449568e+00 5.153858752748839978e-01 -5.642686584369621325e-03
