# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.512311286031840840e-01 1.391392590756381289e-02 2.651450545107478796e-01
-3.950000000000000622e+00 2.681628508645726994e-01 1.417861073209748107e-02 2.823414615966701735e-01
-3.900000000000001243e+00 2.797407626157989435e-01 1.433845415521059138e-02 2.940792167710095106e-01
-3.849999999999998757e+00 2.812080650679792959e-01 1.421682779386520407e-02 2.954248928618444792e-01
-3.799999999999999378e+00 2.679886700739850247e-01 1.402065643068917643e-02 2.820093265046741959e-01
-3.750000000000000000e+00 2.571391142690152010e-01 1.397767390685053512e-02 2.711167881758657083e-01
-3.700000000000000622e+00 2.761809859856587668e-01 1.390441518987563414e-02 2.900854011755343853e-01
-3.650000000000001243e+00 2.926491787307708425e-01 1.359135360069680699e-02 3.062405323314676409e-01
-3.599999999999998757e+00 2.870355476123086502e-01 1.353636125920830609e-02 3.005719088715169685e-01
-3.549999999999999378e+00 2.815513270218032438e-01 1.343962014813061649e-02 2.949909471699338481e-01
-3.500000000000000000e+00 2.931188832837674507e-01 1.342729815990287984e-02 3.065461814436703514e-01
-3.450000000000000622e+00 2.946965449207884502e-01 1.336800795129618365e-02 3.080645528720846182e-01
-3.400000000000001243e+00 2.794737605782437462e-01 1.325602039507136135e-02 2.927297809733150902e-01
-3.349999999999998757e+00 2.668256081026648685e-01 1.280503136728134220e-02 2.796306394699462072e-01
-3.299999999999999378e+00 2.718463383626530949e-01 1.235702669340481633e-02 2.842033650560579217e-01
-3.250000000000000000e+00 2.854833829754713226e-01 1.219320199063350825e-02 2.976765849661048291e-01
-3.200000000000000622e+00 2.840593799766111260e-01 1.239638236309539669e-02 2.964557623397064967e-01
-3.150000000000001243e+00 2.822462677927717323e-01 1.293851250007430759e-02 2.951847802928460607e-01
-3.099999999999998757e+00 2.816316736487915473e-01 1.298833505660556067e-02 2.946200087053971184e-01
-3.049999999999999378e+00 2.910743725461151232e-01 1.284735947960925079e-02 3.039217320257243671e-01
-3.000000000000000000e+00 2.903468639506726623e-01 1.234019552588753316e-02 3.026870594765602163e-01
-2.950000000000000622e+00 2.873842985719936016e-01 1.181637301012717321e-02 2.992006715821207696e-01
-2.900000000000001243e+00 2.815231318510889036e-01 1.170906613743817777e-02 2.932321979885270657e-01
-2.849999999999998757e+00 2.666247827022540373e-01 1.158193847353297667e-02 2.782067211757870417e-01
-2.799999999999999378e+00 2.500611024109550828e-01 1.128428893192686029e-02 2.613453913428819275e-01
-2.750000000000000000e+00 2.349083602577521357e-01 1.100795100860567886e-02 2.459163112663578232e-01
-2.700000000000000622e+00 2.199342669938401107e-01 1.121974033125934696e-02 2.311540073250994698e-01
-2.650000000000001243e+00 2.217121192992131118e-01 8.711184437561192428e-03 2.304233037367743042e-01
-2.599999999999998757e+00 2.331941111604937111e-01 7.424498541538750336e-03 2.406186097020324710e-01
-2.549999999999999378e+00 2.492773105796117217e-01 6.816254326619575893e-03 2.560935649062313080e-01
-2.500000000000000000e+00 2.554411018346940399e-01 6.336489647598376670e-03 2.617775914822924044e-01
-2.450000000000000622e+00 2.602572582438004711e-01 6.054840000789120207e-03 2.663120982445895679e-01
-2.400000000000001243e+00 2.724963043334751589e-01 6.157712761539616171e-03 2.786540170950147499e-01
-2.349999999999998757e+00 2.836300588585610738e-01 6.387020714651278457e-03 2.900170795732123774e-01
-2.299999999999999378e+00 2.703464272234986643e-01 6.454128480718085946e-03 2.768005557042167442e-01
-2.250000000000000000e+00 2.673450567167833802e-01 6.241360923722371647e-03 2.735864176405057302e-01
-2.200000000000000622e+00 2.548079089214986825e-01 6.596797834182909978e-03 2.614047067556816151e-01
-2.150000000000001243e+00 2.393094343931163326e-01 6.461104486456435529e-03 2.457705388795727586e-01
-2.099999999999998757e+00 2.302838403583002402e-01 6.382956065113824448e-03 2.366667964234140664e-01
-2.049999999999999378e+00 2.257228306502606641e-01 6.361868671385204933e-03 2.320846993216458820e-01
-2.000000000000000000e+00 2.095239114849020978e-01 6.499434514866742237e-03 2.160233459997688288e-01
-1.950000000000000622e+00 2.011281674340423264e-01 6.034134885717782996e-03 2.071623023197600999e-01
-1.900000000000001465e+00 2.137486897519047246e-01 6.008162456568168740e-03 2.197568522084728804e-01
-1.849999999999998535e+00 2.203650053807547360e-01 6.056752273244258265e-03 2.264217576539989951e-01
-1.799999999999999378e+00 2.227325360035275481e-01 6.234689060574943355e-03 2.289672250641024975e-01
-1.750000000000000000e+00 2.247161543068401379e-01 6.676751441295798381e-03 2.313929057481359242e-01
-1.700000000000000622e+00 2.250997257571190624e-01 7.157851055987243284e-03 2.322575768131062979e-01
-1.650000000000001465e+00 2.125241208052703890e-01 7.009181531027124795e-03 2.195333023362975033e-01
-1.599999999999998535e+00 2.048435135124823114e-01 6.785069670547647265e-03 2.116285831830299613e-01
-1.549999999999999378e+00 2.167940195358780409e-01 7.053103781826467085e-03 2.238471233177045105e-01
-1.500000000000000000e+00 2.260751426599169611e-01 7.218071910254383536e-03 2.332932145701713533e-01
-1.450000000000000622e+00 2.051619851141980866e-01 6.806676911504479753e-03 2.119686620257025533e-01
-1.400000000000001465e+00 1.889668011704487560e-01 6.483072652338759713e-03 1.954498738227875287e-01
-1.349999999999998535e+00 1.935074869443311196e-01 6.322814008864204027e-03 1.998303009531953167e-01
-1.299999999999999378e+00 1.849120287784521977e-01 6.647188752488788349e-03 1.915592175309409895e-01
-1.250000000000000000e+00 1.964605563613624484e-01 6.990891216184787031e-03 2.034514475775472397e-01
-1.200000000000000622e+00 1.947356975672218382e-01 6.915297857054298128e-03 2.016509954242761415e-01
-1.150000000000001465e+00 1.896277313545151055e-01 6.737846304730701202e-03 1.963655776592458102e-01
-1.099999999999998535e+00 1.858535623696117023e-01 6.873098353918982890e-03 1.927266607235306739e-01
-1.049999999999999378e+00 1.876925637140999248e-01 6.811747514165002182e-03 1.945043112282649200e-01
-1.000000000000000000e+00 1.985924571158271534e-01 6.934437870306333837e-03 2.055268949861334959e-01
-9.500000000000007327e-01 1.990332007596736785e-01 6.817038532483141004e-03 2.058502392921568169e-01
-9.000000000000014655e-01 2.097152581694085027e-01 6.993306077694618449e-03 2.167085642471031082e-01
-8.499999999999985345e-01 2.236473427777984913e-01 7.614351356470567579e-03 2.312616941342690580e-01
-7.999999999999992673e-01 2.566723253646780445e-01 8.188469202443360989e-03 2.648607945671214159e-01
-7.500000000000000000e-01 2.919452605950020319e-01 8.657235233241597147e-03 3.006024958282436099e-01
-7.000000000000007327e-01 3.093028800176428339e-01 8.624462304767948131e-03 3.179273423224107664e-01
-6.500000000000014655e-01 3.061698977457164572e-01 8.753990343103401281e-03 3.149238880888198810e-01
-5.999999999999985345e-01 3.185495744797437467e-01 9.022082647141098366e-03 3.275716571268848520e-01
-5.499999999999992673e-01 3.343837670581393251e-01 9.249885354267205206e-03 3.436336524124065095e-01
-5.000000000000000000e-01 3.755586209568725353e-01 9.247910340207913735e-03 3.848065312970804230e-01
-4.500000000000007327e-01 3.981389628387145274e-01 9.996496615146552300e-03 4.081354594538610936e-01
-4.000000000000014100e-01 4.406228339888869083e-01 1.104883389801728996e-02 4.516716678869042156e-01
-3.499999999999985900e-01 4.907125768433968638e-01 1.246445221113525771e-02 5.031770290545320989e-01
-2.999999999999992673e-01 5.463775830105501718e-01 1.298253636868214496e-02 5.593601193792323567e-01
-2.500000000000000000e-01 5.897957899047926444e-01 1.301798706607077728e-02 6.028137769708634686e-01
-2.000000000000007050e-01 5.849577179352236644e-01 1.303696140874080305e-02 5.979946793439644415e-01
-1.500000000000014377e-01 5.826122374441721208e-01 1.320899901164588469e-02 5.958212364558179708e-01
