# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.473141600346838165e-01 1.353551555859452277e-02 2.608496755932783184e-01
-3.950000000000000622e+00 2.530835318087848451e-01 1.365153812650090302e-02 2.667350699352857291e-01
-3.900000000000001243e+00 2.567449323655005000e-01 1.413448694370638380e-02 2.708794193092068925e-01
-3.849999999999998757e+00 2.631593458692497722e-01 1.450599662868175960e-02 2.776653424979315110e-01
-3.799999999999999378e+00 2.747432906647783168e-01 1.462872259424326769e-02 2.893720132590215655e-01
-3.750000000000000000e+00 2.770081013109148005e-01 1.467894925980449232e-02 2.916870505707193084e-01
-3.700000000000000622e+00 2.646504810320775558e-01 1.445389322786746512e-02 2.791043742599449984e-01
-3.650000000000001243e+00 2.422947401239663456e-01 1.366390338299432010e-02 2.559586435069606813e-01
-3.599999999999998757e+00 2.406495544515191154e-01 1.264988093967803380e-02 2.532994353911971475e-01
-3.549999999999999378e+00 2.492021123293567397e-01 1.182583352854893292e-02 2.610279458579056744e-01
-3.500000000000000000e+00 2.585682803806911845e-01 1.158324252820062267e-02 2.701515229088918280e-01
-3.450000000000000622e+00 2.713156605525853804e-01 1.152075768664314465e-02 2.828364182392285042e-01
-3.400000000000001243e+00 2.911386224195265937e-01 1.113876831533862875e-02 3.022773907348652034e-01
-3.349999999999998757e+00 2.966766047875594170e-01 1.101969307962808071e-02 3.076962978671874960e-01
-3.299999999999999378e+00 2.864170521648805590e-01 1.128798241939398157e-02 2.977050345842745527e-01
-3.250000000000000000e+00 2.786066662726763288e-01 1.174945981001987091e-02 2.903561260826961754e-01
-3.200000000000000622e+00 2.651334131028685315e-01 1.201045942640106660e-02 2.771438725292695859e-01
-3.150000000000001243e+00 2.536641241207790998e-01 1.177233995195468667e-02 2.654364640727338021e-01
-3.099999999999998757e+00 2.372739261580991132e-01 1.156265677947913330e-02 2.488365829375782379e-01
-3.049999999999999378e+00 2.307912083747201415e-01 1.147947469402897831e-02 2.422706830687491319e-01
-3.000000000000000000e+00 2.264244396522770431e-01 1.101212765019036338e-02 2.374365673024673995e-01
-2.950000000000000622e+00 2.287818997652512065e-01 1.069180639333136736e-02 2.394737061585825721e-01
-2.900000000000001243e+00 2.400248253714243885e-01 1.077402620376690170e-02 2.507988515751912728e-01
-2.849999999999998757e+00 2.472511046586227668e-01 1.117821902625198635e-02 2.584293236848747566e-01
-2.799999999999999378e+00 2.478252029717865068e-01 1.165579452327010317e-02 2.594809974950565978e-01
-2.750000000000000000e+00 2.454581694093491140e-01 1.210623522231590345e-02 2.575644046316650226e-01
-2.700000000000000622e+00 2.405965924524255950e-01 1.219248580900502560e-02 2.527890782614305998e-01
-2.650000000000001243e+00 2.355760917508247787e-01 8.782907937948869134e-03 2.443589996887736426e-01
-2.599999999999998757e+00 2.250722752650455016e-01 7.346577742111375792e-03 2.324188530071568670e-01
-2.549999999999999378e+00 2.203623233845313223e-01 6.828663879692592649e-03 2.271909872642239037e-01
-2.500000000000000000e+00 2.217757860972415784e-01 6.353894562233255300e-03 2.281296806594748372e-01
-2.450000000000000622e+00 2.232578368703599936e-01 6.472643808409811461e-03 2.297304806787698050e-01
-2.400000000000001243e+00 2.247896529958001155e-01 6.782421791415862815e-03 2.315720747872159757e-01
-2.349999999999998757e+00 2.381205268341659020e-01 6.433732310624069167e-03 2.445542591447899816e-01
-2.299999999999999378e+00 2.351777634491320490e-01 6.080573254537966800e-03 2.412583367036700288e-01
-2.250000000000000000e+00 2.331926699321643648e-01 5.898924255999377780e-03 2.390915941881637530e-01
-2.200000000000000622e+00 2.327511715808004977e-01 5.932598082993600572e-03 2.386837696637940931e-01
-2.150000000000001243e+00 2.342016668703286730e-01 5.955993375583607322e-03 2.401576602459122856e-01
-2.099999999999998757e+00 2.404253804421098151e-01 6.163018943944538128e-03 2.465883993860543411e-01
-2.049999999999999378e+00 2.452282820571674016e-01 6.172047384154984682e-03 2.514003294413224010e-01
-2.000000000000000000e+00 2.429198496717336897e-01 6.349297542317568731e-03 2.492691472140512454e-01
-1.950000000000000622e+00 2.386182822254293567e-01 6.376161961098656371e-03 2.449944441865280209e-01
-1.900000000000001465e+00 2.488115671874056023e-01 5.923859654059750006e-03 2.547354268414653289e-01
-1.849999999999998535e+00 2.507216921922899022e-01 6.168863384736554371e-03 2.568905555770264471e-01
-1.799999999999999378e+00 2.475050513259592355e-01 6.409788174736840913e-03 2.539148395006960990e-01
-1.750000000000000000e+00 2.427768415191554063e-01 6.459564303584244653e-03 2.492364058227396484e-01
-1.700000000000000622e+00 2.417917597608028601e-01 6.369091475646846898e-03 2.481608512364497088e-01
-1.650000000000001465e+00 2.563393914972372234e-01 6.498643452550737463e-03 2.628380349497879687e-01
-1.599999999999998535e+00 2.523994416377537409e-01 6.415792870858663850e-03 2.588152345086123796e-01
-1.549999999999999378e+00 2.390798347557310799e-01 6.348210884777385002e-03 2.454280456405084632e-01
-1.500000000000000000e+00 2.218169555828692074e-01 6.377963381878274177e-03 2.281949189647474729e-01
-1.450000000000000622e+00 2.276155712392749497e-01 6.790040801442715802e-03 2.344056120407176647e-01
-1.400000000000001465e+00 2.131004328275282744e-01 7.082688067596249089e-03 2.201831208951245122e-01
-1.349999999999998535e+00 2.128269793957396350e-01 6.716534935381582652e-03 2.195435143311212089e-01
-1.299999999999999378e+00 2.218682910879591630e-01 6.411968699345277529e-03 2.282802597873044292e-01
-1.250000000000000000e+00 2.288763746450191983e-01 6.326997051325445633e-03 2.352033716963446430e-01
-1.200000000000000622e+00 2.284490571779897172e-01 6.351141577451675270e-03 2.348001987554413916e-01
-1.150000000000001465e+00 2.309592070260693963e-01 6.471866300037405241e-03 2.374310733261068007e-01
-1.099999999999998535e+00 2.238043739997291059e-01 6.698798781256140242e-03 2.305031727809852549e-01
-1.049999999999999378e+00 2.304877521022950793e-01 6.868530239777541867e-03 2.373562823420726220e-01
-1.000000000000000000e+00 2.310223161990514751e-01 6.788557077698976344e-03 2.378108732767504618e-01
-9.500000000000007327e-01 2.341633804068181113e-01 6.584074060596205660e-03 2.407474544674143291e-01
-9.000000000000014655e-01 2.251907168630007672e-01 6.315198593428229465e-03 2.315059154564289845e-01
-8.499999999999985345e-01 2.150387799704597813e-01 6.338442338800944452e-03 2.213772223092607128e-01
-7.999999999999992673e-01 2.083868843467250320e-01 6.539600616412399002e-03 2.149264849631374319e-01
-7.500000000000000000e-01 2.162147691975760955e-01 6.842419253567138399e-03 2.230571884511432235e-01
-7.000000000000007327e-01 2.293998746003963751e-01 6.869268302856855468e-03 2.362691429032532375e-01
-6.500000000000014655e-01 2.318497284128445968e-01 6.848435935088994890e-03 2.386981643479335891e-01
-5.999999999999985345e-01 2.488145391899888592e-01 7.091897857794493207e-03 2.559064370477833750e-01
-5.499999999999992673e-01 2.589330671246494187e-01 7.039257863861926590e-03 2.659723249885113661e-01
-5.000000000000000000e-01 2.621506551461481038e-01 7.473793026393460610e-03 2.696244481725415532e-01
-4.500000000000007327e-01 2.649740753114785408e-01 7.769000955477444424e-03 2.727430762669559861e-01
-4.000000000000014100e-01 2.871858732550524040e-01 8.452702447702555022e-03 2.956385757027549799e-01
-3.499999999999985900e-01 3.153027552639182107e-01 8.877504993403693978e-03 3.241802602573218839e-01
-2.999999999999992673e-01 3.384273181465320413e-01 8.551729780247350338e-03 3.469790479267794159e-01
-2.500000000000000000e-01 3.735932615200758256e-01 9.248021121957862578e-03 3.828412826420337089e-01
-2.000000000000007050e-01 3.916745764899974280e-01 9.940116320024967173e-03 4.016146928100223779e-01
-1.500000000000014377e-01 3.997633836495121384e-01 1.116998048672228176e-02 4.109333641362344358e-01
-9.999999999999856226e-02 3.880680457916965143e-01 1.111149495419175119e-02 3.991795407458882394e-01
-4.999999999999928113e-02 3.784862349025119865e-01 1.080220286467358827e-02 3.892884377671855800e-01
0.000000000000000000e+00 3.693195037509076628e-01 1.057902639620802304e-02 3.798985301471156650e-01
4.999999999999928113e-02 3.848863162490742673e-01 1.022773356214784664e-02 3.951140498112221122e-01
9.999999999999856226e-02 3.892519921701474983e-01 1.058207330339081681e-02 3.998340654735383359e-01
1.500000000000014377e-01 4.376687000319506304e-01 1.126470153556620793e-02 4.489334015675168210e-01
2.000000000000007050e-01 4.127074162705738347e-01 1.147900638470973102e-02 4.241864226552835571e-01
2.500000000000000000e-01 3.954364125203813640e-01 1.149403475727776326e-02 4.069304472776591464e-01
