# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.923803383020565638e-01 9.537769771934628826e-03 3.019181080739912204e-01
-3.950000000000000622e+00 2.807242789857907206e-01 9.759692552142085892e-03 2.904839715379328169e-01
-3.900000000000001243e+00 2.734876375158348250e-01 1.032261145365860784e-02 2.838102489694934172e-01
-3.849999999999998757e+00 2.758613680012664826e-01 1.040496953425967645e-02 2.862663375355261608e-01
-3.799999999999999378e+00 2.923599075894343646e-01 1.030305107777318950e-02 3.026629586672075489e-01
-3.750000000000000000e+00 3.061170531786624460e-01 1.033862346879043694e-02 3.164556766474528882e-01
-3.700000000000000622e+00 3.258986930180794439e-01 1.038416566232242336e-02 3.362828586804018638e-01
-3.650000000000001243e+00 3.363126777158203518e-01 1.033977738485770091e-02 3.466524551006780475e-01
-3.599999999999998757e+00 3.305540459718026014e-01 9.889959198619706002e-03 3.404440051704222814e-01
-3.549999999999999378e+00 3.021137755030826044e-01 9.375333003772816712e-03 3.114891085068554055e-01
-3.500000000000000000e+00 2.788050895722374856e-01 8.736314354050761163e-03 2.875414039262882415e-01
-3.450000000000000622e+00 2.729685946113044603e-01 8.305904621451146858e-03 2.812744992327556037e-01
-3.400000000000001243e+00 2.646945295026697509e-01 8.008888726798163785e-03 2.727034182294679199e-01
-3.349999999999998757e+00 2.517623886466818783e-01 7.693898181676030353e-03 2.594562868283579182e-01
-3.299999999999999378e+00 2.363621337942499179e-01 7.565499741539622076e-03 2.439276335357895287e-01
-3.250000000000000000e+00 2.218305793151842120e-01 7.425379408614438473e-03 2.292559587237986418e-01
-3.200000000000000622e+00 2.135205750678264569e-01 7.134468626983830886e-03 2.206550436948102878e-01
-3.150000000000001243e+00 2.115569990510129395e-01 6.978994180987127711e-03 2.185359932320000698e-01
-3.099999999999998757e+00 2.114976671992671864e-01 6.970808493434389914e-03 2.184684756927015858e-01
-3.049999999999999378e+00 2.160646081129326268e-01 7.162953617997747276e-03 2.232275617309303628e-01
-3.000000000000000000e+00 2.207067236092955798e-01 7.364533931806584513e-03 2.280712575411021625e-01
-2.950000000000000622e+00 2.152862727130256115e-01 7.702861906787421276e-03 2.229891346198130397e-01
-2.900000000000001243e+00 2.123434128659744680e-01 7.801706409344721579e-03 2.201451192753191843e-01
-2.849999999999998757e+00 2.165108174227288740e-01 7.291988350375325223e-03 2.238028057731041853e-01
-2.799999999999999378e+00 2.222775659460541342e-01 7.078814867920916673e-03 2.293563808139750526e-01
-2.750000000000000000e+00 2.238163822980370476e-01 7.653978101088282360e-03 2.314703603991253300e-01
-2.700000000000000622e+00 2.234946688292085426e-01 8.399962028914180479e-03 2.318946308581227300e-01
-2.650000000000001243e+00 2.160479223238053470e-01 8.362237235692951062e-03 2.244101595594983067e-01
-2.599999999999998757e+00 2.135818325486279201e-01 8.312573637348736472e-03 2.218944061859766670e-01
-2.549999999999999378e+00 2.165490850462592487e-01 8.456390579669131533e-03 2.250054756259283750e-01
-2.500000000000000000e+00 2.146087647366026752e-01 8.814868402504361447e-03 2.234236331391070418e-01
-2.450000000000000622e+00 2.086106688189486580e-01 8.903193960718581296e-03 2.175138627796672497e-01
-2.400000000000001243e+00 2.152907070011434443e-01 8.453602664668359579e-03 2.237443096658117969e-01
-2.349999999999998757e+00 2.233162514034775503e-01 8.130066491374243406e-03 2.314463178948517885e-01
-2.299999999999999378e+00 2.290232593250005055e-01 7.959205253515642953e-03 2.369824645785161554e-01
-2.250000000000000000e+00 2.288241864254040303e-01 7.841674079123886129e-03 2.366658605045279251e-01
-2.200000000000000622e+00 2.356473501909551183e-01 7.678460337411950609e-03 2.433258105283670758e-01
-2.150000000000001243e+00 2.456492324332123223e-01 7.537034376280944518e-03 2.531862668094932434e-01
-2.099999999999998757e+00 2.489813566759964403e-01 7.498499210445671789e-03 2.564798558864421207e-01
-2.049999999999999378e+00 2.487916840967078214e-01 7.489374436257120737e-03 2.562810585329649560e-01
-2.000000000000000000e+00 2.482802620915622316e-01 7.318995053670610505e-03 2.555992571452328499e-01
-1.950000000000000622e+00 2.493431260102255131e-01 6.735145809992347174e-03 2.560782718202178621e-01
-1.900000000000001465e+00 2.478984913883062191e-01 6.206978312018209161e-03 2.541054697003244378e-01
-1.849999999999998535e+00 2.383209602687258455e-01 5.836088998739343524e-03 2.441570492674651760e-01
-1.799999999999999378e+00 2.227982170909325599e-01 5.515705686455384810e-03 2.283139227773879343e-01
-1.750000000000000000e+00 2.099465275604230907e-01 5.139959686902559506e-03 2.150864872473256528e-01
-1.700000000000000622e+00 1.968621267663672181e-01 5.022509372818999285e-03 2.018846361391862243e-01
-1.650000000000001465e+00 1.884787724800376651e-01 5.180475195116229954e-03 1.936592476751538838e-01
-1.599999999999998535e+00 1.889923718224712501e-01 5.166056884195452566e-03 1.941584287066666914e-01
-1.549999999999999378e+00 1.912025405787067533e-01 4.898845053917755439e-03 1.961013856326244975e-01
-1.500000000000000000e+00 1.897104335106965800e-01 4.929282776662789745e-03 1.946397162873593767e-01
-1.450000000000000622e+00 1.893983066188567876e-01 5.303956922176398039e-03 1.947022635410331770e-01
-1.400000000000001465e+00 1.918432715051626158e-01 5.677312572697473976e-03 1.975205840778600785e-01
-1.349999999999998535e+00 1.957051675362080356e-01 5.716809368100575842e-03 2.014219769043086028e-01
-1.299999999999999378e+00 2.014496786541315476e-01 5.724167592951418491e-03 2.071738462470829600e-01
-1.250000000000000000e+00 2.139968261636913394e-01 5.774916992627607444e-03 2.197717431563189494e-01
-1.200000000000000622e+00 2.299637472926151505e-01 5.877929259563491847e-03 2.358416765521786362e-01
-1.150000000000001465e+00 2.367000193457448609e-01 6.086623279813778258e-03 2.427866426255586296e-01
-1.099999999999998535e+00 2.493981614441851402e-01 6.426897593933235918e-03 2.558250590381183631e-01
-1.049999999999999378e+00 2.703808515674899215e-01 6.807771648303172218e-03 2.771886232157930730e-01
-1.000000000000000000e+00 2.846273560062008157e-01 7.204379482750710405e-03 2.918317354889515269e-01
-9.500000000000007327e-01 2.857248695762276691e-01 7.725728501994182616e-03 2.934505980782218248e-01
-9.000000000000014655e-01 2.855211983896290273e-01 8.536458671651229665e-03 2.940576570612802310e-01
-8.499999999999985345e-01 2.858911548429335370e-01 9.474053483511345186e-03 2.953652083264448613e-01
-7.999999999999992673e-01 2.855085322925984270e-01 9.432309909587125937e-03 2.949408422021855269e-01
-7.500000000000000000e-01 2.887352054925456102e-01 8.994295940895694064e-03 2.977295014334412904e-01
-7.000000000000007327e-01 2.944104249516428240e-01 9.267995591590290003e-03 3.036784205432331296e-01
-6.500000000000014655e-01 3.090501378539082245e-01 1.001711858221372362e-02 3.190672564361219377e-01
-5.999999999999985345e-01 3.175660587562618153e-01 1.031259793078584397e-02 3.278786566870476316e-01
-5.499999999999992673e-01 3.260194753133757728e-01 1.062872446870615634e-02 3.366481997820819361e-01
-5.000000000000000000e-01 3.521814481691422083e-01 1.068190027874099841e-02 3.628633484478832050e-01
-4.500000000000007327e-01 3.698794325605945787e-01 1.045803249445798402e-02 3.803374650550525593e-01
-4.000000000000014100e-01 3.677634448710390691e-01 1.060061298289593536e-02 3.783640578539350097e-01
-3.499999999999985900e-01 3.610238316507726752e-01 1.082644425406067631e-02 3.718502759048333273e-01
-2.999999999999992673e-01 3.528529825429894129e-01 1.101316563522932238e-02 3.638661481782187179e-01
-2.500000000000000000e-01 3.417370646745628848e-01 1.096417673898449768e-02 3.527012414135473617e-01
-2.000000000000007050e-01 3.237251728797717054e-01 1.072727036934311047e-02 3.344524432491148280e-01
-1.500000000000014377e-01 3.064100000694084946e-01 1.079233319863037201e-02 3.172023332680388719e-01
-9.999999999999856226e-02 2.882692770336787724e-01 1.093683914433340836e-02 2.992061161780121825e-01
-4.999999999999928113e-02 2.712607369729438389e-01 1.029991904532296873e-02 2.815606560182667972e-01
0.000000000000000000e+00 2.609749605478003942e-01 9.986993908212707730e-03 2.709619544560131210e-01
4.999999999999928113e-02 2.598752057252579628e-01 1.023550877052603093e-02 2.701107144957839989e-01
9.999999999999856226e-02 2.600620119389056573e-01 1.059650386609063515e-02 2.706585158049962803e-01
1.500000000000014377e-01 2.532711515009649084e-01 1.083013499121866959e-02 2.641012864921835623e-01
2.000000000000007050e-01 2.460600427227523646e-01 1.088641000477538062e-02 2.569464527275277521e-01
2.500000000000000000e-01 2.415424806697436533e-01 1.065217052744294249e-02 2.521946511971865923e-01
2.999999999999992673e-01 2.286009378776807377e-01 9.994940365670806903e-03 2.385958782433515446e-01
3.499999999999985900e-01 2.171676180328630523e-01 9.019318885024586729e-03 2.261869369178876321e-01
4.000000000000014100e-01 2.127782023031987713e-01 8.232737106497575036e-03 2.210109394096963498e-01
4.500000000000007327e-01 2.067243633005100001e-01 7.759572503816672580e-03 2.144839358043266753e-01
5.000000000000000000e-01 1.996157755883636309e-01 7.669742759416218504e-03 2.072855183477798624e-01
5.499999999999992673e-01 1.964413104457757853e-01 7.792730665171718370e-03 2.042340411109475062e-01
5.999999999999985345e-01 2.008281772344639449e-01 7.975000526486383454e-03 2.088031777609503370e-01
6.500000000000014655e-01 2.154545424131025233e-01 8.016879990379175563e-03 2.234714224034816954e-01
7.000000000000007327e-01 2.261226839960353563e-01 7.969494651799470877e-03 2.340921786478348254e-01
7.500000000000000000e-01 2.295834162977711257e-01 7.800953448405573316e-03 2.373843697461766877e-01
7.999999999999992673e-01 2.272706661203921230e-01 7.402172787538982210e-03 2.346728389079311139e-01
8.499999999999985345e-01 2.234287767598621410e-01 6.818329895933619537e-03 2.302471066557957580e-01
9.000000000000014655e-01 2.138890730754077207e-01 6.316566791522666008e-03 2.202056398669303972e-01
9.500000000000007327e-01 2.057935946188302057e-01 6.092513488654340004e-03 2.118861081074845387e-01
1.000000000000000000e+00 2.081723084745311370e-01 6.343254540071747299e-03 2.145155630146028947e-01
1.049999999999999378e+00 2.167059822985620277e-01 6.675428242946357220e-03 2.233814105415083962e-01
1.099999999999998535e+00 2.273069366840091421e-01 6.570006831358324827e-03 2.338769435153674747e-01
1.150000000000001465e+00 2.337840953008662181e-01 6.551495481856643190e-03 2.403355907827228743e-01
1.200000000000000622e+00 2.413784945916413183e-01 6.671660448244421879e-03 2.480501550398857280e-01
1.250000000000000000e+00 2.484857951487684236e-01 6.774604596745082211e-03 2.552603997455135110e-01
1.299999999999999378e+00 2.584032418826968658e-01 7.108113014377492357e-03 2.655113548970743365e-01
1.349999999999998535e+00 2.638628740168571518e-01 7.526289398979320311e-03 2.713891634158364652e-01
1.400000000000001465e+00 2.699933990201764944e-01 7.559555479056767266e-03 2.775529544992332842e-01
1.450000000000000622e+00 2.731093660710240956e-01 7.624562757961258520e-03 2.807339288289853463e-01
1.500000000000000000e+00 2.584746835766303930e-01 7.925781371295072611e-03 2.664004649479254638e-01
1.549999999999999378e+00 2.419326745057228112e-01 8.113395605130949498e-03 2.500460701108537798e-01
1.599999999999998535e+00 2.442012715307594339e-01 8.002650895884406632e-03 2.522039224266438562e-01
1.650000000000001465e+00 2.411633334267497819e-01 7.863510463468370223e-03 2.490268438902181469e-01
1.700000000000000622e+00 2.144623316237248556e-01 7.713926276855512763e-03 2.221762579005803762e-01
1.750000000000000000e+00 1.918810516579168846e-01 7.179939408848867721e-03 1.990609910667657523e-01
1.799999999999999378e+00 1.859160754653595149e-01 7.213857088464896601e-03 1.931299325538244072e-01
1.849999999999998535e+00 1.925348745908645465e-01 7.671902841819284828e-03 2.002067774326838356e-01
1.900000000000001465e+00 2.151740041892511446e-01 7.756945430867999598e-03 2.229309496201191398e-01
1.950000000000000622e+00 2.462391759272037350e-01 7.740521686917327913e-03 2.539796976141210361e-01
2.000000000000000000e+00 2.579300102852220000e-01 8.476739071305540094e-03 2.664067493565275280e-01
2.049999999999999378e+00 2.509765709621344376e-01 8.832398467568660858e-03 2.598089694297031071e-01
2.099999999999998757e+00 2.457799200885643631e-01 8.428569168470595452e-03 2.542084892570349863e-01
2.150000000000001243e+00 2.433179999134099103e-01 8.064426358134639539e-03 2.513824262715445568e-01
2.200000000000000622e+00 2.400148830033061731e-01 7.950525500783340097e-03 2.479654085040895184e-01
2.250000000000000000e+00 2.324418939172805953e-01 8.278946799598700321e-03 2.407208407168792974e-01
2.299999999999999378e+00 2.189215827594759578e-01 8.547831765312747729e-03 2.274694145247886934e-01
2.349999999999998757e+00 2.026644905760394411e-01 8.591276261794232247e-03 2.112557668378336750e-01
2.400000000000001243e+00 1.904796195506873735e-01 8.360596698858848916e-03 1.988402162495462311e-01
2.450000000000000622e+00 1.881776835071703735e-01 8.034219715636682288e-03 1.962119032228070437e-01
2.500000000000000000e+00 1.969586486227467292e-01 7.991607867322060924e-03 2.049502564900687884e-01
2.549999999999999378e+00 2.064009406707969230e-01 8.607742605692164650e-03 2.150086832764890876e-01
2.599999999999998757e+00 2.160777143759639585e-01 9.175916393066134435e-03 2.252536307690300998e-01
2.649999999999997691e+00 2.260769741898545349e-01 9.544614507388176489e-03 2.356215886972427009e-01
2.700000000000000622e+00 2.420904569753880575e-01 9.790738564130390190e-03 2.518811955395184321e-01
2.750000000000000000e+00 2.557097703135807754e-01 9.790314830804502932e-03 2.655000851443852783e-01
2.799999999999999378e+00 2.560095248083660291e-01 9.750838530142004468e-03 2.657603633385080544e-01
2.849999999999998757e+00 2.450240402984488197e-01 9.592687994095256548e-03 2.546167282925440589e-01
2.899999999999997691e+00 2.334015050537261160e-01 8.989893309203713517e-03 2.423913983629298330e-01
2.950000000000000622e+00 2.243900610751050628e-01 8.448609335849115165e-03 2.328386704109541849e-01
3.000000000000000000e+00 2.167026013875710255e-01 8.170338940134837247e-03 2.248729403277058558e-01
3.049999999999999378e+00 2.149834444064993577e-01 8.159254716010850769e-03 2.231426991225101963e-01
3.099999999999998757e+00 2.219666491784969553e-01 8.438795439509230029e-03 2.304054446180061888e-01
3.149999999999997691e+00 2.306072298148584276e-01 8.295392941229056891e-03 2.389026227560874793e-01
3.200000000000000622e+00 2.200486696496778694e-01 8.275718151493190872e-03 2.283243878011710637e-01
3.250000000000000000e+00 2.132128415408880429e-01 8.673928753215490867e-03 2.218867702941035303e-01
3.299999999999999378e+00 2.080987915833159008e-01 9.016974145661512882e-03 2.171157657289774223e-01
3.349999999999998757e+00 2.003700668052335043e-01 8.956306850767486658e-03 2.093263736560009858e-01
3.399999999999997691e+00 1.927298165709873112e-01 8.468014063422400414e-03 2.011978306344097134e-01
3.450000000000000622e+00 1.898821645821563153e-01 8.077249422070656090e-03 1.979594140042269801e-01
3.500000000000000000e+00 1.941533578812226768e-01 8.034038963208624262e-03 2.021873968444312941e-01
3.549999999999999378e+00 1.998421180846568501e-01 8.040997988465501539e-03 2.078831160731223482e-01
3.599999999999998757e+00 2.121389503891129569e-01 8.185835666754456147e-03 2.203247860558674165e-01
3.649999999999997691e+00 2.217933552588054191e-01 8.164602832672764043e-03 2.299579580914781762e-01
3.700000000000000622e+00 2.239445177724951885e-01 8.006735587929202785e-03 2.319512533604243809e-01
3.750000000000000000e+00 2.173859748454262386e-01 7.805999197939663889e-03 2.251919740433659112e-01
3.799999999999999378e+00 2.127565392940717892e-01 7.351858956819332276e-03 2.201083982508911241e-01
3.849999999999998757e+00 2.003750601262114517e-01 7.004188837826386127e-03 2.073792489640378378e-01
3.899999999999997691e+00 1.892277753804856855e-01 6.725303366358756883e-03 1.959530787468444502e-01
3.950000000000000622e+00 1.881291736838723028e-01 6.679043473098086707e-03 1.948082171569703869e-01
4.000000000000000000e+00 1.880069381548054031e-01 6.657173106628214675e-03 1.946641112614336255e-01
