# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.453146157746609879e-01 1.389725907741932824e-02 2.592118748520803040e-01
-3.950000000000000622e+00 2.574351106847645454e-01 1.396100310113449795e-02 2.713961137858990624e-01
-3.900000000000001243e+00 2.636021020981014762e-01 1.415300234143541253e-02 2.777551044395368818e-01
-3.849999999999998757e+00 2.694746879306573195e-01 1.431234082767232109e-02 2.837870287583296181e-01
-3.799999999999999378e+00 2.636931921873468254e-01 1.421880100557393681e-02 2.779119931929207588e-01
-3.750000000000000000e+00 2.530884594997521719e-01 1.378173978912479621e-02 2.668701992888769525e-01
-3.700000000000000622e+00 2.486827258417202979e-01 1.305324473073679603e-02 2.617359705724571217e-01
-3.650000000000001243e+00 2.445532427008647869e-01 1.231560555944698904e-02 2.568688482603117551e-01
-3.599999999999998757e+00 2.468401858346436495e-01 1.197358476677870022e-02 2.588137706014223549e-01
-3.549999999999999378e+00 2.591013994663545761e-01 1.193683022185325522e-02 2.710382296882078434e-01
-3.500000000000000000e+00 2.684337581950235752e-01 1.195052291956830333e-02 2.803842811145919045e-01
-3.450000000000000622e+00 2.802746850781833166e-01 1.213406768311585220e-02 2.924087527612991844e-01
-3.400000000000001243e+00 2.876425778542670564e-01 1.244411453476531627e-02 3.000866923890323501e-01
-3.349999999999998757e+00 2.866627184040173582e-01 1.231144136106739062e-02 2.989741597650847349e-01
-3.299999999999999378e+00 2.838166356952241953e-01 1.219904420897217553e-02 2.960156799041963605e-01
-3.250000000000000000e+00 2.790524688785264718e-01 1.210714783423114116e-02 2.911596167127575852e-01
-3.200000000000000622e+00 2.701438103063698026e-01 1.216331086780650557e-02 2.823071211741763342e-01
-3.150000000000001243e+00 2.613766740267247091e-01 1.217740704679837714e-02 2.735540810735230810e-01
-3.099999999999998757e+00 2.502523158955210492e-01 1.200340426339379166e-02 2.622557201589148512e-01
-3.049999999999999378e+00 2.406486384271880885e-01 1.153026092990931499e-02 2.521788993570974191e-01
-3.000000000000000000e+00 2.302550292863193016e-01 1.118694578780418843e-02 2.414419750741234882e-01
-2.950000000000000622e+00 2.308511007878300270e-01 1.110943589793066989e-02 2.419605366857607021e-01
-2.900000000000001243e+00 2.338739415867051585e-01 1.126020683952642758e-02 2.451341484262315740e-01
-2.849999999999998757e+00 2.376071094451824017e-01 1.171306848777676005e-02 2.493201779329591583e-01
-2.799999999999999378e+00 2.407002603183385769e-01 1.211843365110090720e-02 2.528186939694394564e-01
-2.750000000000000000e+00 2.440405494175533208e-01 1.193931799849864452e-02 2.559798674160519427e-01
-2.700000000000000622e+00 2.431797365745083650e-01 1.170211623281209104e-02 2.548818528073204526e-01
-2.650000000000001243e+00 2.519442092430696500e-01 8.663509567563136907e-03 2.606077188106327713e-01
-2.599999999999998757e+00 2.408157439955874723e-01 7.023282954324526137e-03 2.478390269499120002e-01
-2.549999999999999378e+00 2.323819449500622025e-01 6.440463843482406754e-03 2.388224087935446049e-01
-2.500000000000000000e+00 2.244369709733975982e-01 6.124401115585338846e-03 2.305613720889829465e-01
-2.450000000000000622e+00 2.203864971554897467e-01 5.890326643761415251e-03 2.262768237992511533e-01
-2.400000000000001243e+00 2.208517451609503246e-01 5.904584652408044303e-03 2.267563298133583594e-01
-2.349999999999998757e+00 2.345497198049444343e-01 5.694938076989329058e-03 2.402446578819337764e-01
-2.299999999999999378e+00 2.366068636833745797e-01 5.662595612149942149e-03 2.422694592955245141e-01
-2.250000000000000000e+00 2.489146633239352480e-01 5.653275760891633694e-03 2.545679390848268886e-01
-2.200000000000000622e+00 2.528175889649692532e-01 5.879210950100678852e-03 2.586967999150699415e-01
-2.150000000000001243e+00 2.436674137674107177e-01 5.861610692880807154e-03 2.495290244602915153e-01
-2.099999999999998757e+00 2.418007744015122085e-01 5.824875482235903311e-03 2.476256498837481057e-01
-2.049999999999999378e+00 2.477339489499424674e-01 5.663506118462221378e-03 2.533974550684046645e-01
-2.000000000000000000e+00 2.488835872984971331e-01 5.628777950420358472e-03 2.545123652489175159e-01
-1.950000000000000622e+00 2.422201410777484742e-01 5.917459279019986716e-03 2.481376003567684618e-01
-1.900000000000001465e+00 2.363738592818219741e-01 6.083136089879505153e-03 2.424569953717014836e-01
-1.849999999999998535e+00 2.245403477939772463e-01 6.158449611089474897e-03 2.306987974050667134e-01
-1.799999999999999378e+00 2.194472548574663007e-01 6.320329886885230584e-03 2.257675847443515182e-01
-1.750000000000000000e+00 2.256904301797559853e-01 6.163522276804619428e-03 2.318539524565605969e-01
-1.700000000000000622e+00 2.378375197153475007e-01 6.408047940657316845e-03 2.442455676560048305e-01
-1.650000000000001465e+00 2.394785064051702661e-01 6.454625297343709843e-03 2.459331317025139629e-01
-1.599999999999998535e+00 2.308755445592389766e-01 6.705421856201244923e-03 2.375809664154402145e-01
-1.549999999999999378e+00 2.239613000991403924e-01 7.003186702760569142e-03 2.309644868019009589e-01
-1.500000000000000000e+00 2.177940915712392733e-01 6.996638577186395369e-03 2.247907301484256548e-01
-1.450000000000000622e+00 2.173092455898122388e-01 6.918687257992028536e-03 2.242279328478042622e-01
-1.400000000000001465e+00 2.154825590309493166e-01 6.776887364870874501e-03 2.222594463958201816e-01
-1.349999999999998535e+00 2.151267585191796450e-01 6.618663765905389781e-03 2.217454222850850365e-01
-1.299999999999999378e+00 2.041737852699296030e-01 6.691175298652707326e-03 2.108649605685823103e-01
-1.250000000000000000e+00 2.138826297773573359e-01 6.511617113538490167e-03 2.203942468908958174e-01
-1.200000000000000622e+00 2.214025720311627865e-01 6.572178182949459102e-03 2.279747502141122317e-01
-1.150000000000001465e+00 2.235240146842760733e-01 6.650562501355756009e-03 2.301745771856318346e-01
-1.099999999999998535e+00 2.251485799243176933e-01 6.535820488090342793e-03 2.316844004124080370e-01
-1.049999999999999378e+00 2.313451075844614735e-01 6.525553122415606207e-03 2.378706607068770684e-01
-1.000000000000000000e+00 2.162001259362801020e-01 6.328957463514694147e-03 2.225290833997947970e-01
-9.500000000000007327e-01 2.078447191929918003e-01 6.246179205824952708e-03 2.140908983988167591e-01
-9.000000000000014655e-01 2.039112366888134464e-01 6.327550161514520002e-03 2.102387868503279578e-01
-8.499999999999985345e-01 2.035656344107445448e-01 6.809387405111082779e-03 2.103750218158556284e-01
-7.999999999999992673e-01 2.066047654137774803e-01 7.253463586106408990e-03 2.138582289998838815e-01
-7.500000000000000000e-01 2.161462093491798853e-01 7.481307336196636043e-03 2.236275166853765317e-01
-7.000000000000007327e-01 2.327345821445818697e-01 7.503838604297136290e-03 2.402384207488789947e-01
-6.500000000000014655e-01 2.418217462497991022e-01 7.342507665948317178e-03 2.491642539157474245e-01
-5.999999999999985345e-01 2.663859846961301181e-01 7.558199803191061224e-03 2.739441844993211750e-01
-5.499999999999992673e-01 2.742668523100497691e-01 7.995494364251872280e-03 2.822623466743016674e-01
-5.000000000000000000e-01 2.834577997345152367e-01 8.194194627898682831e-03 2.916519943624139022e-01
-4.500000000000007327e-01 2.926189569273079938e-01 8.777629502920391430e-03 3.013965864302283748e-01
-4.000000000000014100e-01 3.126426893537709306e-01 9.535806002791715613e-03 3.221784953565626219e-01
-3.499999999999985900e-01 3.498661695291580553e-01 9.271274054415487229e-03 3.591374435835735235e-01
-2.999999999999992673e-01 3.728018235336078012e-01 9.542698880721301943e-03 3.823445224143290910e-01
-2.500000000000000000e-01 4.004344955988244359e-01 1.026998319513611202e-02 4.107044787939605479e-01
-2.000000000000007050e-01 4.506205915640358328e-01 1.120278912527971488e-02 4.618233806893155546e-01
-1.500000000000014377e-01 4.797429961950835930e-01 1.176984416617408644e-02 4.915128403612576968e-01
-9.999999999999856226e-02 4.476939348180460909e-01 1.183367005782656571e-02 4.595276048758726306e-01
-4.999999999999928113e-02 4.374722201564453794e-01 1.199281080830905816e-02 4.494650309647544306e-01
0.000000000000000000e+00 4.558963537831328683e-01 1.207573635005327814e-02 4.679720901331861360e-01
4.999999999999928113e-02 4.484113083991532189e-01 1.173411565246626140e-02 4.601454240516194560e-01
9.999999999999856226e-02 4.167350754310827909e-01 1.192692148795599857e-02 4.286619969190387791e-01
