# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.764748644580110604e-01 9.647772898590419727e-03 2.861226373566014836e-01
-3.950000000000000622e+00 2.658615678308944297e-01 9.700022554384971074e-03 2.755615903852793869e-01
-3.900000000000001243e+00 2.590200530516046928e-01 9.996924931481425761e-03 2.690169779830861030e-01
-3.849999999999998757e+00 2.650558009407790183e-01 1.052661351036660552e-02 2.755824144511456186e-01
-3.799999999999999378e+00 2.756251672607995529e-01 1.079015665014068301e-02 2.864153239109402116e-01
-3.750000000000000000e+00 2.841446105570872849e-01 1.013369512776052771e-02 2.942783056848478074e-01
-3.700000000000000622e+00 2.990456578968855861e-01 9.887917156552543038e-03 3.089335750534381031e-01
-3.650000000000001243e+00 3.097968489535172787e-01 1.007979908781631538e-02 3.198766480413335889e-01
-3.599999999999998757e+00 3.019123732738686061e-01 1.037684923781036390e-02 3.122892225116789544e-01
-3.549999999999999378e+00 2.965164423665087590e-01 9.770235174816470705e-03 3.062866775413252141e-01
-3.500000000000000000e+00 2.882973036191031069e-01 8.892805283349645984e-03 2.971901089024527320e-01
-3.450000000000000622e+00 2.730739485203912409e-01 8.325317484363855061e-03 2.813992660047551220e-01
-3.400000000000001243e+00 2.644594275967895869e-01 7.923254347924939961e-03 2.723826819447145442e-01
-3.349999999999998757e+00 2.565538605049956788e-01 8.051048876029483214e-03 2.646049093810251551e-01
-3.299999999999999378e+00 2.557301215043375486e-01 8.107628651005232764e-03 2.638377501553427762e-01
-3.250000000000000000e+00 2.545111698019907331e-01 7.759772510240288239e-03 2.622709423122310257e-01
-3.200000000000000622e+00 2.446948952866060401e-01 7.168337096232903043e-03 2.518632323828389197e-01
-3.150000000000001243e+00 2.322977631181591118e-01 7.220458337231235903e-03 2.395182214553903399e-01
-3.099999999999998757e+00 2.203307356952355911e-01 7.469886565850257509e-03 2.278006222610858555e-01
-3.049999999999999378e+00 2.114360069377480278e-01 7.671978551348082077e-03 2.191079854890961021e-01
-3.000000000000000000e+00 2.068017812126892729e-01 7.670260305022139416e-03 2.144720415177114037e-01
-2.950000000000000622e+00 2.102609064844574160e-01 7.582868078475652612e-03 2.178437745629330791e-01
-2.900000000000001243e+00 2.102976932379406749e-01 8.043847936897923628e-03 2.183415411748385881e-01
-2.849999999999998757e+00 2.114295042697356963e-01 8.260675894510897954e-03 2.196901801642466012e-01
-2.799999999999999378e+00 2.119514069493585173e-01 8.291858368578179303e-03 2.202432653179366984e-01
-2.750000000000000000e+00 2.132147204859085043e-01 7.955878232782168102e-03 2.211705987186906586e-01
-2.700000000000000622e+00 2.144662497784449451e-01 7.908520057778672951e-03 2.223747698362236180e-01
-2.650000000000001243e+00 2.175305441555543395e-01 7.840083879771199762e-03 2.253706280353255376e-01
-2.599999999999998757e+00 2.160366218411309547e-01 8.103511050279980574e-03 2.241401328914109370e-01
-2.549999999999999378e+00 2.126996304879368027e-01 8.594696683208277038e-03 2.212943271711450832e-01
-2.500000000000000000e+00 2.074871233876881826e-01 9.170218097699996476e-03 2.166573414853881774e-01
-2.450000000000000622e+00 2.115998898222044566e-01 9.417618788607227259e-03 2.210175086108116804e-01
-2.400000000000001243e+00 2.222255071038217178e-01 9.374885951367824266e-03 2.316003930551895351e-01
-2.349999999999998757e+00 2.227409255182046521e-01 9.146521389407448466e-03 2.318874469076120937e-01
-2.299999999999999378e+00 2.286844951010072735e-01 8.986748857296012957e-03 2.376712439583032743e-01
-2.250000000000000000e+00 2.474074494611346875e-01 8.645518340524687914e-03 2.560529678016593702e-01
-2.200000000000000622e+00 2.649945357540602342e-01 8.307597300801076654e-03 2.733021330548612848e-01
-2.150000000000001243e+00 2.781877381233315294e-01 8.291387801962956869e-03 2.864791259252945088e-01
-2.099999999999998757e+00 2.888517163079888928e-01 8.331758851900178744e-03 2.971834751598890767e-01
-2.049999999999999378e+00 2.828667863556517670e-01 8.373959509619888220e-03 2.912407458652716552e-01
-2.000000000000000000e+00 2.728137145525839080e-01 8.347078867914383554e-03 2.811607934204982673e-01
-1.950000000000000622e+00 2.582420751911824186e-01 8.135367365605274473e-03 2.663774425567876913e-01
-1.900000000000001465e+00 2.467332120997793310e-01 7.493513618048328918e-03 2.542267257178276729e-01
-1.849999999999998535e+00 2.414527615872117672e-01 6.647220403507242067e-03 2.480999819907190040e-01
-1.799999999999999378e+00 2.410231295460506240e-01 5.955669181341127251e-03 2.469787987273917573e-01
-1.750000000000000000e+00 2.332376642788452359e-01 5.621718026203735737e-03 2.388593823050489673e-01
