# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.459364638699624295e-01 1.402452165322669309e-02 2.599609855231891364e-01
-3.950000000000000622e+00 2.509330367019196317e-01 1.399450344132073532e-02 2.649275401432403809e-01
-3.900000000000001243e+00 2.613708121195930101e-01 1.407744274437023116e-02 2.754482548639632378e-01
-3.849999999999998757e+00 2.751407751093613019e-01 1.414162585291047804e-02 2.892824009622717574e-01
-3.799999999999999378e+00 2.837389109305279988e-01 1.379190827591220136e-02 2.975308192064402002e-01
-3.750000000000000000e+00 2.763053384940949431e-01 1.357999460630810590e-02 2.898853331004030420e-01
-3.700000000000000622e+00 2.815931421902171938e-01 1.345492990087470211e-02 2.950480720910919064e-01
-3.650000000000001243e+00 2.856678098106604224e-01 1.361710877737545844e-02 2.992849185880358531e-01
-3.599999999999998757e+00 2.875984827254163267e-01 1.410322974109835294e-02 3.017017124665146710e-01
-3.549999999999999378e+00 2.908187786028658683e-01 1.423114563793017283e-02 3.050499242407960221e-01
-3.500000000000000000e+00 2.914681775660508123e-01 1.370484939586408268e-02 3.051730269619148950e-01
-3.450000000000000622e+00 2.938037427897592924e-01 1.318886975261858614e-02 3.069926125423778629e-01
-3.400000000000001243e+00 2.905682795736928004e-01 1.304999109656218743e-02 3.036182706702549861e-01
-3.349999999999998757e+00 2.758794032882274649e-01 1.287166541992618672e-02 2.887510687081536465e-01
-3.299999999999999378e+00 2.672727662566019569e-01 1.222549466706841260e-02 2.794982609236703608e-01
-3.250000000000000000e+00 2.721895731809808039e-01 1.161462008328303236e-02 2.838041932642638154e-01
-3.200000000000000622e+00 2.749912739205211398e-01 1.151424959867836106e-02 2.865055235191995009e-01
-3.150000000000001243e+00 2.755441279322362047e-01 1.145426749128830579e-02 2.869983954235245105e-01
-3.099999999999998757e+00 2.733539023597282847e-01 1.128969480440804307e-02 2.846435971641363416e-01
-3.049999999999999378e+00 2.684329763481578257e-01 1.148825806451797202e-02 2.799212344126758012e-01
-3.000000000000000000e+00 2.656564886330315955e-01 1.188086769140929942e-02 2.775373563244408759e-01
-2.950000000000000622e+00 2.750211314497422177e-01 1.191089916763356411e-02 2.869320306173757662e-01
-2.900000000000001243e+00 2.832211884876357777e-01 1.163014604841983331e-02 2.948513345360556093e-01
-2.849999999999998757e+00 2.772798872787297642e-01 1.135584378394187237e-02 2.886357310626716521e-01
-2.799999999999999378e+00 2.606905704406831670e-01 1.147898853605311582e-02 2.721695589767362811e-01
-2.750000000000000000e+00 2.448621093521667902e-01 1.141790294912466662e-02 2.562800123012914377e-01
-2.700000000000000622e+00 2.299673611807223905e-01 1.093222828714662462e-02 2.408995894678690186e-01
-2.650000000000001243e+00 2.201412082227668654e-01 7.997851622981099265e-03 2.281390598457479768e-01
-2.599999999999998757e+00 2.193420557062500942e-01 6.816642944488159050e-03 2.261586986507382602e-01
-2.549999999999999378e+00 2.287872549145039125e-01 6.481532788642013591e-03 2.352687877031459374e-01
-2.500000000000000000e+00 2.380919477195252432e-01 6.636025915390611658e-03 2.447279736349158574e-01
-2.450000000000000622e+00 2.524468755555530630e-01 6.234598028602549198e-03 2.586814735841556079e-01
-2.400000000000001243e+00 2.531988243809865646e-01 6.146841284957960116e-03 2.593456656659445247e-01
-2.349999999999998757e+00 2.538299659196167068e-01 6.156840819848312732e-03 2.599868067394650040e-01
-2.299999999999999378e+00 2.590049936907447004e-01 6.060914079377038508e-03 2.650659077701217337e-01
-2.250000000000000000e+00 2.585315517144546882e-01 5.995776092041883200e-03 2.645273278064965705e-01
-2.200000000000000622e+00 2.536226546522016845e-01 5.797274665532170003e-03 2.594199293177338328e-01
