# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.812365993573404110e-01 1.070826713124797998e-02 2.919448664885884170e-01
-3.950000000000000622e+00 2.879141828403619652e-01 1.037795685149330710e-02 2.982921396918552515e-01
-3.900000000000001243e+00 2.882845716431183813e-01 1.052922897771459664e-02 2.988138006208329589e-01
-3.849999999999998757e+00 2.866450567171749952e-01 1.113138709725168367e-02 2.977764438144266945e-01
-3.799999999999999378e+00 2.922250287505322452e-01 1.115838803852308228e-02 3.033834167890553379e-01
-3.750000000000000000e+00 2.946502920092817779e-01 1.132024810239327592e-02 3.059705401116750711e-01
-3.700000000000000622e+00 3.102325203038752144e-01 1.110320691916721371e-02 3.213357272230424333e-01
-3.650000000000001243e+00 3.292193882318737996e-01 1.059171998426565280e-02 3.398111082161394680e-01
-3.599999999999998757e+00 3.320172371520760946e-01 1.026029173465719396e-02 3.422775288867332955e-01
-3.549999999999999378e+00 3.139611036986194037e-01 1.004934012451115348e-02 3.240104438231305450e-01
-3.500000000000000000e+00 2.997848977622501465e-01 9.539350768768573366e-03 3.093242485310186973e-01
-3.450000000000000622e+00 2.850466129701219042e-01 8.977424864261989573e-03 2.940240378343839112e-01
-3.400000000000001243e+00 2.734354365642259754e-01 8.304249211908355105e-03 2.817396857761343409e-01
-3.349999999999998757e+00 2.636978607958007093e-01 8.238995264208470032e-03 2.719368560600091689e-01
-3.299999999999999378e+00 2.630374544517948832e-01 8.365292994013886693e-03 2.714027474458087785e-01
-3.250000000000000000e+00 2.716189972494830185e-01 8.360232419549442490e-03 2.799792296690324367e-01
-3.200000000000000622e+00 2.664034132691335821e-01 7.841759303999395331e-03 2.742451725731329670e-01
-3.150000000000001243e+00 2.497302192470016724e-01 7.604763981703763914e-03 2.573349832287054606e-01
-3.099999999999998757e+00 2.353543149445161964e-01 7.803290666369424970e-03 2.431576056108856188e-01
-3.049999999999999378e+00 2.284845650739127099e-01 8.206379230369119371e-03 2.366909443042818362e-01
-3.000000000000000000e+00 2.213445822019431686e-01 8.159102416445206118e-03 2.295036846183883816e-01
-2.950000000000000622e+00 2.298459535837057421e-01 8.334309402789381524e-03 2.381802629864951115e-01
-2.900000000000001243e+00 2.375306301514537866e-01 8.822425692106677583e-03 2.463530558435604589e-01
-2.849999999999998757e+00 2.305438599244662712e-01 9.286440511663312386e-03 2.398303004361295732e-01
-2.799999999999999378e+00 2.175269730258296841e-01 9.401818006004708170e-03 2.269287910318343870e-01
-2.750000000000000000e+00 2.145347500918347305e-01 9.100991787635072730e-03 2.236357418794698015e-01
-2.700000000000000622e+00 2.114856973694004827e-01 9.151284662805335771e-03 2.206369820322058306e-01
-2.650000000000001243e+00 2.128918251559392127e-01 6.843689098167827188e-03 2.197355142541070339e-01
-2.599999999999998757e+00 2.169380001150913451e-01 5.810148099630693674e-03 2.227481482147220526e-01
-2.549999999999999378e+00 2.224643797294642844e-01 5.801097458750961548e-03 2.282654771882152434e-01
-2.500000000000000000e+00 2.236506526347986357e-01 6.063412510214998517e-03 2.297140651450136350e-01
-2.450000000000000622e+00 2.193061210822856433e-01 6.330536070938580853e-03 2.256366571532242293e-01
-2.400000000000001243e+00 2.200821556855678818e-01 6.466185802300399021e-03 2.265483414878682877e-01
-2.349999999999998757e+00 2.333465241157418602e-01 6.447204350531136018e-03 2.397937284662730040e-01
-2.299999999999999378e+00 2.407007544332859239e-01 6.125267860396558031e-03 2.468260222936824733e-01
-2.250000000000000000e+00 2.511947845294693615e-01 5.718148412393968087e-03 2.569129329418633478e-01
-2.200000000000000622e+00 2.603243047045173952e-01 5.702180116230318174e-03 2.660264848207476995e-01
-2.150000000000001243e+00 2.763050239888672488e-01 5.878340783727457192e-03 2.821833647725947025e-01
-2.099999999999998757e+00 2.986956443536710748e-01 5.628562462138855978e-03 3.043242068158099056e-01
-2.049999999999999378e+00 3.058267402772578691e-01 5.476954461852366271e-03 3.113036947391102371e-01
-2.000000000000000000e+00 3.036047154379066804e-01 5.538958637052375338e-03 3.091436740749590739e-01
-1.950000000000000622e+00 2.938970231879409201e-01 5.618951722774180417e-03 2.995159749107150771e-01
-1.900000000000001465e+00 2.874831533088073598e-01 5.471317500530488431e-03 2.929544708093378413e-01
-1.849999999999998535e+00 2.746254766094726740e-01 5.297553562914028742e-03 2.799230301723866776e-01
-1.799999999999999378e+00 2.698226225854122862e-01 5.134509485714401633e-03 2.749571320711267086e-01
-1.750000000000000000e+00 2.641851600965731128e-01 5.017304644273691897e-03 2.692024647408468030e-01
-1.700000000000000622e+00 2.644843167021725394e-01 4.536273284200644310e-03 2.690205899863731820e-01
-1.650000000000001465e+00 2.373174604137783528e-01 4.207130501607928702e-03 2.415245909153862780e-01
-1.599999999999998535e+00 2.079389791842675694e-01 3.886218039885151482e-03 2.118251972241527170e-01
-1.549999999999999378e+00 1.958054868231160206e-01 3.789965791490702146e-03 1.995954526146067332e-01
-1.500000000000000000e+00 2.009440171599102820e-01 3.911701951475859106e-03 2.048557191113861420e-01
-1.450000000000000622e+00 2.026014867447596957e-01 4.013790025477247635e-03 2.066152767702369442e-01
-1.400000000000001465e+00 2.058833149070871393e-01 3.898903416396162346e-03 2.097822183234832882e-01
-1.349999999999998535e+00 2.096770372274183725e-01 3.879046021403842383e-03 2.135560832488222205e-01
-1.299999999999999378e+00 2.147006703921481019e-01 3.953173146217527599e-03 2.186538435383656165e-01
-1.250000000000000000e+00 2.254144407841932873e-01 4.073595985724442342e-03 2.294880367699177193e-01
-1.200000000000000622e+00 2.360358084222579922e-01 4.383227097464290935e-03 2.404190355197222961e-01
-1.150000000000001465e+00 2.502015918071275324e-01 4.615189248988119629e-03 2.548167810561156599e-01
-1.099999999999998535e+00 2.581940859983392622e-01 4.813140823782663218e-03 2.630072268221219089e-01
-1.049999999999999378e+00 2.671848653470636492e-01 5.156392607068162326e-03 2.723412579541318324e-01
-1.000000000000000000e+00 2.638379752399926947e-01 5.520638198975876161e-03 2.693586134389685527e-01
-9.500000000000007327e-01 2.790511451744560611e-01 5.442693131115523136e-03 2.844938383055715669e-01
-9.000000000000014655e-01 2.776945733427048091e-01 5.622538309785936328e-03 2.833171116524907385e-01
-8.499999999999985345e-01 2.717060554374749470e-01 5.914014936692793198e-03 2.776200703741677489e-01
-7.999999999999992673e-01 2.848685660604809433e-01 5.996498766054762439e-03 2.908650648265356797e-01
-7.500000000000000000e-01 2.906141326029303418e-01 5.962053229615616595e-03 2.965761858325459688e-01
-7.000000000000007327e-01 2.896023160557997245e-01 5.985420633522458428e-03 2.955877366893222002e-01
-6.500000000000014655e-01 2.829692705820172627e-01 6.167727014738608356e-03 2.891369975967558736e-01
-5.999999999999985345e-01 2.915024821276342992e-01 6.133714541355867432e-03 2.976361966689901606e-01
-5.499999999999992673e-01 3.092378613447335223e-01 6.075087372795581579e-03 3.153129487175291290e-01
-5.000000000000000000e-01 3.210621890601547124e-01 6.219521629487376711e-03 3.272817106896420691e-01
-4.500000000000007327e-01 3.339181284497537150e-01 6.370883764724520615e-03 3.402890122144782148e-01
-4.000000000000014100e-01 3.460411319323154489e-01 6.774800299928389509e-03 3.528159322322438340e-01
-3.499999999999985900e-01 3.489137632399663125e-01 6.806475190674697584e-03 3.557202384306409892e-01
-2.999999999999992673e-01 3.506780267133846052e-01 6.911370890533055297e-03 3.575893976039176692e-01
-2.500000000000000000e-01 3.536456981147778622e-01 7.129951445881883322e-03 3.607756495606597724e-01
-2.000000000000007050e-01 3.521633311285284895e-01 7.046211471517711301e-03 3.592095426000462277e-01
-1.500000000000014377e-01 3.439536325799036343e-01 7.045500924992698435e-03 3.509991335048963101e-01
-9.999999999999856226e-02 3.426914898811079246e-01 7.284768600295083232e-03 3.499762584814030131e-01
-4.999999999999928113e-02 3.439082996938452874e-01 7.907965267911437265e-03 3.518162649617567195e-01
0.000000000000000000e+00 3.351820490975490618e-01 7.947927565871395345e-03 3.431299766634204329e-01
4.999999999999928113e-02 3.352757188856529402e-01 8.083739699987222208e-03 3.433594585856401538e-01
9.999999999999856226e-02 3.128650044993437351e-01 7.469620987476549914e-03 3.203346254868202903e-01
1.500000000000014377e-01 2.927438144550184584e-01 7.047183336466708928e-03 2.997909977914851587e-01
2.000000000000007050e-01 2.829471044718055994e-01 6.706894842698193915e-03 2.896539993145038072e-01
2.500000000000000000e-01 2.740563036678136388e-01 6.725406332522019213e-03 2.807817100003356381e-01
2.999999999999992673e-01 2.732026746364396574e-01 6.710562639540362286e-03 2.799132372759799980e-01
3.499999999999985900e-01 2.770927707716497324e-01 6.765435554000537484e-03 2.838582063256502863e-01
4.000000000000014100e-01 2.764337577463167328e-01 6.913199557397484152e-03 2.833469573037142308e-01
4.500000000000007327e-01 2.724911228158349852e-01 7.008645326311580166e-03 2.794997681421465541e-01
5.000000000000000000e-01 2.753637098652658710e-01 7.081665518234533420e-03 2.824453753835003966e-01
5.499999999999992673e-01 2.737105614523178687e-01 7.069658584256745780e-03 2.807802200365746015e-01
5.999999999999985345e-01 2.602450345694428679e-01 7.031585695143760181e-03 2.672766202645866507e-01
6.500000000000014655e-01 2.506337605500200683e-01 6.726228501480601731e-03 2.573599890515006483e-01
7.000000000000007327e-01 2.507182551697467732e-01 6.512346120781513717e-03 2.572306012905282713e-01
7.500000000000000000e-01 2.424541491968844331e-01 6.129354493923187125e-03 2.485835036908076168e-01
7.999999999999992673e-01 2.358231144866568263e-01 5.824639506965377175e-03 2.416477539936222052e-01
8.499999999999985345e-01 2.407943249700655597e-01 5.787891536727290953e-03 2.465822165067928506e-01
9.000000000000014655e-01 2.539388224613129408e-01 5.828909700154008729e-03 2.597677321614669244e-01
9.500000000000007327e-01 2.649770466162831850e-01 5.498115278532532575e-03 2.704751618948157410e-01
1.000000000000000000e+00 2.841323108995619795e-01 5.089380617533962453e-03 2.892216915170959246e-01
1.049999999999999378e+00 3.019185251560446703e-01 4.841282376175595585e-03 3.067598075322202633e-01
1.099999999999998535e+00 3.011428329156048411e-01 5.062629717083274618e-03 3.062054626326881079e-01
1.150000000000001465e+00 2.783612375397853667e-01 5.361269106185173605e-03 2.837225066459705403e-01
1.200000000000000622e+00 2.585253220436010135e-01 5.249115098088497772e-03 2.637744371416895217e-01
1.250000000000000000e+00 2.545551099426641706e-01 5.046748856857879127e-03 2.596018587995220228e-01
1.299999999999999378e+00 2.527279154387654381e-01 5.186348280633541058e-03 2.579142637193989618e-01
1.349999999999998535e+00 2.631247908290083037e-01 4.939989194109186722e-03 2.680647800231175104e-01
1.400000000000001465e+00 2.731017256598229914e-01 4.826708057565059357e-03 2.779284337173880681e-01
1.450000000000000622e+00 2.829738389856760739e-01 4.794395458038351078e-03 2.877682344437144102e-01
1.500000000000000000e+00 2.964726052461307826e-01 5.012746728077153470e-03 3.014853519742079491e-01
1.549999999999999378e+00 3.291511409596977744e-01 5.255545467069153674e-03 3.344066864267669081e-01
1.599999999999998535e+00 3.553320328768756475e-01 5.399944243014106506e-03 3.607319771198897462e-01
1.650000000000001465e+00 3.577748462521470607e-01 5.499059305909155364e-03 3.632739055580562204e-01
