# Y/D U V W
-4.0000 5.8765 -0.0516 0.0119
-3.9213 5.8996 -0.0470 0.0052
-3.8425 5.9574 -0.0427 -0.0406
-3.7638 5.9983 -0.0350 -0.0687
-3.6850 6.0067 -0.0319 -0.0567
-3.6063 6.0281 -0.0333 -0.0257
-3.5276 6.0835 -0.0348 -0.0088
-3.4488 6.1336 -0.0354 -0.0182
-3.3701 6.1521 -0.0329 -0.0279
-3.2913 6.1379 -0.0244 -0.0462
-3.2126 6.1144 -0.0116 -0.0658
-3.1339 6.1210 -0.0041 -0.0657
-3.0551 6.1301 -0.0019 -0.0535
-2.9764 6.1346 0.0045 -0.0484
-2.8976 6.1452 0.0185 -0.0424
-2.8189 6.1513 0.0359 -0.0379
-2.7402 6.1554 0.0581 -0.0407
-2.6614 6.1850 0.0857 -0.0417
-2.5827 6.2496 0.1067 -0.0430
-2.5039 6.3009 0.1188 -0.0607
-2.4252 6.3275 0.1266 -0.1067
-2.3465 6.3484 0.1317 -0.1360
-2.2677 6.3691 0.1369 -0.1553
-2.1890 6.3807 0.1384 -0.1679
-2.1102 6.3932 0.1371 -0.1769
-2.0315 6.4031 0.1379 -0.1874
-1.9528 6.4053 0.1365 -0.1767
-1.8740 6.3911 0.1349 -0.1437
-1.7953 6.3721 0.1443 -0.1231
-1.7165 6.3625 0.1649 -0.1142
-1.6378 6.3544 0.1845 -0.1015
-1.5591 6.3486 0.1989 -0.0991
-1.4803 6.3454 0.2129 -0.1133
-1.4016 6.3366 0.2313 -0.1231
-1.3228 6.3369 0.2524 -0.1301
-1.2441 6.3245 0.2690 -0.1291
-1.1654 6.2962 0.2817 -0.1177
-1.0866 6.2689 0.2885 -0.1034
-1.0079 6.2382 0.2868 -0.0777
-0.9291 6.2256 0.2902 -0.0570
-0.8504 6.2356 0.3094 -0.0531
-0.7717 6.2555 0.3373 -0.0727
-0.6929 6.2631 0.3626 -0.1194
-0.6142 6.2675 0.3777 -0.1450
-0.5354 6.2719 0.3822 -0.1386
-0.4567 6.2818 0.3873 -0.1256
-0.3780 6.2918 0.3978 -0.1195
-0.2992 6.3072 0.4068 -0.1114
-0.2205 6.3213 0.4123 -0.1082
-0.1417 6.3152 0.4140 -0.1194
-0.0630 6.2886 0.4089 -0.1400
0.0157 6.2662 0.4015 -0.1526
0.0945 6.2638 0.3977 -0.1435
0.1732 6.2552 0.4055 -0.1340
0.2520 6.2315 0.4290 -0.1224
0.3307 6.1872 0.4541 -0.1035
0.4094 6.1276 0.4689 -0.0907
0.4882 6.1013 0.4749 -0.0711
0.5669 6.1118 0.4781 -0.0468
0.6457 6.0987 0.4810 -0.0331
0.7244 6.0662 0.4797 -0.0197
0.8031 6.0591 0.4770 -0.0180
0.8819 6.0669 0.4873 -0.0309
0.9606 6.0865 0.5101 -0.0507
1.0394 6.1146 0.5331 -0.0809
1.1181 6.1429 0.5522 -0.1203
1.1969 6.1789 0.5648 -0.1534
1.2756 6.2162 0.5712 -0.1766
1.3543 6.2367 0.5774 -0.1883
1.4331 6.2346 0.5864 -0.1931
1.5118 6.2121 0.5962 -0.1843
1.5906 6.1839 0.6081 -0.1621
1.6693 6.1612 0.6225 -0.1359
1.7480 6.1538 0.6342 -0.1146
1.8268 6.1559 0.6427 -0.1082
1.9055 6.1539 0.6507 -0.1075
1.9843 6.1234 0.6568 -0.1064
2.0630 6.0676 0.6576 -0.1045
2.1417 6.0235 0.6550 -0.1094
2.2205 6.0003 0.6547 -0.1032
2.2992 5.9867 0.6536 -0.0876
2.3780 5.9780 0.6440 -0.0641
2.4567 5.9739 0.6270 -0.0345
2.5354 5.9680 0.6149 -0.0289
2.6142 5.9759 0.6181 -0.0419
2.6929 6.0072 0.6348 -0.0283
2.7717 6.0297 0.6506 0.0113
2.8504 6.0195 0.6593 0.0585
2.9291 5.9652 0.6680 0.0800
3.0079 5.9059 0.6742 0.0781
3.0866 5.8697 0.6725 0.0922
3.1654 5.8447 0.6675 0.1114
3.2441 5.7980 0.6695 0.1320
3.3228 5.7324 0.6802 0.1480
3.4016 5.6898 0.6948 0.1491
3.4803 5.6940 0.7103 0.1484
3.5591 5.7099 0.7241 0.1426
3.6378 5.7278 0.7374 0.1127
3.7165 5.7577 0.7496 0.0640
3.7953 5.7926 0.7499 0.0276
3.8740 5.8176 0.7380 -0.0095
3.9528 5.8330 0.7214 -0.0464
