# Y/D TKE
-4.0000 0.1985
-3.9213 0.2002
-3.8425 0.2098
-3.7638 0.2342
-3.6850 0.2536
-3.6063 0.2632
-3.5276 0.2619
-3.4488 0.2664
-3.3701 0.2665
-3.2913 0.2617
-3.2126 0.2828
-3.1339 0.3180
-3.0551 0.3314
-2.9764 0.3240
-2.8976 0.3169
-2.8189 0.2946
-2.7402 0.2604
-2.6614 0.2481
-2.5827 0.2444
-2.5039 0.2454
-2.4252 0.2460
-2.3465 0.2449
-2.2677 0.2384
-2.1890 0.2269
-2.1102 0.2015
-2.0315 0.1752
-1.9528 0.1603
-1.8740 0.1568
-1.7953 0.1717
-1.7165 0.1920
-1.6378 0.2040
-1.5591 0.2022
-1.4803 0.2066
-1.4016 0.2297
-1.3228 0.2612
-1.2441 0.2844
-1.1654 0.2948
-1.0866 0.2917
-1.0079 0.2866
-0.9291 0.2870
-0.8504 0.2975
-0.7717 0.2836
-0.6929 0.2482
-0.6142 0.2170
-0.5354 0.2037
-0.4567 0.1973
-0.3780 0.1778
-0.2992 0.1606
-0.2205 0.1517
-0.1417 0.1474
-0.0630 0.1523
0.0157 0.1599
0.0945 0.1617
0.1732 0.1664
0.2520 0.1668
0.3307 0.1527
0.4094 0.1381
0.4882 0.1219
0.5669 0.1122
0.6457 0.1109
0.7244 0.1146
0.8031 0.1234
0.8819 0.1398
0.9606 0.1595
1.0394 0.1641
1.1181 0.1501
1.1969 0.1366
1.2756 0.1328
1.3543 0.1248
1.4331 0.1155
1.5118 0.1102
1.5906 0.1017
1.6693 0.0971
1.7480 0.1026
1.8268 0.1096
1.9055 0.1108
1.9843 0.1104
2.0630 0.1116
2.1417 0.1110
2.2205 0.1150
2.2992 0.1272
2.3780 0.1342
2.4567 0.1334
2.5354 0.1373
2.6142 0.1412
2.6929 0.1470
2.7717 0.1574
2.8504 0.1708
2.9291 0.1817
3.0079 0.1901
3.0866 0.2104
3.1654 0.2538
3.2441 0.2934
3.3228 0.3095
3.4016 0.3263
3.4803 0.3720
3.5591 0.4127
3.6378 0.4332
3.7165 0.4471
3.7953 0.4728
3.8740 0.4825
3.9528 0.4448
