# Y/D U V W
-4.0000 6.1874 -0.0486 -0.1229
-3.9213 6.1799 -0.0541 -0.1398
-3.8425 6.1821 -0.0592 -0.1303
-3.7638 6.1799 -0.0606 -0.0970
-3.6850 6.1783 -0.0539 -0.0769
-3.6063 6.1856 -0.0401 -0.0979
-3.5276 6.2013 -0.0305 -0.1249
-3.4488 6.2397 -0.0268 -0.1063
-3.3701 6.2918 -0.0243 -0.0761
-3.2913 6.3255 -0.0252 -0.0668
-3.2126 6.2959 -0.0294 -0.0577
-3.1339 6.2663 -0.0323 -0.0299
-3.0551 6.2620 -0.0304 -0.0264
-2.9764 6.2509 -0.0187 -0.0593
-2.8976 6.2569 0.0017 -0.0968
-2.8189 6.2756 0.0238 -0.1041
-2.7402 6.3115 0.0415 -0.1065
-2.6614 6.3258 0.0526 -0.1133
-2.5827 6.3376 0.0625 -0.1044
-2.5039 6.3506 0.0811 -0.0739
-2.4252 6.3626 0.1027 -0.0469
-2.3465 6.3631 0.1186 -0.0487
-2.2677 6.3544 0.1336 -0.0801
-2.1890 6.3591 0.1454 -0.1200
-2.1102 6.3800 0.1466 -0.1604
-2.0315 6.4083 0.1354 -0.1980
-1.9528 6.4133 0.1221 -0.2032
-1.8740 6.3901 0.1170 -0.1732
-1.7953 6.3464 0.1146 -0.1258
-1.7165 6.3074 0.1060 -0.0817
-1.6378 6.2713 0.0983 -0.0512
-1.5591 6.2468 0.1007 -0.0488
-1.4803 6.2367 0.1145 -0.0564
-1.4016 6.2220 0.1409 -0.0403
-1.3228 6.2001 0.1773 -0.0303
-1.2441 6.1820 0.2103 -0.0581
-1.1654 6.1852 0.2288 -0.1096
-1.0866 6.1845 0.2377 -0.1342
-1.0079 6.1644 0.2407 -0.0974
-0.9291 6.1324 0.2417 -0.0586
-0.8504 6.1240 0.2570 -0.0419
-0.7717 6.1471 0.2924 -0.0434
-0.6929 6.1836 0.3240 -0.0670
-0.6142 6.2201 0.3339 -0.1001
-0.5354 6.2426 0.3307 -0.1181
-0.4567 6.2429 0.3246 -0.1215
-0.3780 6.2492 0.3249 -0.1290
-0.2992 6.2656 0.3389 -0.1284
-0.2205 6.2890 0.3555 -0.1288
-0.1417 6.3086 0.3617 -0.1285
-0.0630 6.3067 0.3661 -0.1141
0.0157 6.2890 0.3793 -0.1011
0.0945 6.2699 0.3997 -0.0956
0.1732 6.2426 0.4189 -0.0888
0.2520 6.2181 0.4304 -0.0849
0.3307 6.2187 0.4385 -0.0961
0.4094 6.2331 0.4439 -0.1255
0.4882 6.2309 0.4429 -0.1486
0.5669 6.2170 0.4424 -0.1454
0.6457 6.2272 0.4479 -0.1258
0.7244 6.2426 0.4605 -0.0975
0.8031 6.2408 0.4766 -0.0729
0.8819 6.2156 0.4856 -0.0614
0.9606 6.1788 0.4861 -0.0416
1.0394 6.1482 0.4906 -0.0264
1.1181 6.1259 0.5047 -0.0307
1.1969 6.1197 0.5210 -0.0524
1.2756 6.1323 0.5342 -0.0750
1.3543 6.1650 0.5472 -0.1013
1.4331 6.2138 0.5589 -0.1279
1.5118 6.2448 0.5669 -0.1395
1.5906 6.2493 0.5751 -0.1468
1.6693 6.2461 0.5842 -0.1517
1.7480 6.2355 0.5938 -0.1506
1.8268 6.2161 0.6071 -0.1417
1.9055 6.1961 0.6217 -0.1353
1.9843 6.1836 0.6357 -0.1367
2.0630 6.1737 0.6513 -0.1452
2.1417 6.1546 0.6675 -0.1511
2.2205 6.1374 0.6822 -0.1429
2.2992 6.1383 0.6965 -0.1268
2.3780 6.1414 0.7099 -0.1097
2.4567 6.1344 0.7184 -0.0874
2.5354 6.1288 0.7169 -0.0539
2.6142 6.1143 0.7046 -0.0200
2.6929 6.0798 0.6802 -0.0168
2.7717 6.0134 0.6478 -0.0267
2.8504 5.9520 0.6209 -0.0335
2.9291 5.9218 0.6068 -0.0171
3.0079 5.9212 0.5993 0.0278
3.0866 5.9151 0.5886 0.0552
3.1654 5.8979 0.5740 0.0559
3.2441 5.8652 0.5675 0.0615
3.3228 5.8166 0.5677 0.0646
3.4016 5.7573 0.5617 0.0730
3.4803 5.6887 0.5456 0.1077
3.5591 5.6137 0.5197 0.1681
3.6378 5.5478 0.4988 0.2313
3.7165 5.4913 0.5114 0.2715
3.7953 5.4410 0.5638 0.2857
3.8740 5.3970 0.6257 0.2873
3.9528 5.3727 0.6696 0.2733
