# Y/D U V W
-4.0000 5.6527 -0.1453 0.0850
-3.9213 5.5837 -0.1142 0.1677
-3.8425 5.5574 -0.0598 0.2274
-3.7638 5.5959 0.0051 0.2228
-3.6850 5.6975 0.0658 0.1636
-3.6063 5.8521 0.1035 0.0677
-3.5276 5.9526 0.1039 0.0010
-3.4488 5.9817 0.0729 -0.0034
-3.3701 6.0336 0.0293 -0.0203
-3.2913 6.1135 -0.0027 -0.0736
-3.2126 6.1822 -0.0079 -0.1261
-3.1339 6.2118 0.0049 -0.1197
-3.0551 6.2151 0.0144 -0.0856
-2.9764 6.2283 0.0148 -0.0585
-2.8976 6.2501 0.0120 -0.0591
-2.8189 6.2691 0.0129 -0.0763
-2.7402 6.2808 0.0226 -0.0734
-2.6614 6.2803 0.0318 -0.0794
-2.5827 6.2925 0.0333 -0.0906
-2.5039 6.3255 0.0413 -0.1027
-2.4252 6.3402 0.0637 -0.1044
-2.3465 6.3351 0.0960 -0.1169
-2.2677 6.3514 0.1295 -0.1556
-2.1890 6.3863 0.1564 -0.1886
-2.1102 6.3976 0.1774 -0.1864
-2.0315 6.3779 0.1959 -0.1671
-1.9528 6.3376 0.2100 -0.1399
-1.8740 6.3004 0.2177 -0.1275
-1.7953 6.2793 0.2188 -0.1258
-1.7165 6.2592 0.2111 -0.1201
-1.6378 6.2591 0.2050 -0.1301
-1.5591 6.2705 0.2055 -0.1356
-1.4803 6.2550 0.2093 -0.1209
-1.4016 6.2153 0.2176 -0.0910
-1.3228 6.1749 0.2279 -0.0566
-1.2441 6.1488 0.2478 -0.0283
-1.1654 6.1576 0.2823 -0.0266
-1.0866 6.1755 0.3159 -0.0532
-1.0079 6.1889 0.3368 -0.0928
-0.9291 6.2069 0.3532 -0.1282
-0.8504 6.2258 0.3701 -0.1459
-0.7717 6.2407 0.3786 -0.1535
-0.6929 6.2546 0.3745 -0.1496
-0.6142 6.2707 0.3658 -0.1396
-0.5354 6.2777 0.3592 -0.1347
-0.4567 6.2765 0.3569 -0.1329
-0.3780 6.2760 0.3598 -0.1254
-0.2992 6.2799 0.3658 -0.1234
-0.2205 6.2676 0.3740 -0.1139
-0.1417 6.2342 0.3854 -0.0977
-0.0630 6.1865 0.3992 -0.0895
0.0157 6.1657 0.4092 -0.0776
0.0945 6.1538 0.4136 -0.0784
0.1732 6.1382 0.4161 -0.0656
0.2520 6.1247 0.4196 -0.0434
0.3307 6.1129 0.4305 -0.0362
0.4094 6.0990 0.4517 -0.0461
0.4882 6.0970 0.4782 -0.0701
0.5669 6.1189 0.5013 -0.1019
0.6457 6.1419 0.5189 -0.1424
0.7244 6.1460 0.5311 -0.1767
0.8031 6.1303 0.5344 -0.1729
0.8819 6.1219 0.5312 -0.1561
0.9606 6.1390 0.5273 -0.1622
1.0394 6.1605 0.5238 -0.1670
1.1181 6.1740 0.5225 -0.1510
1.1969 6.1705 0.5278 -0.1279
1.2756 6.1495 0.5391 -0.1087
1.3543 6.1203 0.5492 -0.0846
1.4331 6.0850 0.5520 -0.0688
1.5118 6.0506 0.5438 -0.0514
1.5906 6.0225 0.5371 -0.0340
1.6693 6.0123 0.5517 -0.0391
1.7480 5.9949 0.5854 -0.0531
1.8268 5.9775 0.6187 -0.0694
1.9055 5.9971 0.6383 -0.0899
1.9843 6.0231 0.6445 -0.1107
2.0630 6.0337 0.6432 -0.1065
2.1417 6.0239 0.6368 -0.0779
2.2205 5.9793 0.6273 -0.0490
2.2992 5.9403 0.6188 -0.0233
2.3780 5.9188 0.6188 -0.0253
2.4567 5.8971 0.6234 -0.0497
2.5354 5.8938 0.6266 -0.0483
2.6142 5.8992 0.6394 -0.0138
2.6929 5.9142 0.6610 0.0233
2.7717 5.9459 0.6796 0.0321
2.8504 5.9671 0.6946 0.0165
2.9291 5.9729 0.7106 -0.0009
3.0079 5.9800 0.7314 -0.0146
3.0866 5.9836 0.7558 -0.0277
3.1654 5.9717 0.7763 -0.0427
3.2441 5.9488 0.7830 -0.0474
3.3228 5.9184 0.7672 -0.0378
3.4016 5.8839 0.7360 -0.0236
3.4803 5.8721 0.7129 -0.0148
3.5591 5.8800 0.7063 -0.0175
3.6378 5.8814 0.7034 -0.0223
3.7165 5.8798 0.6928 -0.0230
3.7953 5.8903 0.6779 -0.0212
3.8740 5.9017 0.6684 -0.0240
3.9528 5.9008 0.6669 -0.0235
