# Y/D U V W
-4.0000 6.1689 -0.0851 -0.0973
-3.9213 6.1596 -0.0785 -0.0858
-3.8425 6.1647 -0.0749 -0.0812
-3.7638 6.1764 -0.0694 -0.0712
-3.6850 6.1939 -0.0545 -0.0699
-3.6063 6.2134 -0.0331 -0.0985
-3.5276 6.2413 -0.0190 -0.1275
-3.4488 6.2886 -0.0170 -0.1212
-3.3701 6.3286 -0.0227 -0.1027
-3.2913 6.3567 -0.0333 -0.0962
-3.2126 6.3389 -0.0449 -0.0856
-3.1339 6.3180 -0.0537 -0.0523
-3.0551 6.3071 -0.0527 -0.0464
-2.9764 6.3080 -0.0389 -0.0848
-2.8976 6.3349 -0.0212 -0.1191
-2.8189 6.3493 -0.0075 -0.1261
-2.7402 6.3460 0.0049 -0.1260
-2.6614 6.3384 0.0224 -0.1218
-2.5827 6.3488 0.0463 -0.1162
-2.5039 6.3766 0.0741 -0.1010
-2.4252 6.3976 0.0966 -0.0781
-2.3465 6.4037 0.1103 -0.0616
-2.2677 6.3920 0.1207 -0.0573
-2.1890 6.3713 0.1275 -0.0809
-2.1102 6.3757 0.1297 -0.1281
-2.0315 6.4034 0.1313 -0.1783
-1.9528 6.4105 0.1300 -0.1983
-1.8740 6.3737 0.1248 -0.1724
-1.7953 6.3241 0.1114 -0.1252
-1.7165 6.2808 0.0905 -0.0875
-1.6378 6.2481 0.0785 -0.0632
-1.5591 6.2293 0.0871 -0.0497
-1.4803 6.2175 0.1060 -0.0524
-1.4016 6.1898 0.1261 -0.0446
-1.3228 6.1586 0.1590 -0.0234
-1.2441 6.1431 0.2034 -0.0395
-1.1654 6.1497 0.2380 -0.0912
-1.0866 6.1694 0.2480 -0.1191
-1.0079 6.1709 0.2401 -0.0910
-0.9291 6.1569 0.2332 -0.0659
-0.8504 6.1423 0.2393 -0.0520
-0.7717 6.1288 0.2654 -0.0380
-0.6929 6.1345 0.3029 -0.0449
-0.6142 6.1694 0.3326 -0.0824
-0.5354 6.2174 0.3458 -0.1293
-0.4567 6.2436 0.3423 -0.1438
-0.3780 6.2464 0.3351 -0.1410
-0.2992 6.2515 0.3432 -0.1325
-0.2205 6.2708 0.3630 -0.1163
-0.1417 6.2926 0.3779 -0.1148
-0.0630 6.3033 0.3850 -0.1227
0.0157 6.3110 0.3908 -0.1222
0.0945 6.3097 0.4034 -0.1129
0.1732 6.2918 0.4208 -0.1063
0.2520 6.2553 0.4349 -0.1006
0.3307 6.2147 0.4407 -0.0902
0.4094 6.2086 0.4453 -0.1011
0.4882 6.2267 0.4546 -0.1356
0.5669 6.2292 0.4579 -0.1609
0.6457 6.2215 0.4557 -0.1555
0.7244 6.2249 0.4616 -0.1307
0.8031 6.2284 0.4759 -0.0974
0.8819 6.2255 0.4865 -0.0743
0.9606 6.2178 0.4923 -0.0628
1.0394 6.2006 0.5017 -0.0545
1.1181 6.1742 0.5127 -0.0464
1.1969 6.1484 0.5261 -0.0427
1.2756 6.1305 0.5422 -0.0533
1.3543 6.1371 0.5561 -0.0773
1.4331 6.1752 0.5667 -0.1090
1.5118 6.2244 0.5726 -0.1357
1.5906 6.2568 0.5751 -0.1466
1.6693 6.2595 0.5802 -0.1442
1.7480 6.2492 0.5901 -0.1393
1.8268 6.2385 0.6035 -0.1341
1.9055 6.2253 0.6206 -0.1261
1.9843 6.2075 0.6400 -0.1175
2.0630 6.1915 0.6592 -0.1188
2.1417 6.1795 0.6757 -0.1241
2.2205 6.1527 0.6889 -0.1230
2.2992 6.1262 0.7009 -0.1214
2.3780 6.1291 0.7138 -0.1155
2.4567 6.1431 0.7261 -0.1003
2.5354 6.1485 0.7321 -0.0764
2.6142 6.1442 0.7268 -0.0316
2.6929 6.1308 0.7114 0.0105
2.7717 6.0939 0.6895 0.0146
2.8504 6.0221 0.6635 -0.0056
2.9291 5.9486 0.6378 -0.0214
3.0079 5.9035 0.6244 0.0069
3.0866 5.8962 0.6288 0.0489
3.1654 5.9162 0.6418 0.0753
3.2441 5.9166 0.6458 0.0885
3.3228 5.8692 0.6340 0.0886
3.4016 5.7902 0.6105 0.0805
3.4803 5.7170 0.5797 0.0881
3.5591 5.6805 0.5441 0.1297
3.6378 5.6207 0.5019 0.1686
3.7165 5.5100 0.4626 0.1943
3.7953 5.3928 0.4461 0.2294
3.8740 5.2965 0.4690 0.2728
3.9528 5.2309 0.5285 0.2998
