# Y/D U V W
-4.0000 6.0602 -0.0516 -0.0507
-3.9213 6.0630 -0.0611 -0.0820
-3.8425 6.0779 -0.0761 -0.1226
-3.7638 6.1140 -0.0917 -0.1407
-3.6850 6.1539 -0.1002 -0.1314
-3.6063 6.1664 -0.0966 -0.1015
-3.5276 6.1566 -0.0809 -0.0791
-3.4488 6.1529 -0.0592 -0.0551
-3.3701 6.1453 -0.0398 -0.0297
-3.2913 6.1380 -0.0232 -0.0053
-3.2126 6.1492 -0.0040 -0.0106
-3.1339 6.1554 0.0188 -0.0342
-3.0551 6.1576 0.0395 -0.0530
-2.9764 6.1711 0.0551 -0.0542
-2.8976 6.1776 0.0662 -0.0550
-2.8189 6.1554 0.0649 -0.0694
-2.7402 6.1286 0.0549 -0.0744
-2.6614 6.1364 0.0575 -0.0561
-2.5827 6.1873 0.0732 -0.0328
-2.5039 6.2340 0.0866 -0.0451
-2.4252 6.2819 0.0970 -0.0865
-2.3465 6.3245 0.1105 -0.1170
-2.2677 6.3375 0.1289 -0.1325
-2.1890 6.3278 0.1447 -0.1401
-2.1102 6.3386 0.1492 -0.1501
-2.0315 6.3759 0.1476 -0.1727
-1.9528 6.3947 0.1474 -0.1793
-1.8740 6.3705 0.1485 -0.1524
-1.7953 6.3297 0.1523 -0.1199
-1.7165 6.3142 0.1597 -0.0984
-1.6378 6.3117 0.1708 -0.0757
-1.5591 6.3183 0.1853 -0.0764
-1.4803 6.3151 0.1987 -0.0956
-1.4016 6.2834 0.2119 -0.1212
-1.3228 6.2609 0.2352 -0.1461
-1.2441 6.2455 0.2627 -0.1324
-1.1654 6.2099 0.2838 -0.1108
-1.0866 6.1931 0.3003 -0.0982
-1.0079 6.2132 0.3128 -0.0855
-0.9291 6.2360 0.3190 -0.0666
-0.8504 6.2320 0.3222 -0.0589
-0.7717 6.2206 0.3294 -0.0778
-0.6929 6.2102 0.3353 -0.1043
-0.6142 6.2173 0.3373 -0.1310
-0.5354 6.2362 0.3395 -0.1528
-0.4567 6.2577 0.3435 -0.1501
-0.3780 6.2833 0.3517 -0.1495
-0.2992 6.2953 0.3606 -0.1497
-0.2205 6.2915 0.3680 -0.1421
-0.1417 6.2735 0.3772 -0.1280
-0.0630 6.2484 0.3877 -0.1177
0.0157 6.2323 0.3938 -0.1128
0.0945 6.2073 0.3957 -0.1194
0.1732 6.1812 0.3997 -0.1306
0.2520 6.1797 0.4063 -0.1338
0.3307 6.1951 0.4187 -0.1264
0.4094 6.2061 0.4425 -0.1163
0.4882 6.2004 0.4705 -0.1021
0.5669 6.1858 0.4864 -0.0839
0.6457 6.1839 0.4899 -0.0779
0.7244 6.1762 0.4934 -0.0778
0.8031 6.1361 0.4979 -0.0652
0.8819 6.0969 0.4997 -0.0470
0.9606 6.0867 0.4983 -0.0417
1.0394 6.0928 0.4962 -0.0430
1.1181 6.1087 0.5006 -0.0544
1.1969 6.1358 0.5121 -0.0800
1.2756 6.1687 0.5272 -0.1143
1.3543 6.1952 0.5475 -0.1436
1.4331 6.2090 0.5728 -0.1672
1.5118 6.2157 0.5953 -0.1857
1.5906 6.2232 0.6091 -0.1917
1.6693 6.2258 0.6175 -0.1854
1.7480 6.2244 0.6255 -0.1712
1.8268 6.2163 0.6374 -0.1528
1.9055 6.1952 0.6540 -0.1370
1.9843 6.1732 0.6687 -0.1288
2.0630 6.1589 0.6785 -0.1156
2.1417 6.1249 0.6848 -0.0945
2.2205 6.0727 0.6879 -0.0746
2.2992 6.0310 0.6854 -0.0658
2.3780 5.9931 0.6781 -0.0621
2.4567 5.9495 0.6723 -0.0577
2.5354 5.9208 0.6652 -0.0435
2.6142 5.9141 0.6537 -0.0433
2.6929 5.9422 0.6428 -0.0546
2.7717 5.9869 0.6295 -0.0521
2.8504 6.0154 0.6159 -0.0339
2.9291 6.0106 0.6153 -0.0171
3.0079 5.9788 0.6255 0.0068
3.0866 5.9444 0.6336 0.0529
3.1654 5.9028 0.6331 0.1054
3.2441 5.8497 0.6279 0.1350
3.3228 5.7866 0.6287 0.1451
3.4016 5.7172 0.6424 0.1451
3.4803 5.6782 0.6702 0.1580
3.5591 5.6875 0.7024 0.1751
3.6378 5.7070 0.7220 0.1835
3.7165 5.6935 0.7264 0.1893
3.7953 5.6720 0.7285 0.1830
3.8740 5.6639 0.7331 0.1400
3.9528 5.6727 0.7341 0.0740
