# Y/D TKE
-4.0000 0.5169
-3.9213 0.4438
-3.8425 0.3810
-3.7638 0.3460
-3.6850 0.3067
-3.6063 0.2784
-3.5276 0.2697
-3.4488 0.3016
-3.3701 0.3067
-3.2913 0.2814
-3.2126 0.2723
-3.1339 0.2772
-3.0551 0.2763
-2.9764 0.2713
-2.8976 0.2681
-2.8189 0.2645
-2.7402 0.2634
-2.6614 0.2459
-2.5827 0.2207
-2.5039 0.2170
-2.4252 0.2334
-2.3465 0.2256
-2.2677 0.2036
-2.1890 0.1765
-2.1102 0.1539
-2.0315 0.1426
-1.9528 0.1376
-1.8740 0.1452
-1.7953 0.1526
-1.7165 0.1663
-1.6378 0.1803
-1.5591 0.1865
-1.4803 0.1773
-1.4016 0.1859
-1.3228 0.1991
-1.2441 0.1904
-1.1654 0.1725
-1.0866 0.1514
-1.0079 0.1409
-0.9291 0.1454
-0.8504 0.1484
-0.7717 0.1507
-0.6929 0.1574
-0.6142 0.1736
-0.5354 0.1888
-0.4567 0.1977
-0.3780 0.2009
-0.2992 0.1956
-0.2205 0.2039
-0.1417 0.2252
-0.0630 0.2467
0.0157 0.2544
0.0945 0.2436
0.1732 0.2148
0.2520 0.1875
0.3307 0.1675
0.4094 0.1569
0.4882 0.1386
0.5669 0.1240
0.6457 0.1195
0.7244 0.1216
0.8031 0.1183
0.8819 0.1197
0.9606 0.1205
1.0394 0.1226
1.1181 0.1329
1.1969 0.1428
1.2756 0.1519
1.3543 0.1495
1.4331 0.1397
1.5118 0.1421
1.5906 0.1592
1.6693 0.1751
1.7480 0.1935
1.8268 0.1994
1.9055 0.1957
1.9843 0.1823
2.0630 0.1686
2.1417 0.1657
2.2205 0.1646
2.2992 0.1466
2.3780 0.1286
2.4567 0.1261
2.5354 0.1251
2.6142 0.1245
2.6929 0.1327
2.7717 0.1344
2.8504 0.1288
2.9291 0.1352
3.0079 0.1500
3.0866 0.1630
3.1654 0.1655
3.2441 0.1615
3.3228 0.1532
3.4016 0.1541
3.4803 0.1720
3.5591 0.1944
3.6378 0.2066
3.7165 0.2226
3.7953 0.2201
3.8740 0.2031
3.9528 0.2031
