# Y/D U V
-4.000000000000000000e+00 6.259631134635467831e+00 0.000000000000000000e+00
-3.949999999999999734e+00 6.259334036343892294e+00 0.000000000000000000e+00
-3.899999999999999467e+00 6.259023455294446592e+00 0.000000000000000000e+00
-3.849999999999999645e+00 6.258700311517710446e+00 0.000000000000000000e+00
-3.799999999999999378e+00 6.258363164823881775e+00 0.000000000000000000e+00
-3.749999999999999112e+00 6.258012545455375886e+00 0.000000000000000000e+00
-3.699999999999998845e+00 6.257647872594540139e+00 0.000000000000000000e+00
-3.649999999999998579e+00 6.257268920398460388e+00 0.000000000000000000e+00
-3.599999999999998757e+00 6.256874941567065918e+00 0.000000000000000000e+00
-3.549999999999998490e+00 6.256466319608620985e+00 0.000000000000000000e+00
-3.499999999999998224e+00 6.256042726271092924e+00 0.000000000000000000e+00
-3.449999999999997957e+00 6.255603485100819761e+00 0.000000000000000000e+00
-3.399999999999997691e+00 6.255148461058777976e+00 0.000000000000000000e+00
-3.349999999999997868e+00 6.254677591556667693e+00 0.000000000000000000e+00
-3.299999999999997602e+00 6.254190733041598449e+00 0.000000000000000000e+00
-3.249999999999997335e+00 6.253687409052750112e+00 0.000000000000000000e+00
-3.199999999999997069e+00 6.253167431226653861e+00 0.000000000000000000e+00
-3.149999999999996803e+00 6.252631026779665646e+00 0.000000000000000000e+00
-3.099999999999996980e+00 6.252078022240304733e+00 0.000000000000000000e+00
-3.049999999999996714e+00 6.251507791754141508e+00 0.000000000000000000e+00
-2.999999999999996447e+00 6.250920673264223737e+00 0.000000000000000000e+00
-2.949999999999996181e+00 6.250316881159609927e+00 0.000000000000000000e+00
-2.899999999999995914e+00 6.249696143467368792e+00 0.000000000000000000e+00
-2.849999999999996092e+00 6.249058162563967400e+00 0.000000000000000000e+00
-2.799999999999995826e+00 6.248402481827280752e+00 0.000000000000000000e+00
-2.749999999999995559e+00 6.247730325187222711e+00 0.000000000000000000e+00
-2.699999999999995293e+00 6.247041745417028835e+00 0.000000000000000000e+00
-2.649999999999995026e+00 6.246335590973057350e+00 0.000000000000000000e+00
-2.599999999999995204e+00 6.245611977001768622e+00 0.000000000000000000e+00
-2.549999999999994937e+00 6.244872818398915726e+00 0.000000000000000000e+00
-2.499999999999994671e+00 6.244117383985328118e+00 0.000000000000000000e+00
-2.449999999999994404e+00 6.243344993208689075e+00 0.000000000000000000e+00
-2.399999999999994138e+00 6.242556733402594205e+00 0.000000000000000000e+00
-2.349999999999993872e+00 6.241752923357775984e+00 0.000000000000000000e+00
-2.299999999999994049e+00 6.240934380280963367e+00 0.000000000000000000e+00
-2.249999999999993783e+00 6.240100710866020250e+00 0.000000000000000000e+00
-2.199999999999993516e+00 6.239251159634223498e+00 0.000000000000000000e+00
-2.149999999999993250e+00 6.238389348018674951e+00 0.000000000000000000e+00
-2.099999999999992983e+00 6.237512606316515829e+00 0.000000000000000000e+00
-2.049999999999993161e+00 6.236621916610224581e+00 0.000000000000000000e+00
-1.999999999999992895e+00 6.235721112999020654e+00 0.000000000000000000e+00
-1.949999999999992628e+00 6.234805746892235767e+00 0.000000000000000000e+00
-1.899999999999992584e+00 6.233878853691960487e+00 0.000000000000000000e+00
-1.849999999999992317e+00 6.232939989520113855e+00 0.000000000000000000e+00
-1.799999999999992051e+00 6.231992517233555517e+00 0.000000000000000000e+00
-1.749999999999992006e+00 6.231035862953464566e+00 0.000000000000000000e+00
-1.699999999999991740e+00 6.230068622737380046e+00 0.000000000000000000e+00
-1.649999999999991696e+00 6.229093805890611790e+00 0.000000000000000000e+00
-1.599999999999991429e+00 6.228112249320592930e+00 0.000000000000000000e+00
