# Y/D U V
-4.000000000000000000e+00 6.255389377556900499e+00 0.000000000000000000e+00
-3.949999999999999734e+00 6.255119004095512025e+00 0.000000000000000000e+00
-3.899999999999999467e+00 6.254844166627716362e+00 0.000000000000000000e+00
-3.849999999999999645e+00 6.254564783574923403e+00 0.000000000000000000e+00
-3.799999999999999378e+00 6.254280968049467759e+00 0.000000000000000000e+00
-3.749999999999999112e+00 6.253992498815798662e+00 0.000000000000000000e+00
-3.699999999999998845e+00 6.253699376123859288e+00 0.000000000000000000e+00
-3.649999999999998579e+00 6.253402224712721669e+00 0.000000000000000000e+00
-3.599999999999998757e+00 6.253100516235809536e+00 0.000000000000000000e+00
-3.549999999999998490e+00 6.252794506414911524e+00 0.000000000000000000e+00
-3.499999999999998224e+00 6.252484183507935889e+00 0.000000000000000000e+00
-3.449999999999997957e+00 6.252169426855381573e+00 0.000000000000000000e+00
-3.399999999999997691e+00 6.251850837816559370e+00 0.000000000000000000e+00
-3.349999999999997868e+00 6.251527819792801033e+00 0.000000000000000000e+00
-3.299999999999997602e+00 6.251201188083890692e+00 0.000000000000000000e+00
-3.249999999999997335e+00 6.250870784983750816e+00 0.000000000000000000e+00
-3.199999999999997069e+00 6.250536232332438935e+00 0.000000000000000000e+00
-3.149999999999996803e+00 6.250198088077113745e+00 0.000000000000000000e+00
-3.099999999999996980e+00 6.249856350069542543e+00 0.000000000000000000e+00
-3.049999999999996714e+00 6.249511274190675536e+00 0.000000000000000000e+00
-2.999999999999996447e+00 6.249162949201113371e+00 0.000000000000000000e+00
-2.949999999999996181e+00 6.248811162128423469e+00 0.000000000000000000e+00
-2.899999999999995914e+00 6.248456031094352880e+00 0.000000000000000000e+00
-2.849999999999996092e+00 6.248097742910134755e+00 0.000000000000000000e+00
-2.799999999999995826e+00 6.247736868061132931e+00 0.000000000000000000e+00
-2.749999999999995559e+00 6.247372561920094824e+00 0.000000000000000000e+00
-2.699999999999995293e+00 6.247006768335296556e+00 0.000000000000000000e+00
-2.649999999999995026e+00 6.246637483643993960e+00 0.000000000000000000e+00
-2.599999999999995204e+00 6.246266141981803521e+00 0.000000000000000000e+00
-2.549999999999994937e+00 6.245892450989295241e+00 0.000000000000000000e+00
-2.499999999999994671e+00 6.245516862590618778e+00 0.000000000000000000e+00
-2.449999999999994404e+00 6.245139497506325910e+00 0.000000000000000000e+00
-2.399999999999994138e+00 6.244760500813724136e+00 0.000000000000000000e+00
-2.349999999999993872e+00 6.244379674389417545e+00 0.000000000000000000e+00
-2.299999999999994049e+00 6.243996903943181742e+00 0.000000000000000000e+00
-2.249999999999993783e+00 6.243613762870891648e+00 0.000000000000000000e+00
-2.199999999999993516e+00 6.243228936363725445e+00 0.000000000000000000e+00
-2.149999999999993250e+00 6.242843378613981642e+00 0.000000000000000000e+00
-2.099999999999992983e+00 6.242457575219572341e+00 0.000000000000000000e+00
-2.049999999999993161e+00 6.242071040564765916e+00 0.000000000000000000e+00
-1.999999999999992895e+00 6.241683829680447104e+00 0.000000000000000000e+00
-1.949999999999992628e+00 6.241297324324865947e+00 0.000000000000000000e+00
-1.899999999999992584e+00 6.240910282138360188e+00 0.000000000000000000e+00
-1.849999999999992317e+00 6.240523412709475082e+00 0.000000000000000000e+00
-1.799999999999992051e+00 6.240137295199375878e+00 0.000000000000000000e+00
-1.749999999999992006e+00 6.239751375555680823e+00 0.000000000000000000e+00
-1.699999999999991740e+00 6.239366966630691458e+00 0.000000000000000000e+00
-1.649999999999991696e+00 6.238983161277468881e+00 0.000000000000000000e+00
-1.599999999999991429e+00 6.238600545104040940e+00 0.000000000000000000e+00
-1.549999999999991163e+00 6.238219513061632249e+00 0.000000000000000000e+00
-1.499999999999991118e+00 6.237841012070740376e+00 0.000000000000000000e+00
-1.449999999999990852e+00 6.237463759648712802e+00 0.000000000000000000e+00
-1.399999999999990585e+00 6.237088847206964992e+00 0.000000000000000000e+00
-1.349999999999990541e+00 6.236716162019206422e+00 0.000000000000000000e+00
