# Y/D U V
-4.000000000000000000e+00 6.257646559228077443e+00 0.000000000000000000e+00
-3.949999999999999734e+00 6.257331132440936194e+00 0.000000000000000000e+00
-3.899999999999999467e+00 6.257005766880719300e+00 0.000000000000000000e+00
-3.849999999999999645e+00 6.256670481623634039e+00 0.000000000000000000e+00
-3.799999999999999378e+00 6.256325375580589210e+00 0.000000000000000000e+00
-3.749999999999999112e+00 6.255969911844011300e+00 0.000000000000000000e+00
-3.699999999999998845e+00 6.255604111456842809e+00 0.000000000000000000e+00
-3.649999999999998579e+00 6.255228115109120246e+00 0.000000000000000000e+00
-3.599999999999998757e+00 6.254841862022018972e+00 0.000000000000000000e+00
-3.549999999999998490e+00 6.254444846869905206e+00 0.000000000000000000e+00
-3.499999999999998224e+00 6.254037428153179867e+00 0.000000000000000000e+00
-3.449999999999997957e+00 6.253619662340282659e+00 0.000000000000000000e+00
-3.399999999999997691e+00 6.253191402178408076e+00 0.000000000000000000e+00
-3.349999999999997868e+00 6.252752388206610057e+00 0.000000000000000000e+00
-3.299999999999997602e+00 6.252302707086608180e+00 0.000000000000000000e+00
-3.249999999999997335e+00 6.251842482127998757e+00 0.000000000000000000e+00
-3.199999999999997069e+00 6.251371757774929705e+00 0.000000000000000000e+00
-3.149999999999996803e+00 6.250890031941258584e+00 0.000000000000000000e+00
-3.099999999999996980e+00 6.250397996300177006e+00 0.000000000000000000e+00
-3.049999999999996714e+00 6.249896182549936618e+00 0.000000000000000000e+00
-2.999999999999996447e+00 6.249383402595965364e+00 0.000000000000000000e+00
-2.949999999999996181e+00 6.248860064123731739e+00 0.000000000000000000e+00
-2.899999999999995914e+00 6.248326951045223510e+00 0.000000000000000000e+00
-2.849999999999996092e+00 6.247783889117614287e+00 0.000000000000000000e+00
-2.799999999999995826e+00 6.247231167973689381e+00 0.000000000000000000e+00
-2.749999999999995559e+00 6.246668278964139454e+00 0.000000000000000000e+00
-2.699999999999995293e+00 6.246095845609815456e+00 0.000000000000000000e+00
-2.649999999999995026e+00 6.245514773006995313e+00 0.000000000000000000e+00
-2.599999999999995204e+00 6.244923859521231968e+00 0.000000000000000000e+00
-2.549999999999994937e+00 6.244324470341988231e+00 0.000000000000000000e+00
-2.499999999999994671e+00 6.243714922584334026e+00 0.000000000000000000e+00
-2.449999999999994404e+00 6.243098378681520622e+00 0.000000000000000000e+00
-2.399999999999994138e+00 6.242473185032134886e+00 0.000000000000000000e+00
-2.349999999999993872e+00 6.241839600724669701e+00 0.000000000000000000e+00
-2.299999999999994049e+00 6.241199644579882744e+00 0.000000000000000000e+00
-2.249999999999993783e+00 6.240551259890611213e+00 0.000000000000000000e+00
-2.199999999999993516e+00 6.239896234914065865e+00 0.000000000000000000e+00
-2.149999999999993250e+00 6.239234750358749082e+00 0.000000000000000000e+00
-2.099999999999992983e+00 6.238566566084976728e+00 0.000000000000000000e+00
-2.049999999999993161e+00 6.237893027948289593e+00 0.000000000000000000e+00
-1.999999999999992895e+00 6.237214058766986646e+00 0.000000000000000000e+00
-1.949999999999992628e+00 6.236530871328215930e+00 0.000000000000000000e+00
-1.899999999999992584e+00 6.235841768268074681e+00 0.000000000000000000e+00
-1.849999999999992317e+00 6.235147973844695990e+00 0.000000000000000000e+00
-1.799999999999992051e+00 6.234450814635223992e+00 0.000000000000000000e+00
-1.749999999999992006e+00 6.233751837532953033e+00 0.000000000000000000e+00
-1.699999999999991740e+00 6.233047818395072603e+00 0.000000000000000000e+00
-1.649999999999991696e+00 6.232343247313113288e+00 0.000000000000000000e+00
-1.599999999999991429e+00 6.231636072764447754e+00 0.000000000000000000e+00
-1.549999999999991163e+00 6.230927455033500095e+00 0.000000000000000000e+00
-1.499999999999991118e+00 6.230218416232445655e+00 0.000000000000000000e+00
-1.449999999999990852e+00 6.229509318457239431e+00 0.000000000000000000e+00
-1.399999999999990585e+00 6.228800099923009981e+00 0.000000000000000000e+00
-1.349999999999990541e+00 6.228091526029216674e+00 0.000000000000000000e+00
-1.299999999999990274e+00 6.227384545662236981e+00 0.000000000000000000e+00
-1.249999999999990230e+00 6.226680723588008171e+00 0.000000000000000000e+00
-1.199999999999989964e+00 6.225979308886165242e+00 0.000000000000000000e+00
-1.149999999999989697e+00 6.225280801441931189e+00 0.000000000000000000e+00
-1.099999999999989653e+00 6.224583637224355925e+00 0.000000000000000000e+00
-1.049999999999989386e+00 6.223892911510626291e+00 0.000000000000000000e+00
-9.999999999999892308e-01 6.223207307566401170e+00 0.000000000000000000e+00
-9.499999999999890754e-01 6.222525899452360676e+00 0.000000000000000000e+00
-8.999999999999889200e-01 6.221851603487001725e+00 0.000000000000000000e+00
-8.499999999999887645e-01 6.221183750109386068e+00 0.000000000000000000e+00
-7.999999999999884981e-01 6.220522938477933472e+00 0.000000000000000000e+00
-7.499999999999883427e-01 6.219869670826015273e+00 0.000000000000000000e+00
-6.999999999999881872e-01 6.219225815763010701e+00 0.000000000000000000e+00
-6.499999999999880318e-01 6.218590388448559381e+00 0.000000000000000000e+00
-5.999999999999878764e-01 6.217965483524897863e+00 0.000000000000000000e+00
-5.499999999999876099e-01 6.217349577784643699e+00 0.000000000000000000e+00
-4.999999999999874545e-01 6.216743895441896761e+00 0.000000000000000000e+00
-4.499999999999872990e-01 6.216150025546358648e+00 0.000000000000000000e+00
-3.999999999999870881e-01 6.215566965651587061e+00 0.000000000000000000e+00
-3.499999999999869327e-01 6.214998216868059089e+00 0.000000000000000000e+00
-2.999999999999867772e-01 6.214442055357696226e+00 0.000000000000000000e+00
-2.499999999999865663e-01 6.213899328914952669e+00 0.000000000000000000e+00
-1.999999999999863831e-01 6.213370526983272413e+00 0.000000000000000000e+00
-1.499999999999862277e-01 6.212855830353714026e+00 0.000000000000000000e+00
-9.999999999998603062e-02 6.212355252822249874e+00 0.000000000000000000e+00
-4.999999999998585437e-02 6.211871086646496565e+00 0.000000000000000000e+00
1.432275120902249174e-14 6.211403556567652195e+00 0.000000000000000000e+00
5.000000000001450506e-02 6.210949585556018171e+00 0.000000000000000000e+00
1.000000000000146744e-01 6.210514973832629515e+00 0.000000000000000000e+00
1.500000000000148714e-01 6.210096332789664331e+00 0.000000000000000000e+00
2.000000000000150269e-01 6.209695241178437186e+00 0.000000000000000000e+00
2.500000000000152101e-01 6.209314242000335327e+00 0.000000000000000000e+00
3.000000000000154210e-01 6.208948921268495624e+00 0.000000000000000000e+00
3.500000000000155764e-01 6.208603546125208261e+00 0.000000000000000000e+00
4.000000000000157319e-01 6.208276578823705982e+00 0.000000000000000000e+00
4.500000000000159428e-01 6.207969283394930038e+00 0.000000000000000000e+00
5.000000000000160982e-01 6.207680980488477829e+00 0.000000000000000000e+00
5.500000000000162537e-01 6.207412577082307870e+00 0.000000000000000000e+00
6.000000000000165201e-01 6.207163883273539184e+00 0.000000000000000000e+00
6.500000000000166755e-01 6.206935138173092170e+00 0.000000000000000000e+00
7.000000000000168310e-01 6.206727362141715609e+00 0.000000000000000000e+00
7.500000000000169864e-01 6.206540812688385422e+00 0.000000000000000000e+00
8.000000000000171418e-01 6.206374473176479611e+00 0.000000000000000000e+00
8.500000000000174083e-01 6.206228086254375498e+00 0.000000000000000000e+00
9.000000000000175637e-01 6.206103465082887460e+00 0.000000000000000000e+00
9.500000000000177192e-01 6.206000411121548765e+00 0.000000000000000000e+00
1.000000000000017986e+00 6.205918166909243361e+00 0.000000000000000000e+00
1.050000000000018030e+00 6.205856783806756205e+00 0.000000000000000000e+00
1.100000000000018296e+00 6.205816527449425912e+00 0.000000000000000000e+00
1.150000000000018341e+00 6.205798057617240460e+00 0.000000000000000000e+00
1.200000000000018607e+00 6.205799758307551706e+00 0.000000000000000000e+00
1.250000000000018874e+00 6.205822178651145826e+00 0.000000000000000000e+00
1.300000000000018918e+00 6.205865790605963106e+00 0.000000000000000000e+00
1.350000000000019185e+00 6.205930677130627515e+00 0.000000000000000000e+00
1.400000000000019229e+00 6.206015959154253636e+00 0.000000000000000000e+00
1.450000000000019496e+00 6.206121818565923931e+00 0.000000000000000000e+00
1.500000000000019762e+00 6.206248201534515729e+00 0.000000000000000000e+00
1.550000000000019806e+00 6.206395531537283183e+00 0.000000000000000000e+00
1.600000000000020073e+00 6.206561840765696836e+00 0.000000000000000000e+00
1.650000000000020339e+00 6.206748442948933686e+00 0.000000000000000000e+00
1.700000000000020384e+00 6.206954899678552628e+00 0.000000000000000000e+00
1.750000000000020650e+00 6.207180945000002836e+00 0.000000000000000000e+00
1.800000000000020695e+00 6.207425433213218824e+00 0.000000000000000000e+00
1.850000000000020961e+00 6.207688377722376138e+00 0.000000000000000000e+00
1.900000000000021227e+00 6.207969697792325547e+00 0.000000000000000000e+00
1.950000000000021272e+00 6.208269337407132049e+00 0.000000000000000000e+00
2.000000000000021316e+00 6.208586622137111988e+00 0.000000000000000000e+00
2.050000000000021583e+00 6.208920248286212917e+00 0.000000000000000000e+00
2.100000000000021849e+00 6.209272259384323256e+00 0.000000000000000000e+00
2.150000000000022116e+00 6.209640962728419922e+00 0.000000000000000000e+00
2.200000000000022382e+00 6.210023929458128755e+00 0.000000000000000000e+00
2.250000000000022204e+00 6.210424203213663397e+00 0.000000000000000000e+00
2.300000000000022471e+00 6.210840581389128090e+00 0.000000000000000000e+00
2.350000000000022737e+00 6.211270821261961395e+00 0.000000000000000000e+00
2.400000000000023004e+00 6.211714682775379970e+00 0.000000000000000000e+00
2.450000000000023270e+00 6.212173623359056762e+00 0.000000000000000000e+00
2.500000000000023093e+00 6.212646105609792357e+00 0.000000000000000000e+00
2.550000000000023359e+00 6.213130854016146287e+00 0.000000000000000000e+00
2.600000000000023626e+00 6.213628831119968332e+00 0.000000000000000000e+00
2.650000000000023892e+00 6.214137465879529643e+00 0.000000000000000000e+00
2.700000000000024158e+00 6.214659263727890348e+00 0.000000000000000000e+00
2.750000000000023981e+00 6.215191979318458237e+00 0.000000000000000000e+00
2.800000000000024247e+00 6.215733162711423176e+00 0.000000000000000000e+00
2.850000000000024514e+00 6.216286033812115086e+00 0.000000000000000000e+00
2.900000000000024780e+00 6.216847973992563503e+00 0.000000000000000000e+00
2.950000000000025047e+00 6.217418953125523728e+00 0.000000000000000000e+00
3.000000000000024869e+00 6.217998875028603933e+00 0.000000000000000000e+00
3.050000000000025135e+00 6.218587060615774931e+00 0.000000000000000000e+00
3.100000000000025402e+00 6.219182243599826521e+00 0.000000000000000000e+00
3.150000000000025668e+00 6.219784428978151425e+00 0.000000000000000000e+00
3.200000000000025935e+00 6.220392942579957563e+00 0.000000000000000000e+00
3.250000000000025757e+00 6.221006350866091772e+00 0.000000000000000000e+00
3.300000000000026024e+00 6.221625921097329481e+00 0.000000000000000000e+00
3.350000000000026290e+00 6.222250549500129679e+00 0.000000000000000000e+00
3.400000000000026557e+00 6.222879707425353679e+00 0.000000000000000000e+00
3.450000000000026823e+00 6.223513061896770893e+00 0.000000000000000000e+00
3.500000000000026645e+00 6.224148022022927051e+00 0.000000000000000000e+00
3.550000000000026912e+00 6.224787208725792276e+00 0.000000000000000000e+00
3.600000000000027178e+00 6.225429476324733535e+00 0.000000000000000000e+00
3.650000000000027445e+00 6.226073106860013695e+00 0.000000000000000000e+00
3.700000000000027711e+00 6.226718028190123988e+00 0.000000000000000000e+00
3.750000000000027534e+00 6.227364755988237022e+00 0.000000000000000000e+00
3.800000000000027800e+00 6.228011023091810650e+00 0.000000000000000000e+00
3.850000000000028066e+00 6.228658035269197590e+00 0.000000000000000000e+00
3.900000000000028333e+00 6.229304954687036933e+00 0.000000000000000000e+00
3.950000000000028599e+00 6.229950424081956761e+00 0.000000000000000000e+00
4.000000000000028422e+00 6.230595577957612541e+00 0.000000000000000000e+00
