# Y/D U V W
-4.0000 5.9101 -0.0698 0.0417
-3.9213 5.9544 -0.0414 -0.0022
-3.8425 5.9911 -0.0207 -0.0318
-3.7638 5.9944 -0.0144 -0.0523
-3.6850 5.9754 -0.0224 -0.0449
-3.6063 6.0008 -0.0384 -0.0150
-3.5276 6.0573 -0.0485 0.0104
-3.4488 6.1130 -0.0510 0.0119
-3.3701 6.1493 -0.0530 -0.0030
-3.2913 6.1549 -0.0522 -0.0265
-3.2126 6.1611 -0.0443 -0.0584
-3.1339 6.1867 -0.0345 -0.0812
-3.0551 6.2154 -0.0288 -0.0773
-2.9764 6.2463 -0.0187 -0.0621
-2.8976 6.2550 0.0062 -0.0509
-2.8189 6.2612 0.0390 -0.0498
-2.7402 6.2930 0.0630 -0.0739
-2.6614 6.3263 0.0833 -0.0907
-2.5827 6.3390 0.1068 -0.0845
-2.5039 6.3450 0.1244 -0.0862
-2.4252 6.3520 0.1379 -0.1128
-2.3465 6.3732 0.1524 -0.1309
-2.2677 6.3869 0.1633 -0.1410
-2.1890 6.3927 0.1659 -0.1501
-2.1102 6.4116 0.1643 -0.1745
-2.0315 6.4376 0.1604 -0.1844
-1.9528 6.4479 0.1581 -0.1662
-1.8740 6.4414 0.1720 -0.1446
-1.7953 6.4360 0.2048 -0.1349
-1.7165 6.4315 0.2401 -0.1405
-1.6378 6.4232 0.2676 -0.1518
-1.5591 6.4193 0.2816 -0.1679
-1.4803 6.4172 0.2797 -0.1633
-1.4016 6.3864 0.2689 -0.1388
-1.3228 6.3298 0.2576 -0.1116
-1.2441 6.2928 0.2496 -0.0948
-1.1654 6.2811 0.2481 -0.0844
-1.0866 6.2578 0.2583 -0.0828
-1.0079 6.2582 0.2840 -0.0910
-0.9291 6.2880 0.3215 -0.1200
-0.8504 6.3159 0.3607 -0.1612
-0.7717 6.3287 0.3944 -0.1899
-0.6929 6.3236 0.4149 -0.1863
-0.6142 6.2989 0.4250 -0.1629
-0.5354 6.2784 0.4327 -0.1407
-0.4567 6.2658 0.4387 -0.1415
-0.3780 6.2628 0.4384 -0.1725
-0.2992 6.2330 0.4321 -0.1867
-0.2205 6.1589 0.4268 -0.1773
-0.1417 6.0663 0.4266 -0.1464
-0.0630 5.9657 0.4278 -0.1232
0.0157 5.8917 0.4247 -0.1314
0.0945 5.8157 0.4197 -0.1153
0.1732 5.7006 0.4196 -0.0826
0.2520 5.5793 0.4276 -0.0633
0.3307 5.4647 0.4437 -0.0238
0.4094 5.3607 0.4768 0.0365
0.4882 5.2854 0.5313 0.0969
0.5669 5.2192 0.5875 0.1106
0.6457 5.1552 0.6221 0.0616
0.7244 5.1130 0.6362 -0.0215
0.8031 5.1031 0.6473 -0.1026
0.8819 5.1348 0.6546 -0.1493
0.9606 5.1605 0.6509 -0.1811
1.0394 5.1456 0.6344 -0.1872
1.1181 5.1104 0.6165 -0.1354
1.1969 5.1004 0.6093 -0.0776
1.2756 5.1129 0.6036 -0.0588
1.3543 5.1267 0.6012 -0.0739
1.4331 5.1515 0.6168 -0.0863
1.5118 5.1977 0.6386 -0.1253
1.5906 5.2912 0.6425 -0.1957
1.6693 5.4274 0.6352 -0.2673
1.7480 5.5625 0.6312 -0.3009
1.8268 5.6458 0.6240 -0.2876
1.9055 5.6855 0.6075 -0.2430
1.9843 5.7218 0.5884 -0.1969
2.0630 5.7706 0.5699 -0.1512
2.1417 5.8303 0.5549 -0.0970
2.2205 5.9059 0.5546 -0.0607
2.2992 5.9860 0.5761 -0.0647
2.3780 6.0635 0.6095 -0.0788
2.4567 6.1211 0.6378 -0.0789
2.5354 6.1290 0.6548 -0.0696
2.6142 6.1051 0.6664 -0.0474
2.6929 6.0801 0.6814 -0.0103
2.7717 6.0689 0.6994 0.0365
2.8504 6.0672 0.7143 0.0641
2.9291 6.0502 0.7235 0.0732
3.0079 6.0138 0.7211 0.0772
3.0866 5.9612 0.7086 0.0840
3.1654 5.8985 0.6949 0.1038
3.2441 5.8298 0.6824 0.1164
3.3228 5.7726 0.6815 0.1154
3.4016 5.7758 0.7007 0.1020
3.4803 5.8242 0.7252 0.0869
3.5591 5.8557 0.7416 0.0780
3.6378 5.8689 0.7503 0.0732
3.7165 5.8950 0.7535 0.0648
3.7953 5.9087 0.7503 0.0453
3.8740 5.8999 0.7393 0.0220
3.9528 5.8860 0.7264 -0.0070
