# Y/D U V W
-4.0000 5.9528 -0.0685 -0.0186
-3.9213 5.9966 -0.0510 -0.0531
-3.8425 6.0272 -0.0379 -0.0792
-3.7638 6.0303 -0.0387 -0.0803
-3.6850 6.0275 -0.0515 -0.0572
-3.6063 6.0574 -0.0609 -0.0154
-3.5276 6.0956 -0.0607 0.0075
-3.4488 6.1284 -0.0570 0.0035
-3.3701 6.1487 -0.0509 -0.0172
-3.2913 6.1498 -0.0412 -0.0322
-3.2126 6.1633 -0.0291 -0.0485
-3.1339 6.1879 -0.0207 -0.0654
-3.0551 6.1956 -0.0178 -0.0725
-2.9764 6.1951 -0.0104 -0.0516
-2.8976 6.1982 0.0116 -0.0221
-2.8189 6.2048 0.0403 -0.0362
-2.7402 6.2323 0.0677 -0.0650
-2.6614 6.2709 0.0981 -0.0781
-2.5827 6.3053 0.1272 -0.0733
-2.5039 6.3356 0.1479 -0.0751
-2.4252 6.3559 0.1582 -0.1123
-2.3465 6.3779 0.1608 -0.1415
-2.2677 6.3902 0.1615 -0.1545
-2.1890 6.3953 0.1615 -0.1599
-2.1102 6.4146 0.1608 -0.1729
-2.0315 6.4415 0.1603 -0.1873
-1.9528 6.4411 0.1598 -0.1808
-1.8740 6.4130 0.1613 -0.1551
-1.7953 6.4008 0.1732 -0.1379
-1.7165 6.4034 0.1969 -0.1303
-1.6378 6.3977 0.2264 -0.1313
-1.5591 6.3933 0.2512 -0.1474
-1.4803 6.3955 0.2611 -0.1589
-1.4016 6.3861 0.2633 -0.1483
-1.3228 6.3424 0.2629 -0.1243
-1.2441 6.2852 0.2573 -0.0991
-1.1654 6.2435 0.2570 -0.0775
-1.0866 6.2184 0.2666 -0.0691
-1.0079 6.2240 0.2790 -0.0748
-0.9291 6.2484 0.2962 -0.0909
-0.8504 6.2756 0.3249 -0.1205
-0.7717 6.3044 0.3605 -0.1574
-0.6929 6.3221 0.3882 -0.1745
-0.6142 6.3033 0.4038 -0.1694
-0.5354 6.2779 0.4093 -0.1428
-0.4567 6.2492 0.4117 -0.1221
-0.3780 6.2317 0.4209 -0.1303
-0.2992 6.2275 0.4325 -0.1472
-0.2205 6.1874 0.4373 -0.1637
-0.1417 6.1157 0.4350 -0.1678
-0.0630 6.0313 0.4296 -0.1546
0.0157 5.9687 0.4208 -0.1690
0.0945 5.9248 0.4038 -0.1676
0.1732 5.8351 0.3774 -0.1251
0.2520 5.6963 0.3540 -0.0667
0.3307 5.5734 0.3445 -0.0286
0.4094 5.4762 0.3602 -0.0141
0.4882 5.3839 0.4102 0.0407
0.5669 5.2919 0.4803 0.1144
0.6457 5.1994 0.5511 0.1215
0.7244 5.1522 0.6038 0.0503
0.8031 5.1362 0.6292 -0.0454
0.8819 5.1431 0.6324 -0.1188
0.9606 5.1597 0.6272 -0.1728
1.0394 5.1807 0.6246 -0.2141
1.1181 5.2225 0.6231 -0.2298
1.1969 5.2801 0.6236 -0.1915
1.2756 5.2670 0.6209 -0.1211
1.3543 5.2075 0.6167 -0.0754
1.4331 5.1945 0.6242 -0.0713
1.5118 5.2306 0.6351 -0.1086
1.5906 5.2972 0.6346 -0.1505
1.6693 5.3747 0.6234 -0.1798
1.7480 5.4695 0.6151 -0.2132
1.8268 5.5853 0.6212 -0.2366
1.9055 5.6790 0.6353 -0.2556
1.9843 5.7410 0.6389 -0.2607
2.0630 5.7794 0.6249 -0.2310
2.1417 5.8015 0.6039 -0.1933
2.2205 5.8442 0.5797 -0.1666
2.2992 5.9038 0.5554 -0.1331
2.3780 5.9487 0.5482 -0.1047
2.4567 5.9941 0.5673 -0.0993
2.5354 6.0492 0.5998 -0.1009
2.6142 6.0944 0.6306 -0.0888
2.6929 6.1082 0.6586 -0.0666
2.7717 6.1046 0.6852 -0.0301
2.8504 6.1014 0.7045 0.0164
2.9291 6.1016 0.7146 0.0518
3.0079 6.0938 0.7133 0.0672
3.0866 6.0622 0.7004 0.0700
3.1654 5.9942 0.6923 0.0934
3.2441 5.9231 0.6980 0.1330
3.3228 5.8574 0.7053 0.1694
3.4016 5.7923 0.7073 0.1793
3.4803 5.7735 0.7144 0.1591
3.5591 5.7910 0.7286 0.1379
3.6378 5.8106 0.7375 0.1268
3.7165 5.8125 0.7377 0.1246
3.7953 5.8248 0.7390 0.1070
3.8740 5.8550 0.7415 0.0825
3.9528 5.8714 0.7370 0.0454
