# Y/D U V W
-4.0000 6.2045 -0.0552 -0.1890
-3.9213 6.2009 -0.0706 -0.1861
-3.8425 6.2230 -0.0874 -0.1590
-3.7638 6.2547 -0.1013 -0.1294
-3.6850 6.2768 -0.1117 -0.1186
-3.6063 6.2843 -0.1164 -0.1145
-3.5276 6.2879 -0.1086 -0.1083
-3.4488 6.2854 -0.0873 -0.0825
-3.3701 6.2806 -0.0623 -0.0551
-3.2913 6.2822 -0.0347 -0.0358
-3.2126 6.2752 -0.0058 -0.0088
-3.1339 6.2573 0.0103 0.0085
-3.0551 6.2524 0.0129 -0.0209
-2.9764 6.2706 0.0186 -0.0755
-2.8976 6.3005 0.0322 -0.1044
-2.8189 6.3184 0.0449 -0.1088
-2.7402 6.3248 0.0558 -0.1026
-2.6614 6.3268 0.0709 -0.0997
-2.5827 6.3389 0.0893 -0.0878
-2.5039 6.3612 0.1081 -0.0643
-2.4252 6.3605 0.1310 -0.0595
-2.3465 6.3507 0.1576 -0.0727
-2.2677 6.3567 0.1735 -0.0865
-2.1890 6.3752 0.1690 -0.1096
-2.1102 6.3948 0.1547 -0.1309
-2.0315 6.4031 0.1442 -0.1477
-1.9528 6.4035 0.1393 -0.1613
-1.8740 6.4084 0.1416 -0.1628
-1.7953 6.4048 0.1527 -0.1425
-1.7165 6.3787 0.1682 -0.1100
-1.6378 6.3476 0.1832 -0.0839
-1.5591 6.3358 0.1909 -0.0775
-1.4803 6.3228 0.1911 -0.0873
-1.4016 6.3029 0.1933 -0.1047
-1.3228 6.2950 0.2041 -0.1195
-1.2441 6.2999 0.2243 -0.1281
-1.1654 6.3152 0.2492 -0.1373
-1.0866 6.3308 0.2650 -0.1369
-1.0079 6.3426 0.2711 -0.1224
-0.9291 6.3308 0.2736 -0.1115
-0.8504 6.2898 0.2699 -0.1067
-0.7717 6.2558 0.2740 -0.0930
-0.6929 6.2545 0.3005 -0.0786
-0.6142 6.2686 0.3367 -0.0789
-0.5354 6.2837 0.3712 -0.0938
-0.4567 6.2972 0.3984 -0.1096
-0.3780 6.3081 0.4148 -0.1257
-0.2992 6.3084 0.4253 -0.1616
-0.2205 6.2980 0.4346 -0.1827
-0.1417 6.2665 0.4450 -0.1833
-0.0630 6.2266 0.4517 -0.1937
0.0157 6.1932 0.4495 -0.1967
0.0945 6.1481 0.4457 -0.1786
0.1732 6.0815 0.4491 -0.1511
0.2520 6.0245 0.4591 -0.1107
0.3307 5.9943 0.4686 -0.0650
0.4094 5.9640 0.4731 -0.0620
0.4882 5.9088 0.4728 -0.0923
0.5669 5.8253 0.4655 -0.1133
0.6457 5.7244 0.4557 -0.1284
0.7244 5.6266 0.4518 -0.1213
0.8031 5.5472 0.4458 -0.0937
0.8819 5.4698 0.4343 -0.0687
0.9606 5.4072 0.4298 -0.0542
1.0394 5.3634 0.4379 -0.0452
1.1181 5.3454 0.4492 -0.0619
1.1969 5.3538 0.4662 -0.0878
1.2756 5.4021 0.4920 -0.0790
1.3543 5.4260 0.5067 -0.0600
1.4331 5.4066 0.5039 -0.0528
1.5118 5.3597 0.5073 -0.0484
1.5906 5.3008 0.5335 -0.0421
1.6693 5.2618 0.5636 -0.0460
1.7480 5.2558 0.5824 -0.0300
1.8268 5.2824 0.5973 -0.0074
1.9055 5.3215 0.6098 -0.0076
1.9843 5.3406 0.6180 -0.0264
2.0630 5.3704 0.6283 -0.0666
2.1417 5.4373 0.6422 -0.1064
2.2205 5.5170 0.6525 -0.1233
2.2992 5.5766 0.6579 -0.1290
2.3780 5.6135 0.6614 -0.1254
2.4567 5.6463 0.6636 -0.1079
2.5354 5.6851 0.6649 -0.0969
2.6142 5.7383 0.6671 -0.1038
2.6929 5.8049 0.6693 -0.1090
2.7717 5.8676 0.6662 -0.1150
2.8504 5.9078 0.6485 -0.1241
2.9291 5.9240 0.6197 -0.1182
3.0079 5.9187 0.5969 -0.0887
3.0866 5.9195 0.5886 -0.0481
3.1654 5.9093 0.5935 0.0075
3.2441 5.8601 0.5986 0.0599
3.3228 5.7950 0.5895 0.0833
3.4016 5.7511 0.5728 0.0918
3.4803 5.7252 0.5611 0.1051
3.5591 5.6906 0.5678 0.1198
3.6378 5.6332 0.5981 0.1184
3.7165 5.5724 0.6377 0.1226
3.7953 5.5254 0.6706 0.1573
3.8740 5.4824 0.6865 0.2040
3.9528 5.4568 0.6882 0.2412
