# Y/D U V W
-4.0000 5.7462 -0.1437 0.1928
-3.9213 5.7030 -0.1357 0.1982
-3.8425 5.7762 -0.1264 0.2003
-3.7638 5.8595 -0.1050 0.1911
-3.6850 5.8997 -0.0761 0.1416
-3.6063 5.9865 -0.0453 0.0750
-3.5276 6.0600 -0.0198 0.0151
-3.4488 6.0724 -0.0063 -0.0207
-3.3701 6.0964 -0.0089 -0.0491
-3.2913 6.1595 -0.0241 -0.0468
-3.2126 6.2106 -0.0432 -0.0429
-3.1339 6.2571 -0.0584 -0.0335
-3.0551 6.3119 -0.0612 -0.0111
-2.9764 6.3112 -0.0532 -0.0007
-2.8976 6.3004 -0.0494 -0.0371
-2.8189 6.3099 -0.0526 -0.0966
-2.7402 6.3234 -0.0552 -0.1209
-2.6614 6.3204 -0.0489 -0.0932
-2.5827 6.3200 -0.0328 -0.0618
-2.5039 6.3502 -0.0137 -0.0569
-2.4252 6.3881 0.0053 -0.0791
-2.3465 6.4078 0.0162 -0.1108
-2.2677 6.4209 0.0218 -0.1340
-2.1890 6.4379 0.0301 -0.1494
-2.1102 6.4627 0.0379 -0.1593
-2.0315 6.4841 0.0447 -0.1336
-1.9528 6.4790 0.0516 -0.1171
-1.8740 6.4383 0.0572 -0.1133
-1.7953 6.3600 0.0604 -0.0785
-1.7165 6.2875 0.0642 -0.0320
-1.6378 6.2490 0.0774 -0.0185
-1.5591 6.2245 0.0986 -0.0297
-1.4803 6.2314 0.1114 -0.0509
-1.4016 6.2585 0.1123 -0.0637
-1.3228 6.2892 0.1103 -0.0807
-1.2441 6.3269 0.1117 -0.0971
-1.1654 6.3649 0.1170 -0.0877
-1.0866 6.3854 0.1206 -0.0818
-1.0079 6.3778 0.1210 -0.0706
-0.9291 6.3774 0.1217 -0.0511
-0.8504 6.3773 0.1303 -0.0389
-0.7717 6.3786 0.1501 -0.0319
-0.6929 6.3737 0.1811 -0.0496
-0.6142 6.2331 0.2288 -0.0541
-0.5354 5.5239 0.2601 0.0756
-0.4567 4.0722 0.2158 0.3117
-0.3780 3.0995 0.1420 0.4166
-0.2992 2.6384 0.1125 0.4836
-0.2205 2.4955 0.1156 0.6133
-0.1417 2.7749 0.1232 0.7475
-0.0630 3.6839 0.1753 0.6664
0.0157 4.8593 0.2617 0.4341
0.0945 4.9329 0.3009 0.0605
0.1732 4.1547 0.3000 -0.4140
0.2520 3.2379 0.2835 -0.7019
0.3307 2.8807 0.2848 -0.6508
0.4094 2.8066 0.3160 -0.4870
0.4882 2.6690 0.3443 -0.3730
0.5669 3.2635 0.4113 -0.2830
0.6457 4.6969 0.5491 -0.2021
0.7244 5.9066 0.6791 -0.1384
0.8031 6.3612 0.7338 -0.0996
0.8819 6.3763 0.7268 -0.0732
0.9606 6.2910 0.6941 -0.0595
1.0394 6.2224 0.6642 -0.0616
1.1181 6.2002 0.6512 -0.0565
1.1969 6.2103 0.6574 -0.0519
1.2756 6.2202 0.6752 -0.0669
1.3543 6.2076 0.6885 -0.0894
1.4331 6.1963 0.6934 -0.0933
1.5118 6.1972 0.6983 -0.0733
1.5906 6.1996 0.7100 -0.0506
1.6693 6.1967 0.7288 -0.0559
1.7480 6.1976 0.7445 -0.0802
1.8268 6.1858 0.7498 -0.0894
1.9055 6.1628 0.7475 -0.0744
1.9843 6.1408 0.7386 -0.0623
2.0630 6.1286 0.7217 -0.0569
2.1417 6.1205 0.7075 -0.0525
2.2205 6.1167 0.7079 -0.0581
2.2992 6.1210 0.7180 -0.0631
2.3780 6.1218 0.7283 -0.0648
2.4567 6.1249 0.7315 -0.0699
2.5354 6.1276 0.7263 -0.0733
2.6142 6.1224 0.7158 -0.0720
2.6929 6.1010 0.6977 -0.0749
2.7717 6.0683 0.6730 -0.0900
2.8504 6.0385 0.6485 -0.1041
2.9291 6.0091 0.6268 -0.0957
3.0079 5.9749 0.6093 -0.0640
3.0866 5.9351 0.5947 -0.0175
3.1654 5.8915 0.5812 0.0089
3.2441 5.8590 0.5773 0.0246
3.3228 5.8288 0.5832 0.0356
3.4016 5.7836 0.5890 0.0473
3.4803 5.7376 0.5951 0.0673
3.5591 5.7054 0.6065 0.1140
3.6378 5.6704 0.6191 0.1581
3.7165 5.6328 0.6176 0.1766
3.7953 5.6149 0.6041 0.1851
3.8740 5.6105 0.5927 0.1738
3.9528 5.6110 0.5841 0.1687
