# Y/D TKE
-4.0000 0.3605
-3.9213 0.3592
-3.8425 0.3560
-3.7638 0.3472
-3.6850 0.3343
-3.6063 0.3205
-3.5276 0.3124
-3.4488 0.3025
-3.3701 0.3032
-3.2913 0.3320
-3.2126 0.3263
-3.1339 0.3041
-3.0551 0.3013
-2.9764 0.3282
-2.8976 0.3547
-2.8189 0.3332
-2.7402 0.2913
-2.6614 0.2758
-2.5827 0.2582
-2.5039 0.2252
-2.4252 0.2246
-2.3465 0.2498
-2.2677 0.2819
-2.1890 0.3016
-2.1102 0.3039
-2.0315 0.3150
-1.9528 0.3333
-1.8740 0.3284
-1.7953 0.3096
-1.7165 0.3093
-1.6378 0.3232
-1.5591 0.3314
-1.4803 0.3313
-1.4016 0.3207
-1.3228 0.2932
-1.2441 0.2759
-1.1654 0.2857
-1.0866 0.3071
-1.0079 0.3356
-0.9291 0.3304
-0.8504 0.3051
-0.7717 0.2811
-0.6929 0.2603
-0.6142 0.2567
-0.5354 0.2621
-0.4567 0.2772
-0.3780 0.2986
-0.2992 0.2973
-0.2205 0.2875
-0.1417 0.2789
-0.0630 0.2872
0.0157 0.3078
0.0945 0.3522
0.1732 0.3999
0.2520 0.3908
0.3307 0.3322
0.4094 0.2732
0.4882 0.2554
0.5669 0.2632
0.6457 0.2482
0.7244 0.2060
0.8031 0.1893
0.8819 0.1948
0.9606 0.2101
1.0394 0.2300
1.1181 0.2324
1.1969 0.2190
1.2756 0.2010
1.3543 0.1810
1.4331 0.1664
1.5118 0.1738
1.5906 0.1947
1.6693 0.1940
1.7480 0.1928
1.8268 0.2055
1.9055 0.2240
1.9843 0.2296
2.0630 0.2285
2.1417 0.2321
2.2205 0.2386
2.2992 0.2467
2.3780 0.2591
2.4567 0.2711
2.5354 0.2873
2.6142 0.3062
2.6929 0.3222
2.7717 0.3068
2.8504 0.2815
2.9291 0.2576
3.0079 0.2329
3.0866 0.2226
3.1654 0.2286
3.2441 0.2450
3.3228 0.2611
3.4016 0.2671
3.4803 0.2662
3.5591 0.2585
3.6378 0.2457
3.7165 0.2495
3.7953 0.2648
3.8740 0.2735
3.9528 0.2714
