# Y/D U V W
-4.0000 6.5658 0.3277 -0.0518
-3.9213 6.5316 0.3410 -0.0162
-3.8425 6.5115 0.3690 -0.0054
-3.7638 6.5087 0.3998 -0.0088
-3.6850 6.5005 0.4095 -0.0059
-3.6063 6.4693 0.4013 0.0095
-3.5276 6.4413 0.4067 0.0414
-3.4488 6.4406 0.4348 0.0604
-3.3701 6.4486 0.4601 0.0555
-3.2913 6.4757 0.4704 0.0323
-3.2126 6.5304 0.4786 0.0009
-3.1339 6.6092 0.4820 -0.0319
-3.0551 6.6982 0.4723 -0.0713
-2.9764 6.7845 0.4586 -0.1010
-2.8976 6.8224 0.4409 -0.1247
-2.8189 6.8159 0.4116 -0.1336
-2.7402 6.7867 0.3807 -0.1120
-2.6614 6.7374 0.3563 -0.0666
-2.5827 6.6779 0.3381 -0.0104
-2.5039 6.6547 0.3339 0.0314
-2.4252 6.6750 0.3488 0.0385
-2.3465 6.6626 0.3720 0.0175
-2.2677 6.6314 0.3932 -0.0018
-2.1890 6.6136 0.4161 -0.0011
-2.1102 6.5952 0.4434 0.0132
-2.0315 6.5794 0.4721 0.0222
-1.9528 6.5711 0.4973 0.0286
-1.8740 6.5839 0.5140 0.0259
-1.7953 6.6004 0.5166 -0.0001
-1.7165 6.5808 0.5070 -0.0387
-1.6378 6.5607 0.4907 -0.0597
-1.5591 6.5569 0.4655 -0.0517
-1.4803 6.5430 0.4345 -0.0415
-1.4016 6.4918 0.4093 -0.0358
-1.3228 6.4131 0.3955 -0.0180
-1.2441 6.3609 0.3929 0.0085
-1.1654 6.3484 0.4056 0.0336
-1.0866 6.3536 0.4321 0.0450
-1.0079 6.3638 0.4592 0.0459
-0.9291 6.3700 0.4713 0.0430
-0.8504 6.3504 0.4640 0.0418
-0.7717 6.3147 0.4457 0.0487
-0.6929 6.3131 0.4356 0.0686
-0.6142 6.3437 0.4499 0.0722
-0.5354 6.3676 0.4877 0.0257
-0.4567 6.3701 0.5288 -0.0426
-0.3780 6.3760 0.5503 -0.0911
-0.2992 6.3940 0.5567 -0.1020
-0.2205 6.4111 0.5645 -0.0882
-0.1417 6.4228 0.5770 -0.0772
-0.0630 6.4163 0.5899 -0.0741
0.0157 6.4026 0.6055 -0.0711
0.0945 6.3748 0.6191 -0.0456
0.1732 6.3297 0.6138 -0.0173
0.2520 6.2835 0.5891 -0.0118
0.3307 6.2655 0.5647 0.0006
0.4094 6.2886 0.5498 0.0034
0.4882 6.3116 0.5391 -0.0058
0.5669 6.3082 0.5311 -0.0055
0.6457 6.2877 0.5245 0.0091
0.7244 6.2752 0.5185 0.0136
0.8031 6.3009 0.5178 0.0004
0.8819 6.3383 0.5232 -0.0061
0.9606 6.3519 0.5298 0.0058
1.0394 6.3435 0.5327 0.0214
1.1181 6.3148 0.5231 0.0249
1.1969 6.2759 0.4980 0.0218
1.2756 6.2361 0.4740 0.0146
1.3543 6.1943 0.4589 0.0039
1.4331 6.1802 0.4483 -0.0050
1.5118 6.1731 0.4493 -0.0029
1.5906 6.1263 0.4643 0.0008
1.6693 6.0592 0.4813 0.0076
1.7480 6.0133 0.4860 0.0331
1.8268 5.9610 0.4762 0.0780
1.9055 5.8805 0.4655 0.1232
1.9843 5.8119 0.4612 0.1281
2.0630 5.7491 0.4552 0.0938
2.1417 5.6825 0.4359 0.0673
2.2205 5.6253 0.4126 0.0623
2.2992 5.5971 0.4031 0.0669
2.3780 5.5896 0.4039 0.0639
2.4567 5.5945 0.4044 0.0435
2.5354 5.5756 0.3986 0.0243
2.6142 5.5416 0.3958 0.0335
2.6929 5.4952 0.4059 0.0795
2.7717 5.4275 0.4163 0.1296
2.8504 5.3458 0.4081 0.1824
2.9291 5.2633 0.3831 0.2028
3.0079 5.2330 0.3681 0.2183
3.0866 5.2446 0.3705 0.2044
3.1654 5.2950 0.3626 0.1333
3.2441 5.3703 0.3393 0.0529
3.3228 5.4084 0.3176 0.0073
3.4016 5.3946 0.2991 0.0009
3.4803 5.3391 0.2824 0.0174
3.5591 5.2932 0.2727 0.0454
3.6378 5.2739 0.2711 0.0547
3.7165 5.2761 0.2820 0.0494
3.7953 5.2884 0.3088 0.0603
3.8740 5.2936 0.3384 0.0686
3.9528 5.2949 0.3552 0.0451
