# Y/D TKE
-4.0000 0.3906
-3.9213 0.4132
-3.8425 0.4027
-3.7638 0.3836
-3.6850 0.3797
-3.6063 0.3725
-3.5276 0.3799
-3.4488 0.3866
-3.3701 0.3830
-3.2913 0.3836
-3.2126 0.3764
-3.1339 0.3591
-3.0551 0.3088
-2.9764 0.2644
-2.8976 0.2410
-2.8189 0.2367
-2.7402 0.2649
-2.6614 0.3148
-2.5827 0.3385
-2.5039 0.3216
-2.4252 0.2929
-2.3465 0.2789
-2.2677 0.2702
-2.1890 0.2573
-2.1102 0.2534
-2.0315 0.2723
-1.9528 0.3108
-1.8740 0.3275
-1.7953 0.3136
-1.7165 0.3065
-1.6378 0.3205
-1.5591 0.3182
-1.4803 0.2860
-1.4016 0.2764
-1.3228 0.2799
-1.2441 0.2720
-1.1654 0.2618
-1.0866 0.2658
-1.0079 0.2739
-0.9291 0.2688
-0.8504 0.2499
-0.7717 0.2489
-0.6929 0.2571
-0.6142 0.2544
-0.5354 0.2605
-0.4567 0.2800
-0.3780 0.2962
-0.2992 0.2997
-0.2205 0.2911
-0.1417 0.2745
-0.0630 0.2786
0.0157 0.3005
0.0945 0.3233
0.1732 0.3494
0.2520 0.3358
0.3307 0.3275
0.4094 0.3240
0.4882 0.2918
0.5669 0.2561
0.6457 0.2342
0.7244 0.2257
0.8031 0.2267
0.8819 0.2207
0.9606 0.1981
1.0394 0.1831
1.1181 0.1770
1.1969 0.1708
1.2756 0.1723
1.3543 0.1788
1.4331 0.1930
1.5118 0.2071
1.5906 0.2270
1.6693 0.2467
1.7480 0.2539
1.8268 0.2440
1.9055 0.2334
1.9843 0.2303
2.0630 0.2287
2.1417 0.2312
2.2205 0.2309
2.2992 0.2225
2.3780 0.2182
2.4567 0.2118
2.5354 0.1986
2.6142 0.2040
2.6929 0.2231
2.7717 0.2484
2.8504 0.2798
2.9291 0.3114
3.0079 0.2986
3.0866 0.2582
3.1654 0.2143
3.2441 0.1961
3.3228 0.2007
3.4016 0.2114
3.4803 0.2262
3.5591 0.2297
3.6378 0.2248
3.7165 0.2091
3.7953 0.2028
3.8740 0.2209
3.9528 0.2351
