# Y/D U V W
-4.0000 6.4298 0.3127 -0.0020
-3.9213 6.4010 0.3443 0.0235
-3.8425 6.3780 0.3701 0.0376
-3.7638 6.3799 0.3951 0.0529
-3.6850 6.4125 0.4213 0.0495
-3.6063 6.4528 0.4381 0.0535
-3.5276 6.4759 0.4525 0.0615
-3.4488 6.4817 0.4744 0.0527
-3.3701 6.4983 0.4950 0.0230
-3.2913 6.5530 0.4958 -0.0059
-3.2126 6.6463 0.4711 -0.0210
-3.1339 6.7450 0.4356 -0.0437
-3.0551 6.8102 0.4040 -0.0762
-2.9764 6.8256 0.3786 -0.1002
-2.8976 6.8017 0.3555 -0.1057
-2.8189 6.7645 0.3351 -0.0886
-2.7402 6.7174 0.3228 -0.0357
-2.6614 6.6821 0.3308 0.0235
-2.5827 6.6804 0.3570 0.0504
-2.5039 6.6898 0.3775 0.0182
-2.4252 6.6769 0.3849 -0.0096
-2.3465 6.6292 0.3926 -0.0085
-2.2677 6.6028 0.4055 -0.0052
-2.1890 6.6136 0.4244 -0.0110
-2.1102 6.6426 0.4530 -0.0195
-2.0315 6.6680 0.4832 -0.0203
-1.9528 6.6823 0.4950 -0.0334
-1.8740 6.6648 0.4819 -0.0575
-1.7953 6.6446 0.4563 -0.0584
-1.7165 6.6345 0.4300 -0.0363
-1.6378 6.5805 0.4081 -0.0231
-1.5591 6.4921 0.3947 -0.0033
-1.4803 6.4385 0.3921 0.0240
-1.4016 6.4225 0.4044 0.0412
-1.3228 6.4141 0.4331 0.0458
-1.2441 6.4321 0.4663 0.0312
-1.1654 6.4466 0.4884 -0.0018
-1.0866 6.4312 0.4977 -0.0024
-1.0079 6.4023 0.4954 0.0468
-0.9291 6.3663 0.4784 0.0882
-0.8504 6.3296 0.4596 0.0941
-0.7717 6.2960 0.4597 0.0791
-0.6929 6.3209 0.4820 0.0413
-0.6142 6.3729 0.5098 -0.0026
-0.5354 6.4040 0.5315 -0.0366
-0.4567 6.4214 0.5545 -0.0643
-0.3780 6.4415 0.5797 -0.0950
-0.2992 6.4642 0.5989 -0.1133
-0.2205 6.4880 0.6058 -0.1093
-0.1417 6.4810 0.6015 -0.0840
-0.0630 6.4247 0.5896 -0.0406
0.0157 6.3392 0.5763 -0.0088
0.0945 6.2709 0.5631 0.0020
0.1732 6.2583 0.5487 -0.0002
0.2520 6.2841 0.5442 -0.0049
0.3307 6.3008 0.5516 0.0004
0.4094 6.3029 0.5559 0.0121
0.4882 6.3167 0.5488 0.0190
0.5669 6.3457 0.5405 0.0041
0.6457 6.3549 0.5392 -0.0119
0.7244 6.3475 0.5394 -0.0107
0.8031 6.3246 0.5366 -0.0072
0.8819 6.2909 0.5335 -0.0113
0.9606 6.2625 0.5296 -0.0205
1.0394 6.2614 0.5155 -0.0176
1.1181 6.2783 0.4904 -0.0161
1.1969 6.2708 0.4622 -0.0299
1.2756 6.2406 0.4419 -0.0339
1.3543 6.2069 0.4400 -0.0083
1.4331 6.1559 0.4558 0.0203
1.5118 6.0882 0.4759 0.0374
1.5906 6.0320 0.4900 0.0655
1.6693 5.9898 0.4959 0.0905
1.7480 5.9733 0.4942 0.0850
1.8268 5.9663 0.4901 0.0687
1.9055 5.9209 0.4844 0.0732
1.9843 5.8424 0.4732 0.0778
2.0630 5.7609 0.4590 0.0663
2.1417 5.7084 0.4490 0.0556
2.2205 5.6706 0.4451 0.0646
2.2992 5.6310 0.4446 0.0706
2.3780 5.5918 0.4413 0.0572
2.4567 5.5657 0.4416 0.0462
2.5354 5.5340 0.4536 0.0565
2.6142 5.4608 0.4726 0.1087
2.6929 5.3755 0.4872 0.1937
2.7717 5.3170 0.4815 0.2287
2.8504 5.2735 0.4596 0.2137
2.9291 5.2517 0.4319 0.1713
3.0079 5.2686 0.3991 0.1372
3.0866 5.3140 0.3673 0.0855
3.1654 5.3769 0.3402 0.0236
3.2441 5.4043 0.3162 -0.0087
3.3228 5.3786 0.3012 -0.0040
3.4016 5.3359 0.3024 0.0157
3.4803 5.3229 0.3171 0.0242
3.5591 5.3262 0.3270 0.0225
3.6378 5.3157 0.3216 0.0289
3.7165 5.2996 0.3140 0.0406
3.7953 5.2828 0.3118 0.0405
3.8740 5.2760 0.3151 0.0258
3.9528 5.2712 0.3234 0.0130
