# Y/D TKE
-4.0000 0.3502
-3.9213 0.3394
-3.8425 0.3264
-3.7638 0.3191
-3.6850 0.3236
-3.6063 0.3146
-3.5276 0.3084
-3.4488 0.2992
-3.3701 0.2952
-3.2913 0.3016
-3.2126 0.3108
-3.1339 0.2976
-3.0551 0.2845
-2.9764 0.2989
-2.8976 0.3296
-2.8189 0.3445
-2.7402 0.3207
-2.6614 0.2777
-2.5827 0.2593
-2.5039 0.2498
-2.4252 0.2338
-2.3465 0.2319
-2.2677 0.2715
-2.1890 0.3244
-2.1102 0.3428
-2.0315 0.3392
-1.9528 0.3324
-1.8740 0.3453
-1.7953 0.3486
-1.7165 0.3167
-1.6378 0.2895
-1.5591 0.2885
-1.4803 0.2964
-1.4016 0.3082
-1.3228 0.3063
-1.2441 0.2917
-1.1654 0.2848
-1.0866 0.2953
-1.0079 0.3311
-0.9291 0.3290
-0.8504 0.3056
-0.7717 0.2836
-0.6929 0.2647
-0.6142 0.2581
-0.5354 0.2582
-0.4567 0.2543
-0.3780 0.2646
-0.2992 0.2757
-0.2205 0.2732
-0.1417 0.2778
-0.0630 0.2841
0.0157 0.2893
0.0945 0.3000
0.1732 0.3407
0.2520 0.3733
0.3307 0.3576
0.4094 0.2952
0.4882 0.2329
0.5669 0.2160
0.6457 0.2232
0.7244 0.2284
0.8031 0.2097
0.8819 0.1927
0.9606 0.1830
1.0394 0.1899
1.1181 0.2105
1.1969 0.2229
1.2756 0.2228
1.3543 0.2158
1.4331 0.1979
1.5118 0.1820
1.5906 0.1850
1.6693 0.1917
1.7480 0.1846
1.8268 0.1848
1.9055 0.1951
1.9843 0.2124
2.0630 0.2238
2.1417 0.2210
2.2205 0.2149
2.2992 0.2207
2.3780 0.2270
2.4567 0.2351
2.5354 0.2666
2.6142 0.3152
2.6929 0.3486
2.7717 0.3519
2.8504 0.3134
2.9291 0.2656
3.0079 0.2311
3.0866 0.2149
3.1654 0.2155
3.2441 0.2300
3.3228 0.2559
3.4016 0.2847
3.4803 0.2972
3.5591 0.2864
3.6378 0.2699
3.7165 0.2663
3.7953 0.2794
3.8740 0.2857
3.9528 0.2840
