# Y/D U V W
-4.0000 6.3421 0.3553 0.0661
-3.9213 6.3332 0.3526 0.0479
-3.8425 6.3108 0.3584 0.0237
-3.7638 6.3254 0.3622 -0.0013
-3.6850 6.3803 0.3632 -0.0310
-3.6063 6.4776 0.3654 -0.0509
-3.5276 6.5692 0.3605 -0.0569
-3.4488 6.6223 0.3437 -0.0658
-3.3701 6.6540 0.3313 -0.0412
-3.2913 6.6965 0.3416 -0.0025
-3.2126 6.7413 0.3685 0.0041
-3.1339 6.7670 0.3864 -0.0137
-3.0551 6.7774 0.3859 -0.0315
-2.9764 6.7889 0.3818 -0.0495
-2.8976 6.7961 0.3838 -0.0628
-2.8189 6.7768 0.3867 -0.0643
-2.7402 6.7424 0.3933 -0.0394
-2.6614 6.7236 0.4099 -0.0224
-2.5827 6.7429 0.4313 -0.0436
-2.5039 6.7627 0.4532 -0.0722
-2.4252 6.7502 0.4714 -0.0768
-2.3465 6.7094 0.4772 -0.0614
-2.2677 6.6425 0.4683 -0.0522
-2.1890 6.5872 0.4599 -0.0595
-2.1102 6.5645 0.4606 -0.0569
-2.0315 6.5418 0.4624 -0.0349
-1.9528 6.5172 0.4664 -0.0101
-1.8740 6.4984 0.4762 0.0108
-1.7953 6.4874 0.4878 0.0199
-1.7165 6.4736 0.4991 0.0177
-1.6378 6.4661 0.5145 0.0092
-1.5591 6.4769 0.5360 -0.0052
-1.4803 6.4638 0.5584 -0.0081
-1.4016 6.4094 0.5770 0.0222
-1.3228 6.3660 0.5885 0.0597
-1.2441 6.3698 0.5843 0.0717
-1.1654 6.4247 0.5629 0.0646
-1.0866 6.4634 0.5451 0.0253
-1.0079 6.4669 0.5438 -0.0269
-0.9291 6.4785 0.5492 -0.0565
-0.8504 6.5196 0.5542 -0.0700
-0.7717 6.5411 0.5544 -0.0760
-0.6929 6.5252 0.5515 -0.0478
-0.6142 6.4952 0.5489 -0.0082
-0.5354 6.4658 0.5459 0.0218
-0.4567 6.4451 0.5473 0.0199
-0.3780 6.4324 0.5563 -0.0024
-0.2992 6.4175 0.5760 -0.0046
-0.2205 6.4229 0.6036 0.0051
-0.1417 6.4512 0.6304 0.0030
-0.0630 6.4619 0.6501 -0.0003
0.0157 6.4563 0.6573 0.0061
0.0945 6.4182 0.6538 0.0058
0.1732 6.3668 0.6432 -0.0084
0.2520 6.3432 0.6278 -0.0166
0.3307 6.3225 0.6116 -0.0028
0.4094 6.3021 0.5923 0.0165
0.4882 6.3026 0.5664 0.0156
0.5669 6.2964 0.5396 -0.0023
0.6457 6.2680 0.5250 -0.0070
0.7244 6.2360 0.5293 -0.0031
0.8031 6.2021 0.5418 -0.0096
0.8819 6.1777 0.5471 -0.0099
0.9606 6.1856 0.5428 0.0077
1.0394 6.1906 0.5358 0.0058
1.1181 6.1778 0.5290 -0.0048
1.1969 6.1508 0.5225 0.0106
1.2756 6.1200 0.5151 0.0338
1.3543 6.0900 0.5041 0.0399
1.4331 6.0564 0.4942 0.0280
1.5118 6.0101 0.4896 0.0046
1.5906 5.9614 0.4888 -0.0061
1.6693 5.9374 0.4934 0.0182
1.7480 5.9206 0.5081 0.0501
1.8268 5.8977 0.5304 0.0669
1.9055 5.8599 0.5457 0.0613
1.9843 5.8154 0.5483 0.0650
2.0630 5.7767 0.5447 0.0838
2.1417 5.7509 0.5398 0.0926
2.2205 5.7096 0.5380 0.0964
2.2992 5.6522 0.5366 0.1101
2.3780 5.6102 0.5284 0.1177
2.4567 5.5832 0.5150 0.1056
2.5354 5.5355 0.4993 0.0776
2.6142 5.4898 0.4831 0.0527
2.6929 5.4791 0.4707 0.0416
2.7717 5.4674 0.4606 0.0495
2.8504 5.4240 0.4481 0.0692
2.9291 5.3681 0.4401 0.0952
3.0079 5.3330 0.4428 0.1208
3.0866 5.3378 0.4453 0.1300
3.1654 5.3556 0.4385 0.1078
3.2441 5.3540 0.4287 0.0746
3.3228 5.3366 0.4256 0.0485
3.4016 5.3175 0.4284 0.0339
3.4803 5.2874 0.4285 0.0224
3.5591 5.2718 0.4275 0.0093
3.6378 5.2617 0.4305 0.0134
3.7165 5.2388 0.4244 0.0197
3.7953 5.2157 0.4013 0.0157
3.8740 5.1960 0.3717 0.0282
3.9528 5.1701 0.3484 0.0395
