# Y/D U V W
-4.0000 6.4502 0.3766 0.0456
-3.9213 6.4757 0.3896 0.0477
-3.8425 6.5112 0.4003 0.0146
-3.7638 6.5345 0.4077 0.0000
-3.6850 6.5314 0.4053 0.0055
-3.6063 6.5372 0.3915 0.0041
-3.5276 6.5613 0.3715 -0.0191
-3.4488 6.5889 0.3543 -0.0318
-3.3701 6.6109 0.3447 -0.0313
-3.2913 6.6408 0.3372 -0.0213
-3.2126 6.7063 0.3314 -0.0241
-3.1339 6.7901 0.3303 -0.0381
-3.0551 6.8284 0.3405 -0.0383
-2.9764 6.8069 0.3592 -0.0389
-2.8976 6.7645 0.3723 -0.0481
-2.8189 6.7190 0.3822 -0.0436
-2.7402 6.6894 0.3960 -0.0165
-2.6614 6.6612 0.4072 0.0175
-2.5827 6.6528 0.4146 0.0298
-2.5039 6.6839 0.4199 0.0129
-2.4252 6.7226 0.4300 -0.0267
-2.3465 6.7375 0.4508 -0.0781
-2.2677 6.7365 0.4674 -0.0989
-2.1890 6.7170 0.4696 -0.0683
-2.1102 6.6950 0.4681 -0.0369
-2.0315 6.6712 0.4722 -0.0411
-1.9528 6.6297 0.4785 -0.0433
-1.8740 6.5852 0.4763 -0.0245
-1.7953 6.5442 0.4671 0.0033
-1.7165 6.5126 0.4660 0.0314
-1.6378 6.4949 0.4808 0.0331
-1.5591 6.4747 0.5010 0.0243
-1.4803 6.4574 0.5124 0.0193
-1.4016 6.4550 0.5131 0.0100
-1.3228 6.4573 0.5059 0.0085
-1.2441 6.4362 0.4919 0.0117
-1.1654 6.3815 0.4789 0.0167
-1.0866 6.3307 0.4782 0.0494
-1.0079 6.3051 0.4861 0.0840
-0.9291 6.3240 0.4947 0.0795
-0.8504 6.3869 0.5066 0.0284
-0.7717 6.4685 0.5245 -0.0396
-0.6929 6.5275 0.5428 -0.0895
-0.6142 6.5478 0.5598 -0.1063
-0.5354 6.5354 0.5724 -0.0903
-0.4567 6.4838 0.5754 -0.0527
-0.3780 6.4143 0.5733 -0.0051
-0.2992 6.3601 0.5707 0.0236
-0.2205 6.3305 0.5667 0.0195
-0.1417 6.3407 0.5636 0.0066
-0.0630 6.3674 0.5637 -0.0040
0.0157 6.3827 0.5704 0.0012
0.0945 6.3800 0.5869 0.0207
0.1732 6.3317 0.6097 0.0378
0.2520 6.2927 0.6293 0.0488
0.3307 6.2958 0.6388 0.0316
0.4094 6.2977 0.6372 -0.0039
0.4882 6.2781 0.6252 -0.0343
0.5669 6.2487 0.6030 -0.0429
0.6457 6.2475 0.5746 -0.0262
0.7244 6.2843 0.5488 -0.0069
0.8031 6.3139 0.5284 0.0010
0.8819 6.3074 0.5182 0.0012
0.9606 6.2803 0.5217 -0.0092
1.0394 6.2541 0.5268 -0.0170
1.1181 6.2230 0.5234 -0.0143
1.1969 6.1895 0.5136 -0.0027
1.2756 6.1679 0.5074 0.0088
1.3543 6.1619 0.5100 0.0133
1.4331 6.1564 0.5155 0.0272
1.5118 6.1146 0.5178 0.0428
1.5906 6.0545 0.5123 0.0434
1.6693 6.0137 0.4973 0.0379
1.7480 5.9765 0.4807 0.0270
1.8268 5.9320 0.4775 0.0126
1.9055 5.8707 0.4869 0.0235
1.9843 5.8223 0.4971 0.0588
2.0630 5.7679 0.5032 0.0675
2.1417 5.6972 0.5069 0.0607
2.2205 5.6552 0.5128 0.0644
2.2992 5.6440 0.5174 0.0955
2.3780 5.5969 0.5144 0.1426
2.4567 5.5235 0.4956 0.1657
2.5354 5.4576 0.4658 0.1680
2.6142 5.4161 0.4506 0.1679
2.6929 5.3802 0.4556 0.1572
2.7717 5.3725 0.4645 0.1276
2.8504 5.3940 0.4601 0.0939
2.9291 5.3934 0.4421 0.0745
3.0079 5.3862 0.4251 0.0517
3.0866 5.3714 0.4136 0.0385
3.1654 5.3497 0.3975 0.0438
3.2441 5.3428 0.3681 0.0496
3.3228 5.3657 0.3327 0.0549
3.4016 5.3691 0.3065 0.0475
3.4803 5.3516 0.2972 0.0392
3.5591 5.3259 0.3061 0.0400
3.6378 5.3142 0.3269 0.0550
3.7165 5.3057 0.3434 0.0495
3.7953 5.2864 0.3483 0.0184
3.8740 5.2682 0.3465 -0.0043
3.9528 5.2537 0.3460 -0.0056
