# Y/D TKE
-4.0000 0.4359
-3.9213 0.4258
-3.8425 0.4135
-3.7638 0.3796
-3.6850 0.3308
-3.6063 0.3045
-3.5276 0.2940
-3.4488 0.3116
-3.3701 0.3516
-3.2913 0.3656
-3.2126 0.3545
-3.1339 0.3512
-3.0551 0.3389
-2.9764 0.3271
-2.8976 0.3183
-2.8189 0.3090
-2.7402 0.2827
-2.6614 0.2553
-2.5827 0.2407
-2.5039 0.2265
-2.4252 0.2523
-2.3465 0.2941
-2.2677 0.2957
-2.1890 0.2738
-2.1102 0.2673
-2.0315 0.2801
-1.9528 0.3056
-1.8740 0.3316
-1.7953 0.3574
-1.7165 0.3661
-1.6378 0.3525
-1.5591 0.3391
-1.4803 0.3414
-1.4016 0.3234
-1.3228 0.3024
-1.2441 0.3048
-1.1654 0.3158
-1.0866 0.3169
-1.0079 0.3137
-0.9291 0.3079
-0.8504 0.2964
-0.7717 0.2836
-0.6929 0.2759
-0.6142 0.2860
-0.5354 0.3037
-0.4567 0.2973
-0.3780 0.2854
-0.2992 0.2791
-0.2205 0.2917
-0.1417 0.3303
-0.0630 0.3803
0.0157 0.4042
0.0945 0.3839
0.1732 0.3156
0.2520 0.2650
0.3307 0.2494
0.4094 0.2480
0.4882 0.2403
0.5669 0.2116
0.6457 0.1922
0.7244 0.2022
0.8031 0.2289
0.8819 0.2534
0.9606 0.2589
1.0394 0.2411
1.1181 0.2257
1.1969 0.2120
1.2756 0.2021
1.3543 0.2038
1.4331 0.2081
1.5118 0.2222
1.5906 0.2106
1.6693 0.1982
1.7480 0.1989
1.8268 0.2140
1.9055 0.2295
1.9843 0.2545
2.0630 0.2817
2.1417 0.2785
2.2205 0.2603
2.2992 0.2634
2.3780 0.2862
2.4567 0.3181
2.5354 0.3259
2.6142 0.2935
2.6929 0.2603
2.7717 0.2397
2.8504 0.2241
2.9291 0.2208
3.0079 0.2260
3.0866 0.2295
3.1654 0.2275
3.2441 0.2354
3.3228 0.2438
3.4016 0.2510
3.4803 0.2507
3.5591 0.2578
3.6378 0.2704
3.7165 0.2493
3.7953 0.2302
3.8740 0.2323
3.9528 0.2599
