# Y/D TKE
-4.0000 0.4488
-3.9213 0.4134
-3.8425 0.3644
-3.7638 0.3124
-3.6850 0.2868
-3.6063 0.3101
-3.5276 0.3516
-3.4488 0.3548
-3.3701 0.3466
-3.2913 0.3496
-3.2126 0.3461
-3.1339 0.3210
-3.0551 0.3061
-2.9764 0.3138
-2.8976 0.3056
-2.8189 0.2808
-2.7402 0.2537
-2.6614 0.2443
-2.5827 0.2476
-2.5039 0.2509
-2.4252 0.2839
-2.3465 0.3252
-2.2677 0.3230
-2.1890 0.3063
-2.1102 0.2989
-2.0315 0.3017
-1.9528 0.3041
-1.8740 0.3036
-1.7953 0.2976
-1.7165 0.3077
-1.6378 0.3293
-1.5591 0.3485
-1.4803 0.3639
-1.4016 0.3581
-1.3228 0.3399
-1.2441 0.3056
-1.1654 0.2831
-1.0866 0.2716
-1.0079 0.2673
-0.9291 0.2712
-0.8504 0.2838
-0.7717 0.2893
-0.6929 0.2742
-0.6142 0.2590
-0.5354 0.2538
-0.4567 0.2574
-0.3780 0.2689
-0.2992 0.2676
-0.2205 0.2539
-0.1417 0.2448
-0.0630 0.2506
0.0157 0.2698
0.0945 0.2654
0.1732 0.2387
0.2520 0.2276
0.3307 0.2284
0.4094 0.2247
0.4882 0.2309
0.5669 0.2464
0.6457 0.2602
0.7244 0.2772
0.8031 0.2924
0.8819 0.2819
0.9606 0.2655
1.0394 0.2579
1.1181 0.2649
1.1969 0.2673
1.2756 0.2529
1.3543 0.2375
1.4331 0.2306
1.5118 0.2286
1.5906 0.2308
1.6693 0.2389
1.7480 0.2692
1.8268 0.2889
1.9055 0.2787
1.9843 0.2786
2.0630 0.2894
2.1417 0.2825
2.2205 0.2659
2.2992 0.2509
2.3780 0.2258
2.4567 0.2104
2.5354 0.2021
2.6142 0.1963
2.6929 0.2060
2.7717 0.2238
2.8504 0.2393
2.9291 0.2448
3.0079 0.2507
3.0866 0.2532
3.1654 0.2413
3.2441 0.2274
3.3228 0.2310
3.4016 0.2391
3.4803 0.2332
3.5591 0.2301
3.6378 0.2408
3.7165 0.2405
3.7953 0.2242
3.8740 0.2281
3.9528 0.2384
