# Y/D U V W
-4.0000 6.4134 0.3312 -0.0101
-3.9213 6.4807 0.3517 -0.0252
-3.8425 6.5425 0.3665 -0.0390
-3.7638 6.6133 0.3779 -0.0500
-3.6850 6.6898 0.3968 -0.0669
-3.6063 6.7714 0.4206 -0.0821
-3.5276 6.8439 0.4388 -0.0907
-3.4488 6.8932 0.4416 -0.0876
-3.3701 6.8976 0.4300 -0.0902
-3.2913 6.8910 0.4188 -0.1040
-3.2126 6.8863 0.4173 -0.0962
-3.1339 6.8794 0.4265 -0.0813
-3.0551 6.8676 0.4412 -0.0824
-2.9764 6.8450 0.4507 -0.0825
-2.8976 6.7876 0.4499 -0.0717
-2.8189 6.7015 0.4509 -0.0586
-2.7402 6.6409 0.4622 -0.0324
-2.6614 6.6103 0.4711 -0.0033
-2.5827 6.5973 0.4760 0.0067
-2.5039 6.6015 0.4872 -0.0105
-2.4252 6.6138 0.4992 -0.0264
-2.3465 6.6334 0.5047 -0.0222
-2.2677 6.6466 0.5107 -0.0053
-2.1890 6.6612 0.5233 -0.0015
-2.1102 6.6850 0.5410 -0.0088
-2.0315 6.6922 0.5577 -0.0232
-1.9528 6.6940 0.5690 -0.0255
-1.8740 6.6885 0.5756 -0.0059
-1.7953 6.6729 0.5793 0.0129
-1.7165 6.6285 0.5840 0.0323
-1.6378 6.5494 0.5903 0.0451
-1.5591 6.5054 0.5999 0.0176
-1.4803 6.5026 0.6044 -0.0243
-1.4016 6.5138 0.5963 -0.0372
-1.3228 6.5437 0.5858 -0.0273
-1.2441 6.5509 0.5749 -0.0138
-1.1654 6.5377 0.5614 -0.0060
-1.0866 6.5316 0.5559 0.0036
-1.0079 6.5336 0.5639 0.0018
-0.9291 6.5413 0.5779 -0.0219
-0.8504 6.5394 0.5918 -0.0328
-0.7717 6.5287 0.6025 -0.0232
-0.6929 6.5155 0.6076 -0.0257
-0.6142 6.4972 0.6070 -0.0279
-0.5354 6.4594 0.5966 -0.0181
-0.4567 6.4150 0.5744 -0.0005
-0.3780 6.4062 0.5568 0.0088
-0.2992 6.4203 0.5602 0.0147
-0.2205 6.4233 0.5793 0.0129
-0.1417 6.3755 0.5987 0.0146
-0.0630 6.3057 0.6061 0.0208
0.0157 6.2441 0.6001 0.0056
0.0945 6.2218 0.5849 -0.0079
0.1732 6.2159 0.5638 -0.0131
0.2520 6.2029 0.5518 -0.0296
0.3307 6.2197 0.5499 -0.0308
0.4094 6.2571 0.5407 -0.0131
0.4882 6.2788 0.5254 0.0079
0.5669 6.2474 0.5140 0.0370
0.6457 6.1894 0.5102 0.0529
0.7244 6.1592 0.5170 0.0475
0.8031 6.1624 0.5328 0.0455
0.8819 6.1743 0.5478 0.0506
0.9606 6.1781 0.5557 0.0313
1.0394 6.1577 0.5599 -0.0010
1.1181 6.1280 0.5666 -0.0222
1.1969 6.1217 0.5786 -0.0393
1.2756 6.1409 0.5951 -0.0469
1.3543 6.1632 0.6076 -0.0343
1.4331 6.1807 0.6038 -0.0139
1.5118 6.1801 0.5852 -0.0115
1.5906 6.1503 0.5603 -0.0058
1.6693 6.0792 0.5370 0.0150
1.7480 5.9883 0.5201 0.0316
1.8268 5.8850 0.5015 0.0344
1.9055 5.7733 0.4810 0.0566
1.9843 5.7002 0.4685 0.1124
2.0630 5.6611 0.4658 0.1521
2.1417 5.6405 0.4667 0.1582
2.2205 5.6352 0.4705 0.1401
2.2992 5.6229 0.4684 0.1045
2.3780 5.6040 0.4482 0.0843
2.4567 5.5713 0.4187 0.0666
2.5354 5.5278 0.3993 0.0473
2.6142 5.4997 0.4002 0.0343
2.6929 5.4908 0.4081 0.0180
2.7717 5.4967 0.4078 0.0088
2.8504 5.4988 0.4012 0.0155
2.9291 5.4841 0.3957 0.0324
3.0079 5.4581 0.3999 0.0622
3.0866 5.4126 0.4141 0.0874
3.1654 5.3524 0.4282 0.1083
3.2441 5.2931 0.4208 0.1183
3.3228 5.2258 0.3840 0.1034
3.4016 5.1823 0.3500 0.0788
3.4803 5.1587 0.3426 0.0613
3.5591 5.1957 0.3479 0.0484
3.6378 5.2682 0.3508 0.0360
3.7165 5.3195 0.3589 0.0298
3.7953 5.3521 0.3748 0.0055
3.8740 5.3839 0.3851 -0.0134
3.9528 5.3944 0.3852 -0.0026
