# Y/D TKE
-4.0000 0.4294
-3.9213 0.4151
-3.8425 0.3862
-3.7638 0.3797
-3.6850 0.3734
-3.6063 0.3613
-3.5276 0.3501
-3.4488 0.3509
-3.3701 0.3569
-3.2913 0.3547
-3.2126 0.3362
-3.1339 0.3033
-3.0551 0.2730
-2.9764 0.2602
-2.8976 0.2601
-2.8189 0.2784
-2.7402 0.3184
-2.6614 0.3429
-2.5827 0.3141
-2.5039 0.2762
-2.4252 0.2650
-2.3465 0.2587
-2.2677 0.2457
-2.1890 0.2428
-2.1102 0.2632
-2.0315 0.3028
-1.9528 0.3160
-1.8740 0.3110
-1.7953 0.3122
-1.7165 0.3229
-1.6378 0.3175
-1.5591 0.2960
-1.4803 0.2813
-1.4016 0.2728
-1.3228 0.2679
-1.2441 0.2709
-1.1654 0.2795
-1.0866 0.2861
-1.0079 0.2721
-0.9291 0.2548
-0.8504 0.2572
-0.7717 0.2747
-0.6929 0.2742
-0.6142 0.2805
-0.5354 0.3058
-0.4567 0.3125
-0.3780 0.3005
-0.2992 0.2930
-0.2205 0.2885
-0.1417 0.2927
-0.0630 0.3047
0.0157 0.3135
0.0945 0.3394
0.1732 0.3696
0.2520 0.3599
0.3307 0.3382
0.4094 0.3105
0.4882 0.2680
0.5669 0.2451
0.6457 0.2288
0.7244 0.2143
0.8031 0.2026
0.8819 0.1867
0.9606 0.1802
1.0394 0.1773
1.1181 0.1704
1.1969 0.1792
1.2756 0.1932
1.3543 0.2038
1.4331 0.2121
1.5118 0.2313
1.5906 0.2443
1.6693 0.2399
1.7480 0.2354
1.8268 0.2217
1.9055 0.2099
1.9843 0.2172
2.0630 0.2306
2.1417 0.2285
2.2205 0.2301
2.2992 0.2241
2.3780 0.2051
2.4567 0.1911
2.5354 0.1973
2.6142 0.2260
2.6929 0.2565
2.7717 0.2809
2.8504 0.2993
2.9291 0.3031
3.0079 0.2745
3.0866 0.2294
3.1654 0.1966
3.2441 0.1996
3.3228 0.2163
3.4016 0.2353
3.4803 0.2520
3.5591 0.2544
3.6378 0.2383
3.7165 0.2214
3.7953 0.2278
3.8740 0.2472
3.9528 0.2503
