# Y/D TKE
-4.0000 0.4446
-3.9213 0.4144
-3.8425 0.3694
-3.7638 0.3190
-3.6850 0.2807
-3.6063 0.2790
-3.5276 0.3133
-3.4488 0.3442
-3.3701 0.3574
-3.2913 0.3590
-3.2126 0.3505
-3.1339 0.3388
-3.0551 0.3246
-2.9764 0.3258
-2.8976 0.3222
-2.8189 0.2895
-2.7402 0.2554
-2.6614 0.2347
-2.5827 0.2331
-2.5039 0.2473
-2.4252 0.2705
-2.3465 0.2970
-2.2677 0.3004
-2.1890 0.2987
-2.1102 0.3064
-2.0315 0.3051
-1.9528 0.3080
-1.8740 0.3067
-1.7953 0.2945
-1.7165 0.2861
-1.6378 0.3036
-1.5591 0.3280
-1.4803 0.3300
-1.4016 0.3357
-1.3228 0.3574
-1.2441 0.3521
-1.1654 0.3102
-1.0866 0.2791
-1.0079 0.2718
-0.9291 0.2670
-0.8504 0.2626
-0.7717 0.2758
-0.6929 0.2874
-0.6142 0.2799
-0.5354 0.2620
-0.4567 0.2550
-0.3780 0.2664
-0.2992 0.2757
-0.2205 0.2739
-0.1417 0.2677
-0.0630 0.2591
0.0157 0.2639
0.0945 0.2690
0.1732 0.2721
0.2520 0.2551
0.3307 0.2380
0.4094 0.2235
0.4882 0.2125
0.5669 0.2206
0.6457 0.2396
0.7244 0.2539
0.8031 0.2580
0.8819 0.2614
0.9606 0.2596
1.0394 0.2373
1.1181 0.2310
1.1969 0.2464
1.2756 0.2544
1.3543 0.2375
1.4331 0.2206
1.5118 0.2198
1.5906 0.2197
1.6693 0.2231
1.7480 0.2391
1.8268 0.2631
1.9055 0.2754
1.9843 0.2846
2.0630 0.2914
2.1417 0.2844
2.2205 0.2755
2.2992 0.2626
2.3780 0.2441
2.4567 0.2201
2.5354 0.2056
2.6142 0.1962
2.6929 0.1877
2.7717 0.1940
2.8504 0.2055
2.9291 0.2215
3.0079 0.2328
3.0866 0.2357
3.1654 0.2429
3.2441 0.2413
3.3228 0.2348
3.4016 0.2365
3.4803 0.2381
3.5591 0.2253
3.6378 0.2080
3.7165 0.2027
3.7953 0.2100
3.8740 0.2280
3.9528 0.2389
