# Y/D TKE
-4.0000 0.3656
-3.9213 0.3446
-3.8425 0.3447
-3.7638 0.3454
-3.6850 0.3402
-3.6063 0.3395
-3.5276 0.3342
-3.4488 0.3288
-3.3701 0.3203
-3.2913 0.3068
-3.2126 0.2958
-3.1339 0.2847
-3.0551 0.2743
-2.9764 0.2762
-2.8976 0.2980
-2.8189 0.3269
-2.7402 0.3459
-2.6614 0.3212
-2.5827 0.2808
-2.5039 0.2559
-2.4252 0.2575
-2.3465 0.2473
-2.2677 0.2432
-2.1890 0.2746
-2.1102 0.3174
-2.0315 0.3330
-1.9528 0.3221
-1.8740 0.3159
-1.7953 0.3263
-1.7165 0.3262
-1.6378 0.3062
-1.5591 0.2897
-1.4803 0.2734
-1.4016 0.2724
-1.3228 0.2847
-1.2441 0.2889
-1.1654 0.2902
-1.0866 0.2781
-1.0079 0.2837
-0.9291 0.3085
-0.8504 0.3161
-0.7717 0.3027
-0.6929 0.2927
-0.6142 0.2944
-0.5354 0.2955
-0.4567 0.2845
-0.3780 0.2730
-0.2992 0.2793
-0.2205 0.2866
-0.1417 0.2862
-0.0630 0.2875
0.0157 0.2896
0.0945 0.3178
0.1732 0.3567
0.2520 0.3697
0.3307 0.3479
0.4094 0.3070
0.4882 0.2595
0.5669 0.2188
0.6457 0.1957
0.7244 0.1920
0.8031 0.1946
0.8819 0.1941
0.9606 0.1839
1.0394 0.1735
1.1181 0.1815
1.1969 0.2060
1.2756 0.2185
1.3543 0.2255
1.4331 0.2370
1.5118 0.2361
1.5906 0.2209
1.6693 0.2174
1.7480 0.2134
1.8268 0.2048
1.9055 0.2106
1.9843 0.2218
2.0630 0.2253
2.1417 0.2369
2.2205 0.2305
2.2992 0.2078
2.3780 0.2016
2.4567 0.2076
2.5354 0.2255
2.6142 0.2667
2.6929 0.3124
2.7717 0.3540
2.8504 0.3467
2.9291 0.2892
3.0079 0.2336
3.0866 0.2041
3.1654 0.2010
3.2441 0.2046
3.3228 0.2333
3.4016 0.2609
3.4803 0.2765
3.5591 0.2745
3.6378 0.2620
3.7165 0.2560
3.7953 0.2617
3.8740 0.2700
3.9528 0.2681
