# Y/D U V W
-4.0000 6.6585 0.4658 -0.0684
-3.9213 6.6281 0.4431 -0.0449
-3.8425 6.6126 0.4332 -0.0048
-3.7638 6.6283 0.4431 0.0326
-3.6850 6.6455 0.4637 0.0453
-3.6063 6.6733 0.4866 0.0260
-3.5276 6.7287 0.5054 -0.0061
-3.4488 6.7769 0.5104 -0.0363
-3.3701 6.7856 0.5005 -0.0635
-3.2913 6.7563 0.4838 -0.0636
-3.2126 6.7275 0.4682 -0.0413
-3.1339 6.7030 0.4583 -0.0181
-3.0551 6.6840 0.4529 -0.0043
-2.9764 6.6744 0.4542 0.0128
-2.8976 6.6759 0.4653 0.0320
-2.8189 6.6857 0.4848 0.0235
-2.7402 6.6875 0.5154 -0.0286
-2.6614 6.6986 0.5539 -0.0851
-2.5827 6.7323 0.5885 -0.1090
-2.5039 6.7769 0.6081 -0.1072
-2.4252 6.8038 0.6086 -0.1016
-2.3465 6.7991 0.5933 -0.1005
-2.2677 6.7669 0.5724 -0.1011
-2.1890 6.7301 0.5556 -0.0898
-2.1102 6.7025 0.5451 -0.0486
-2.0315 6.6630 0.5373 -0.0041
-1.9528 6.5889 0.5231 0.0167
-1.8740 6.5153 0.5026 0.0077
-1.7953 6.4623 0.4872 0.0034
-1.7165 6.4119 0.4899 0.0038
-1.6378 6.3733 0.5101 0.0108
-1.5591 6.3761 0.5394 0.0182
-1.4803 6.4016 0.5759 0.0107
-1.4016 6.4349 0.6030 0.0014
-1.3228 6.4636 0.6077 0.0055
-1.2441 6.4569 0.6026 0.0124
-1.1654 6.4209 0.5970 0.0160
-1.0866 6.3917 0.5881 0.0396
-1.0079 6.3943 0.5739 0.0607
-0.9291 6.3987 0.5519 0.0509
-0.8504 6.3739 0.5270 0.0370
-0.7717 6.3588 0.5084 0.0319
-0.6929 6.3712 0.4929 0.0194
-0.6142 6.3672 0.4728 0.0170
-0.5354 6.3467 0.4519 0.0145
-0.4567 6.3364 0.4410 0.0043
-0.3780 6.3258 0.4462 -0.0010
-0.2992 6.3234 0.4615 -0.0050
-0.2205 6.3238 0.4774 -0.0061
-0.1417 6.3122 0.4919 0.0113
-0.0630 6.2848 0.5101 0.0415
0.0157 6.2628 0.5378 0.0740
0.0945 6.2516 0.5680 0.0878
0.1732 6.2544 0.5845 0.0627
0.2520 6.2643 0.5838 0.0309
0.3307 6.2824 0.5810 0.0172
0.4094 6.2992 0.5820 0.0097
0.4882 6.2930 0.5748 -0.0080
0.5669 6.2755 0.5562 -0.0344
0.6457 6.2655 0.5376 -0.0448
0.7244 6.2493 0.5271 -0.0267
0.8031 6.2229 0.5273 -0.0068
0.8819 6.1998 0.5329 0.0031
0.9606 6.1975 0.5362 0.0060
1.0394 6.2179 0.5372 0.0068
1.1181 6.2420 0.5321 0.0140
1.1969 6.2172 0.5150 0.0156
1.2756 6.1870 0.4924 0.0060
1.3543 6.1766 0.4727 0.0129
1.4331 6.1620 0.4652 0.0372
1.5118 6.1104 0.4706 0.0506
1.5906 6.0398 0.4819 0.0435
1.6693 5.9946 0.4975 0.0209
1.7480 5.9687 0.5134 0.0117
1.8268 5.9447 0.5238 0.0223
1.9055 5.9191 0.5296 0.0274
1.9843 5.8981 0.5313 0.0243
2.0630 5.8910 0.5283 0.0205
2.1417 5.8754 0.5235 0.0175
2.2205 5.8243 0.5201 0.0393
2.2992 5.7578 0.5153 0.0737
2.3780 5.6929 0.5022 0.0939
2.4567 5.6284 0.4808 0.0883
2.5354 5.5697 0.4582 0.0821
2.6142 5.5195 0.4402 0.0921
2.6929 5.4766 0.4264 0.1176
2.7717 5.4384 0.4147 0.1410
2.8504 5.4117 0.4069 0.1427
2.9291 5.4149 0.4052 0.1278
3.0079 5.4348 0.3985 0.1177
3.0866 5.4240 0.3758 0.1120
3.1654 5.3798 0.3466 0.1026
3.2441 5.3312 0.3280 0.1008
3.3228 5.3101 0.3211 0.0794
3.4016 5.3190 0.3115 0.0419
3.4803 5.3234 0.2915 0.0257
3.5591 5.2970 0.2606 0.0441
3.6378 5.2650 0.2301 0.0839
3.7165 5.2536 0.2114 0.1147
3.7953 5.2517 0.2032 0.1338
3.8740 5.2530 0.2134 0.1386
3.9528 5.2532 0.2375 0.1233
