# Y/D U V W
-4.0000 6.2672 0.3392 0.0558
-3.9213 6.2834 0.3418 0.0243
-3.8425 6.3191 0.3455 -0.0085
-3.7638 6.3768 0.3476 -0.0378
-3.6850 6.4641 0.3433 -0.0622
-3.6063 6.5659 0.3361 -0.0724
-3.5276 6.6380 0.3279 -0.0800
-3.4488 6.6760 0.3279 -0.0871
-3.3701 6.6994 0.3481 -0.0456
-3.2913 6.7257 0.3746 -0.0062
-3.2126 6.7533 0.3856 -0.0144
-3.1339 6.7849 0.3832 -0.0458
-3.0551 6.8228 0.3846 -0.0676
-2.9764 6.8336 0.3963 -0.0831
-2.8976 6.8198 0.4083 -0.0825
-2.8189 6.7916 0.4176 -0.0686
-2.7402 6.7684 0.4298 -0.0496
-2.6614 6.7665 0.4451 -0.0489
-2.5827 6.7693 0.4604 -0.0655
-2.5039 6.7518 0.4720 -0.0740
-2.4252 6.7000 0.4734 -0.0640
-2.3465 6.6081 0.4620 -0.0515
-2.2677 6.5368 0.4530 -0.0480
-2.1890 6.5283 0.4612 -0.0420
-2.1102 6.5420 0.4725 -0.0248
-2.0315 6.5482 0.4766 -0.0164
-1.9528 6.5328 0.4807 -0.0086
-1.8740 6.5126 0.4835 0.0029
-1.7953 6.5068 0.4836 -0.0001
-1.7165 6.5226 0.4921 -0.0243
-1.6378 6.5374 0.5120 -0.0474
-1.5591 6.5301 0.5339 -0.0307
-1.4803 6.4748 0.5467 0.0235
-1.4016 6.4017 0.5463 0.0809
-1.3228 6.3883 0.5398 0.0977
-1.2441 6.4328 0.5316 0.0659
-1.1654 6.4824 0.5236 0.0016
-1.0866 6.5102 0.5217 -0.0535
-1.0079 6.5125 0.5241 -0.0733
-0.9291 6.5195 0.5266 -0.0673
-0.8504 6.5317 0.5293 -0.0526
-0.7717 6.5242 0.5293 -0.0387
-0.6929 6.5100 0.5266 -0.0139
-0.6142 6.4992 0.5275 0.0084
-0.5354 6.4939 0.5408 0.0090
-0.4567 6.4953 0.5624 -0.0057
-0.3780 6.4941 0.5854 -0.0082
-0.2992 6.5138 0.6124 0.0033
-0.2205 6.5468 0.6337 0.0101
-0.1417 6.5467 0.6326 0.0172
-0.0630 6.4931 0.6196 0.0212
0.0157 6.4144 0.6141 0.0108
0.0945 6.3612 0.6090 -0.0099
0.1732 6.3558 0.5953 -0.0181
0.2520 6.3519 0.5805 -0.0030
0.3307 6.3175 0.5665 0.0113
0.4094 6.2786 0.5483 0.0105
0.4882 6.2453 0.5309 0.0080
0.5669 6.2156 0.5263 0.0114
0.6457 6.1948 0.5336 0.0025
0.7244 6.1876 0.5428 -0.0111
0.8031 6.2038 0.5504 -0.0072
0.8819 6.2209 0.5537 0.0073
0.9606 6.2041 0.5477 0.0090
1.0394 6.1665 0.5347 -0.0027
1.1181 6.1389 0.5178 0.0044
1.1969 6.1201 0.4999 0.0270
1.2756 6.0883 0.4878 0.0280
1.3543 6.0506 0.4846 0.0115
1.4331 6.0195 0.4905 -0.0012
1.5118 6.0007 0.5035 -0.0090
1.5906 5.9856 0.5198 0.0015
1.6693 5.9808 0.5382 0.0276
1.7480 5.9690 0.5580 0.0530
1.8268 5.9325 0.5727 0.0787
1.9055 5.8853 0.5743 0.0794
1.9843 5.8379 0.5607 0.0600
2.0630 5.7935 0.5390 0.0490
2.1417 5.7487 0.5247 0.0679
2.2205 5.7066 0.5196 0.1031
2.2992 5.6700 0.5133 0.1127
2.3780 5.6168 0.4986 0.1121
2.4567 5.5571 0.4822 0.1043
2.5354 5.5197 0.4772 0.0699
2.6142 5.5314 0.4812 0.0450
2.6929 5.5409 0.4884 0.0506
2.7717 5.4871 0.4899 0.0750
2.8504 5.3934 0.4768 0.0940
2.9291 5.3376 0.4645 0.1052
3.0079 5.3438 0.4646 0.1021
3.0866 5.3836 0.4660 0.0734
3.1654 5.4111 0.4637 0.0355
3.2441 5.4014 0.4569 0.0184
3.3228 5.3732 0.4475 0.0284
3.4016 5.3392 0.4400 0.0440
3.4803 5.2893 0.4349 0.0453
3.5591 5.2489 0.4289 0.0415
3.6378 5.2085 0.4115 0.0346
3.7165 5.1928 0.3758 0.0293
3.7953 5.1787 0.3363 0.0490
3.8740 5.1522 0.3131 0.0745
3.9528 5.1707 0.3135 0.0658
