# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.494631706052114484e-01 1.050521606633973877e-02 2.599683866715511993e-01
-3.950000000000000622e+00 2.467088498198292124e-01 1.043046140595389575e-02 2.571393112257830960e-01
-3.900000000000001243e+00 2.485251651458385558e-01 1.023846627634723665e-02 2.587636314221857803e-01
-3.849999999999998757e+00 2.615345023407928959e-01 1.002045086618172723e-02 2.715549532069746475e-01
-3.799999999999999378e+00 2.795716089481828925e-01 1.017384787071761408e-02 2.897454568189005153e-01
-3.750000000000000000e+00 2.862814691746143891e-01 1.115473064094726907e-02 2.974361998155616860e-01
-3.700000000000000622e+00 2.926068716611076592e-01 1.198589683993316578e-02 3.045927685010408337e-01
-3.650000000000001243e+00 3.100702097226414877e-01 1.195624685977840322e-02 3.220264565824199066e-01
-3.599999999999998757e+00 3.222426813261089484e-01 1.156866623911839004e-02 3.338113475652273454e-01
-3.549999999999999378e+00 3.285545127351024997e-01 1.160428921100928670e-02 3.401588019461118106e-01
-3.500000000000000000e+00 3.419587925358877900e-01 1.201847916616059081e-02 3.539772717020484016e-01
-3.450000000000000622e+00 3.596418638777195698e-01 1.243832497909661862e-02 3.720801888568162075e-01
-3.400000000000001243e+00 3.654504604002427604e-01 1.266103850961657930e-02 3.781114989098593449e-01
-3.349999999999998757e+00 3.473103335458014307e-01 1.236625035813801107e-02 3.596765839039394175e-01
-3.299999999999999378e+00 3.072071130528367111e-01 1.189076492523109645e-02 3.190978779780678232e-01
-3.250000000000000000e+00 2.707729335594766806e-01 1.150270591777991652e-02 2.822756394772565902e-01
-3.200000000000000622e+00 2.512273567966514243e-01 1.134472348724077130e-02 2.625720802838921730e-01
-3.150000000000001243e+00 2.548703929082789532e-01 1.087822343032695226e-02 2.657486163386059141e-01
-3.099999999999998757e+00 2.740902875616461620e-01 1.034445669514754730e-02 2.844347442567937145e-01
-3.049999999999999378e+00 2.839710953660971038e-01 9.982955563547984273e-03 2.939540509296451054e-01
-3.000000000000000000e+00 2.674615118603496100e-01 9.765835112619320607e-03 2.772273469729689133e-01
-2.950000000000000622e+00 2.447382987457528414e-01 9.643852071284817959e-03 2.543821508170376333e-01
-2.900000000000001243e+00 2.331975589689193606e-01 9.684244408307361718e-03 2.428818033772267293e-01
-2.849999999999998757e+00 2.269985887416979264e-01 9.759148251459586268e-03 2.367577369931575249e-01
-2.799999999999999378e+00 2.163844563672633614e-01 9.794243449884708699e-03 2.261786998171480823e-01
-2.750000000000000000e+00 2.132340955088568857e-01 9.756656329033858155e-03 2.229907518378907438e-01
-2.700000000000000622e+00 2.118471733507275301e-01 1.032774914790947351e-02 2.221749224986370175e-01
-2.650000000000001243e+00 2.301022665096942033e-01 8.024173166708137642e-03 2.381264396764023461e-01
-2.599999999999998757e+00 2.349526012703515576e-01 7.097881075730905383e-03 2.420504823460824517e-01
-2.549999999999999378e+00 2.472436156554255748e-01 6.752088965444710128e-03 2.539957046208702884e-01
-2.500000000000000000e+00 2.546294746115782548e-01 6.557281124976665175e-03 2.611867557365549208e-01
-2.450000000000000622e+00 2.523984370573989500e-01 6.365164651890841199e-03 2.587636017092898033e-01
-2.400000000000001243e+00 2.499469112381287328e-01 6.183343800662531066e-03 2.561302550387912769e-01
-2.349999999999998757e+00 2.455365877380546735e-01 6.038418982902650153e-03 2.515750067209573393e-01
-2.299999999999999378e+00 2.559514287839952384e-01 5.960296206735266403e-03 2.619117249907305101e-01
-2.250000000000000000e+00 2.791638785201522310e-01 5.894387676777494353e-03 2.850582661969296994e-01
-2.200000000000000622e+00 2.834629666265817693e-01 6.114180759863011363e-03 2.895771473864447998e-01
-2.150000000000001243e+00 2.732016136059634559e-01 6.047207609962930615e-03 2.792488212159263683e-01
-2.099999999999998757e+00 2.614855811060318169e-01 6.108881809939806229e-03 2.675944629159716093e-01
-2.049999999999999378e+00 2.582262836609197643e-01 6.434899325511100714e-03 2.646611829864308763e-01
-2.000000000000000000e+00 2.582306152024025359e-01 6.658012109980166945e-03 2.648886273123827184e-01
