# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.523783724002722773e-01 1.049022967835882419e-02 2.628686020786311084e-01
-3.950000000000000622e+00 2.599931284944979049e-01 1.011898334735166632e-02 2.701121118418495781e-01
-3.900000000000001243e+00 2.635311004894040354e-01 9.855494238462735035e-03 2.733865947278667496e-01
-3.849999999999998757e+00 2.671614384634235506e-01 9.953541257779389625e-03 2.771149797212029142e-01
-3.799999999999999378e+00 2.810847727184587197e-01 9.947395207076541179e-03 2.910321679255352678e-01
-3.750000000000000000e+00 2.870735590860803987e-01 1.042440811159049512e-02 2.974979671976709095e-01
-3.700000000000000622e+00 2.953838321763859187e-01 1.107050569077122973e-02 3.064543378671571450e-01
-3.650000000000001243e+00 3.020954125152086611e-01 1.123359154161104705e-02 3.133290040568196821e-01
-3.599999999999998757e+00 3.188081932717067302e-01 1.155345018336445193e-02 3.303616434550711856e-01
-3.549999999999999378e+00 3.457821796972449513e-01 1.193297607318792586e-02 3.577151557704328910e-01
-3.500000000000000000e+00 3.676619707322829056e-01 1.241736067529496459e-02 3.800793314075778806e-01
-3.450000000000000622e+00 3.743152523859041292e-01 1.260503106542156145e-02 3.869202834513256750e-01
-3.400000000000001243e+00 3.391688395021643099e-01 1.192430057732171873e-02 3.510931400794860546e-01
-3.349999999999998757e+00 2.982620362094690059e-01 1.112654814306766708e-02 3.093885843525366885e-01
-3.299999999999999378e+00 2.802656596244828546e-01 1.109712308865998080e-02 2.913627827131428094e-01
-3.250000000000000000e+00 2.694081568229541590e-01 1.103818246191396769e-02 2.804463392848681180e-01
-3.200000000000000622e+00 2.672378680255874661e-01 1.051592590784811328e-02 2.777537939334355777e-01
-3.150000000000001243e+00 2.708312519484992187e-01 9.788389700680234090e-03 2.806196416491794632e-01
-3.099999999999998757e+00 2.659211968789650382e-01 9.230840801439391119e-03 2.751520376804044155e-01
-3.049999999999999378e+00 2.518298668606092638e-01 9.091420842799806737e-03 2.609212877034090550e-01
-3.000000000000000000e+00 2.344481781091021788e-01 8.866719829715872733e-03 2.433148979388180533e-01
-2.950000000000000622e+00 2.254429602567329660e-01 8.621541577285153635e-03 2.340645018340181127e-01
-2.900000000000001243e+00 2.201831178309027193e-01 8.654347031478770713e-03 2.288374648623814900e-01
-2.849999999999998757e+00 2.192027923179402926e-01 8.801002599890668868e-03 2.280037949178309598e-01
-2.799999999999999378e+00 2.088947179586913006e-01 8.957722605599183208e-03 2.178524405642904838e-01
-2.750000000000000000e+00 2.098454794779883170e-01 9.224341885445772743e-03 2.190698213634340863e-01
-2.700000000000000622e+00 2.220253373968011923e-01 9.843724721541536465e-03 2.318690621183427392e-01
-2.650000000000001243e+00 2.396359678796915471e-01 7.666759688363041468e-03 2.473027275680545756e-01
-2.599999999999998757e+00 2.496795012106139688e-01 6.563127315522791251e-03 2.562426285261367731e-01
-2.549999999999999378e+00 2.499696630198488256e-01 6.077298046712867156e-03 2.560469610665617179e-01
-2.500000000000000000e+00 2.398799356259914417e-01 5.982408115133485901e-03 2.458623437411249224e-01
-2.450000000000000622e+00 2.312696205231384861e-01 5.911160043418799311e-03 2.371807805665572810e-01
-2.400000000000001243e+00 2.312823576937990677e-01 5.807583909604001338e-03 2.370899416034030760e-01
-2.349999999999998757e+00 2.313370855499988221e-01 5.899802010513122488e-03 2.372368875605119498e-01
-2.299999999999999378e+00 2.482259161137324588e-01 5.900985288181667850e-03 2.541269014019141292e-01
-2.250000000000000000e+00 2.585594843919309938e-01 5.872319125195951672e-03 2.644318035171269177e-01
-2.200000000000000622e+00 2.643593583336085184e-01 5.702610242648510977e-03 2.700619685762570277e-01
-2.150000000000001243e+00 2.611011383639237349e-01 5.833619953260780165e-03 2.669347583171844951e-01
-2.099999999999998757e+00 2.597659379894912135e-01 5.805847024789177052e-03 2.655717850142804148e-01
-2.049999999999999378e+00 2.660076063962095727e-01 5.624342697753591941e-03 2.716319490939631542e-01
-2.000000000000000000e+00 2.782352569641509676e-01 6.371826965175394174e-03 2.846070839293263766e-01
-1.950000000000000622e+00 3.135138252822841087e-01 6.923814714429227940e-03 3.204376399967133193e-01
-1.900000000000001465e+00 3.366955179660812703e-01 7.139526085098610655e-03 3.438350440511798722e-01
-1.849999999999998535e+00 3.509748424974762360e-01 6.147263461334572139e-03 3.571221059588108315e-01
-1.799999999999999378e+00 3.449245895767377723e-01 5.583771955065801144e-03 3.505083615318035917e-01
-1.750000000000000000e+00 3.352660960407901625e-01 5.299192973665984088e-03 3.405652890144561518e-01
-1.700000000000000622e+00 3.439438499647430869e-01 5.342739581674874928e-03 3.492865895464179471e-01
-1.650000000000001465e+00 3.495388033513135984e-01 5.642598766029042687e-03 3.551814021173426150e-01
-1.599999999999998535e+00 3.388291890066004730e-01 5.717332621205556062e-03 3.445465216278060239e-01
-1.549999999999999378e+00 3.258938353856836723e-01 5.822936123165410940e-03 3.317167715088490954e-01
-1.500000000000000000e+00 3.186889612087122070e-01 5.490929576092198547e-03 3.241798907848044142e-01
-1.450000000000000622e+00 3.092550006779519189e-01 5.350171684348611553e-03 3.146051723623005114e-01
-1.400000000000001465e+00 2.920182548013707802e-01 5.396503323140272763e-03 2.974147581245110694e-01
-1.349999999999998535e+00 2.654176375560367007e-01 5.193955940692429434e-03 2.706115934967291414e-01
-1.299999999999999378e+00 2.366606665922083852e-01 4.816741454480416226e-03 2.414774080466887962e-01
-1.250000000000000000e+00 2.322886499709429509e-01 4.326690837848443626e-03 2.366153408087914023e-01
-1.200000000000000622e+00 2.338726655711943769e-01 4.357095767160539153e-03 2.382297613383549117e-01
-1.150000000000001465e+00 2.408878195299712366e-01 4.739456371407812021e-03 2.456272759013790608e-01
-1.099999999999998535e+00 2.432448281709506666e-01 4.743449909320369279e-03 2.479882780802710462e-01
-1.049999999999999378e+00 2.545421006619407733e-01 4.878144594941634209e-03 2.594202452568823980e-01
-1.000000000000000000e+00 2.558725313549168878e-01 4.736216454318766325e-03 2.606087478092356524e-01
-9.500000000000007327e-01 2.567148214724820354e-01 4.811256385859223779e-03 2.615260778583412549e-01
