# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.787795653657363371e-01 1.261085548636127138e-02 2.913904208520975980e-01
-3.950000000000000622e+00 2.769882184224827792e-01 1.198448029090855294e-02 2.889726987133913183e-01
-3.900000000000001243e+00 2.767571561928355295e-01 1.133999544980703218e-02 2.880971516426425461e-01
-3.849999999999998757e+00 2.780028157280236556e-01 1.086609607579913823e-02 2.888689118038227921e-01
-3.799999999999999378e+00 2.693070277484259645e-01 1.063568720669913308e-02 2.799427149551250715e-01
-3.750000000000000000e+00 2.570820800058673528e-01 1.065745639117083449e-02 2.677395363970381803e-01
-3.700000000000000622e+00 2.503347386694280141e-01 1.095375481059444184e-02 2.612884934800224768e-01
-3.650000000000001243e+00 2.570746924926592403e-01 1.131444005894389516e-02 2.683891325516031268e-01
-3.599999999999998757e+00 2.756009693671069294e-01 1.178228408243483724e-02 2.873832534495417423e-01
-3.549999999999999378e+00 2.876768749483916698e-01 1.203567752808364609e-02 2.997125524764753246e-01
-3.500000000000000000e+00 3.020915488970852825e-01 1.208557447329034959e-02 3.141771233703756216e-01
-3.450000000000000622e+00 3.221879270175870280e-01 1.181495371953681511e-02 3.340028807371238639e-01
-3.400000000000001243e+00 3.333299003778011915e-01 1.149307411331358317e-02 3.448229744911147643e-01
-3.349999999999998757e+00 3.227899848957220819e-01 1.139067523349014503e-02 3.341806601292122147e-01
-3.299999999999999378e+00 3.198548650676119598e-01 1.110668678694438742e-02 3.309615518545563351e-01
-3.250000000000000000e+00 3.222238790993859348e-01 1.077518192465031811e-02 3.329990610240362581e-01
-3.200000000000000622e+00 3.127258135060844713e-01 1.092859795398390746e-02 3.236544114600684030e-01
-3.150000000000001243e+00 2.942420558025026223e-01 1.132543096389067999e-02 3.055674867663932814e-01
-3.099999999999998757e+00 2.760571426320926336e-01 1.134208498018106359e-02 2.873992276122737111e-01
-3.049999999999999378e+00 2.707835909515610151e-01 1.109402838183863593e-02 2.818776193333996649e-01
-3.000000000000000000e+00 2.732109495617273121e-01 1.083799987508751728e-02 2.840489494368148016e-01
-2.950000000000000622e+00 2.784577191555887010e-01 1.085066480479461408e-02 2.893083839603833307e-01
-2.900000000000001243e+00 2.771548390774113413e-01 1.105345860176956338e-02 2.882082976791808804e-01
-2.849999999999998757e+00 2.735113576743432029e-01 1.125091540650388806e-02 2.847622730808471170e-01
-2.799999999999999378e+00 2.579278187554804869e-01 1.138289502252984309e-02 2.693107137780103022e-01
-2.750000000000000000e+00 2.376685196853760840e-01 1.108702712445868745e-02 2.487555468098347766e-01
-2.700000000000000622e+00 2.312245268710381996e-01 1.088963728743283510e-02 2.421141641584710347e-01
-2.650000000000001243e+00 2.478846931941077747e-01 7.705218762912579254e-03 2.555899119570203548e-01
-2.599999999999998757e+00 2.560884564665424912e-01 6.657452052381312296e-03 2.627459085189238208e-01
-2.549999999999999378e+00 2.590324207576621962e-01 6.552517376266065070e-03 2.655849381339282500e-01
-2.500000000000000000e+00 2.593639585421902982e-01 6.718806970047727818e-03 2.660827655122380286e-01
-2.450000000000000622e+00 2.711970769829243899e-01 6.725343667346054231e-03 2.779224206502704519e-01
-2.400000000000001243e+00 2.733403421404231315e-01 6.571358981567171527e-03 2.799117011219903195e-01
-2.349999999999998757e+00 2.879190402754986389e-01 6.679971030850689884e-03 2.945990113063493565e-01
-2.299999999999999378e+00 2.947365509033276210e-01 6.447702771544843239e-03 3.011842536748724486e-01
-2.250000000000000000e+00 2.928622953583534527e-01 6.345945896736401685e-03 2.992082412550898796e-01
