# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.935150814581048984e-01 9.524551227352049537e-03 3.030396326854569722e-01
-3.950000000000000622e+00 2.820830758928957183e-01 9.712275314819052152e-03 2.917953512077147704e-01
-3.900000000000001243e+00 2.742772205307523192e-01 1.026783032317586490e-02 2.845450508539281720e-01
-3.849999999999998757e+00 2.754979950103493835e-01 1.039373662348808819e-02 2.858917316338374648e-01
-3.799999999999999378e+00 2.904578926220572899e-01 1.028080720866482618e-02 3.007386998307221004e-01
-3.750000000000000000e+00 3.038232736570281589e-01 1.031606347197914705e-02 3.141393371290073233e-01
-3.700000000000000622e+00 3.234287054794205418e-01 1.037482767203334356e-02 3.338035331514538906e-01
-3.650000000000001243e+00 3.358888087106631226e-01 1.036408225664789233e-02 3.462528909673109889e-01
-3.599999999999998757e+00 3.317305055157849236e-01 9.970423965084669257e-03 3.417009294808696085e-01
-3.549999999999999378e+00 3.043877852432744779e-01 9.445361769620894132e-03 3.138331470128953860e-01
-3.500000000000000000e+00 2.797873672878675166e-01 8.798243502024388069e-03 2.885856107898919221e-01
-3.450000000000000622e+00 2.730509973939994062e-01 8.306961718465712130e-03 2.813579591124651391e-01
-3.400000000000001243e+00 2.654452667398836119e-01 8.034112794425271598e-03 2.734793795343088973e-01
-3.349999999999998757e+00 2.530702366643452494e-01 7.707120989394161681e-03 2.607773576537394389e-01
-3.299999999999999378e+00 2.382921089969374517e-01 7.568983334516349998e-03 2.458610923314538121e-01
-3.250000000000000000e+00 2.231366255496383955e-01 7.448272565445343031e-03 2.305848981150837307e-01
-3.200000000000000622e+00 2.136846638682654564e-01 7.154084750484416590e-03 2.208387486187498860e-01
-3.150000000000001243e+00 2.114613270397152911e-01 6.979747182620623172e-03 2.184410742223359125e-01
-3.099999999999998757e+00 2.113846047269377915e-01 6.956035960274909238e-03 2.183406406872127059e-01
-3.049999999999999378e+00 2.153111516052542140e-01 7.125382087144701594e-03 2.224365336923989078e-01
-3.000000000000000000e+00 2.200046757905007588e-01 7.333881472756937324e-03 2.273385572632576901e-01
-2.950000000000000622e+00 2.153188760386879619e-01 7.656566507405665294e-03 2.229754425460936385e-01
-2.900000000000001243e+00 2.116235510953846932e-01 7.803177898630016436e-03 2.194267289940147192e-01
-2.849999999999998757e+00 2.151019182555369835e-01 7.317238307671085872e-03 2.224191565632080703e-01
-2.799999999999999378e+00 2.211124154571343370e-01 7.046826746037167764e-03 2.281592422031714917e-01
-2.750000000000000000e+00 2.235168539724750880e-01 7.564450353459087860e-03 2.310813043259341837e-01
-2.700000000000000622e+00 2.235996548924917282e-01 8.354083451413437875e-03 2.319537383439051748e-01
-2.650000000000001243e+00 2.164974235195366858e-01 8.362399523552287856e-03 2.248598230430889633e-01
-2.599999999999998757e+00 2.133362013916740019e-01 8.301370082382927493e-03 2.216375714740569380e-01
-2.549999999999999378e+00 2.165120030263265327e-01 8.420428237967620202e-03 2.249324312642941581e-01
-2.500000000000000000e+00 2.150377095584869169e-01 8.758700833943835334e-03 2.237964103924307557e-01
-2.450000000000000622e+00 2.082819032981289564e-01 8.895353286488079728e-03 2.171772565846170344e-01
-2.400000000000001243e+00 2.144915266704131851e-01 8.480621221636683651e-03 2.229721478920498601e-01
-2.349999999999998757e+00 2.225924271425341050e-01 8.142699707784121013e-03 2.307351268503182173e-01
-2.299999999999999378e+00 2.285301538797233911e-01 7.966146138138592916e-03 2.364963000178619823e-01
-2.250000000000000000e+00 2.282934774026726954e-01 7.842052897130130998e-03 2.361355302998028316e-01
-2.200000000000000622e+00 2.348288873627971396e-01 7.680896116415762871e-03 2.425097834792128981e-01
-2.150000000000001243e+00 2.450248674739831101e-01 7.531851473590863572e-03 2.525567189475739771e-01
-2.099999999999998757e+00 2.488251250895026634e-01 7.485926087540190760e-03 2.563110511770428368e-01
-2.049999999999999378e+00 2.489208482595567373e-01 7.477422789392481131e-03 2.563982710489492445e-01
-2.000000000000000000e+00 2.483776543119281810e-01 7.333784496554634526e-03 2.557114388084827938e-01
-1.950000000000000622e+00 2.489407538357356620e-01 6.776735646840018924e-03 2.557174894825756661e-01
-1.900000000000001465e+00 2.479809415134210104e-01 6.239101962822761124e-03 2.542200434762437733e-01
-1.849999999999998535e+00 2.392166251269318700e-01 5.860219068016504600e-03 2.450768441949483789e-01
-1.799999999999999378e+00 2.238286373655438699e-01 5.535058801585602400e-03 2.293636961671294827e-01
-1.750000000000000000e+00 2.106508136325145886e-01 5.152967607489676236e-03 2.158037812400042665e-01
-1.700000000000000622e+00 1.975630811891290750e-01 5.010125108996402003e-03 2.025732062981254744e-01
