# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.551391504888330108e-01 1.327968461167176178e-02 2.684188351005047934e-01
-3.950000000000000622e+00 2.527622415691319069e-01 1.337921930626521580e-02 2.661414608753971400e-01
-3.900000000000001243e+00 2.524400447896468225e-01 1.294728873499820937e-02 2.653873335246450527e-01
-3.849999999999998757e+00 2.577539185724146975e-01 1.227083259222880481e-02 2.700247511646435283e-01
-3.799999999999999378e+00 2.729206083241566549e-01 1.173049313471229149e-02 2.846511014588689603e-01
-3.750000000000000000e+00 2.700033033995518639e-01 1.136876445632437234e-02 2.813720678558762622e-01
-3.700000000000000622e+00 2.526168726609430704e-01 1.152399854736552848e-02 2.641408712083085919e-01
-3.650000000000001243e+00 2.413367731340405609e-01 1.165882573576349987e-02 2.529955988698040503e-01
-3.599999999999998757e+00 2.450332715814419471e-01 1.179152107960184173e-02 2.568247926610437992e-01
-3.549999999999999378e+00 2.572761694061588278e-01 1.152952023284144374e-02 2.688056896390002559e-01
-3.500000000000000000e+00 2.723202226967283424e-01 1.154354152579547925e-02 2.838637642225237956e-01
-3.450000000000000622e+00 2.853184110936067830e-01 1.163922696994297047e-02 2.969576380635497448e-01
-3.400000000000001243e+00 2.893868570914314153e-01 1.148613965043947596e-02 3.008729967418709017e-01
-3.349999999999998757e+00 2.887735345326238878e-01 1.143861948118270362e-02 3.002121540138065758e-01
-3.299999999999999378e+00 3.000964937697714330e-01 1.120659353319804902e-02 3.113030873029694612e-01
-3.250000000000000000e+00 3.067419894177595974e-01 1.075720837834481108e-02 3.174991977961044154e-01
-3.200000000000000622e+00 3.061029926281839120e-01 1.037367622919792634e-02 3.164766688573818487e-01
-3.150000000000001243e+00 3.049577063219354178e-01 1.041695148436089062e-02 3.153746578062963102e-01
-3.099999999999998757e+00 2.885503224362999664e-01 1.083379716780200064e-02 2.993841196041019392e-01
-3.049999999999999378e+00 2.669988127684435053e-01 1.104414747978029604e-02 2.780429602482237805e-01
-3.000000000000000000e+00 2.542240771104807839e-01 1.074622195379931408e-02 2.649702990642801015e-01
-2.950000000000000622e+00 2.492907508499095648e-01 1.056824256924115968e-02 2.598589934191507522e-01
