# Y/D U V W
-4.000000000000000000e+00 6.071776414161891289e+00 4.065289700659300842e-01 1.062527823802762450e-01
-3.950000000000000622e+00 6.047615436723921434e+00 4.111900767153068847e-01 1.127247950350483835e-01
-3.900000000000001243e+00 6.026646269443045156e+00 4.186928761068553495e-01 1.124658834196027163e-01
-3.849999999999998757e+00 6.008341819285432095e+00 4.253373684344415873e-01 1.014355704756015469e-01
-3.799999999999999378e+00 5.995687464551237689e+00 4.306139630256542450e-01 8.573998606056097704e-02
-3.750000000000000000e+00 5.992114753452715270e+00 4.337092737129958908e-01 6.324521332562921261e-02
-3.700000000000000622e+00 5.990322420103822765e+00 4.344896221506848177e-01 4.488410557005984708e-02
-3.650000000000001243e+00 5.988968956804334276e+00 4.350257071033172274e-01 3.150965309572581474e-02
-3.599999999999998757e+00 5.987623951762810925e+00 4.366537459825988732e-01 3.156289737318176969e-02
-3.549999999999999378e+00 5.988853728506163598e+00 4.374973159642880915e-01 2.894988086789127349e-02
-3.500000000000000000e+00 5.990943521271089089e+00 4.377376390425624098e-01 2.454158003726187101e-02
-3.450000000000000622e+00 5.987125650128755083e+00 4.357855708024360730e-01 1.566569417797163133e-02
-3.400000000000001243e+00 5.979317648792907391e+00 4.345049218250132683e-01 9.948050637539718882e-03
-3.349999999999998757e+00 5.967581863047840329e+00 4.338852011843130074e-01 7.339301879733842529e-03
-3.299999999999999378e+00 5.957237662282680368e+00 4.337125643994192981e-01 1.103761272281566543e-02
-3.250000000000000000e+00 5.956463991404172376e+00 4.338477973390328923e-01 1.057758031663157301e-02
-3.200000000000000622e+00 5.972936546037495908e+00 4.344819002539276886e-01 1.663548048801837291e-03
-3.150000000000001243e+00 6.009882457823372270e+00 4.360843773385768007e-01 -8.326675877820627347e-03
-3.099999999999998757e+00 6.050460004521836410e+00 4.377858427310304390e-01 -1.685964788891981120e-02
-3.049999999999999378e+00 6.082651406489820722e+00 4.388079071668662956e-01 -1.854936740802844153e-02
-3.000000000000000000e+00 6.102998024538382360e+00 4.374366469382013900e-01 -2.186459255582264005e-02
-2.950000000000000622e+00 6.115790258776153898e+00 4.344537552256176882e-01 -2.582597222277735124e-02
-2.900000000000001243e+00 6.118372665731997451e+00 4.279470936240405421e-01 -2.449312267214955041e-02
-2.849999999999998757e+00 6.124823209856486983e+00 4.210905800344340033e-01 -1.939913657177062822e-02
-2.799999999999999378e+00 6.135458951573304454e+00 4.138555380643365034e-01 -1.023572404051442501e-02
-2.750000000000000000e+00 6.159933221394450875e+00 4.063392754182481581e-01 -6.339467739263669049e-03
-2.700000000000000622e+00 6.189016212837096909e+00 3.984481518555608170e-01 -8.878857105140223333e-03
-2.650000000000001243e+00 6.224503956905829583e+00 3.898577694170478058e-01 -2.333044875705468993e-02
-2.599999999999998757e+00 6.261810122269124257e+00 3.832167040755843912e-01 -3.540685203380122131e-02
-2.549999999999999378e+00 6.296406835305315752e+00 3.781393664560058210e-01 -4.125338776852600225e-02
-2.500000000000000000e+00 6.316096953102666056e+00 3.772865121944020683e-01 -2.239820691901522193e-02
-2.450000000000000622e+00 6.324500682882219671e+00 3.775238694292321617e-01 -5.507460190483398632e-03
-2.400000000000001243e+00 6.325550517062349165e+00 3.783830976417566494e-01 9.859728926813372471e-03
-2.349999999999998757e+00 6.325829380745794595e+00 3.765960249668549031e-01 1.760242358959951403e-02
-2.299999999999999378e+00 6.331276206308666943e+00 3.733141380796550779e-01 1.979031613021326255e-02
-2.250000000000000000e+00 6.342871124452234000e+00 3.682539377329981378e-01 1.536990959445140754e-02
-2.200000000000000622e+00 6.352674806456401591e+00 3.621606135915318436e-01 1.279293113972644613e-02
-2.150000000000001243e+00 6.358718312333828671e+00 3.568843028974795772e-01 1.021043753316111177e-02
-2.099999999999998757e+00 6.356818625857513005e+00 3.537637174659865047e-01 7.058419566818160788e-03
-2.049999999999999378e+00 6.348053332549782546e+00 3.592084918888590606e-01 -3.957747469209817875e-03
-2.000000000000000000e+00 6.339005857322032256e+00 3.691717798789799776e-01 -1.729042689697370822e-02
-1.950000000000000622e+00 6.341877245194457835e+00 3.865560083838951444e-01 -2.763484852616738055e-02
-1.900000000000001465e+00 6.351249625233713836e+00 4.049997743310151943e-01 -3.374768965441415219e-02
-1.849999999999998535e+00 6.365321077435631913e+00 4.242224947022762982e-01 -3.688715780684210382e-02
-1.799999999999999378e+00 6.384805004695943254e+00 4.459773773927738216e-01 -4.725317945632879352e-02
-1.750000000000000000e+00 6.399243046372292021e+00 4.670244453015705566e-01 -5.506046455545080681e-02
-1.700000000000000622e+00 6.407075565102339887e+00 4.871449193143247425e-01 -5.951813089773214105e-02
-1.650000000000001465e+00 6.409425312880124181e+00 4.987398849524177780e-01 -5.203767732492976805e-02
-1.599999999999998535e+00 6.411775550718625816e+00 5.063974759114641122e-01 -4.386009860769769786e-02
-1.549999999999999378e+00 6.416415706939425867e+00 5.076610717829019848e-01 -3.890368607632659070e-02
-1.500000000000000000e+00 6.421107675933690473e+00 5.076582986162908595e-01 -3.569985965735193723e-02
-1.450000000000000622e+00 6.425965833115508730e+00 5.071746180631606649e-01 -3.374811877036591051e-02
-1.400000000000001465e+00 6.431761496878235285e+00 5.069478910122064974e-01 -3.523599964104918297e-02
-1.349999999999998535e+00 6.442836866751502356e+00 5.076197775436380732e-01 -3.907169570479446241e-02
-1.299999999999999378e+00 6.458076511866896574e+00 5.090004297175160231e-01 -4.475918966729251075e-02
-1.250000000000000000e+00 6.471984383424449483e+00 5.129819973491267504e-01 -4.951217488314314102e-02
-1.200000000000000622e+00 6.480712140556299516e+00 5.167417072540115841e-01 -5.318951151583357906e-02
-1.150000000000001465e+00 6.481999312040847450e+00 5.201214089270908003e-01 -5.533699750927327521e-02
-1.099999999999998535e+00 6.480478534870499630e+00 5.222259303412536413e-01 -5.619752912567208686e-02
-1.049999999999999378e+00 6.477346310512879235e+00 5.243106922189454400e-01 -5.635846801449027194e-02
-1.000000000000000000e+00 6.471208491778742911e+00 5.270587822297692071e-01 -5.525288489149248611e-02
-9.500000000000007327e-01 6.455744759184108617e+00 5.284457412961539591e-01 -4.760710732610418799e-02
-9.000000000000014655e-01 6.437627831545725599e+00 5.284686643393700090e-01 -3.706855432298051395e-02
-8.499999999999985345e-01 6.432704311275491804e+00 5.225330272225751083e-01 -2.745184331593781071e-02
-7.999999999999992673e-01 6.428627846034016713e+00 5.152081364837084454e-01 -2.003188542375643200e-02
-7.500000000000000000e-01 6.425286325596911929e+00 5.066778639256924732e-01 -1.451793391064470050e-02
-7.000000000000007327e-01 6.414818657588067019e+00 5.030987171707482775e-01 -1.120299447501562490e-02
