# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.768322715922498789e-01 9.734764054001129874e-03 2.865670356462510227e-01
-3.950000000000000622e+00 2.702625674747139439e-01 1.027169612793164474e-02 2.805342636026456060e-01
-3.900000000000001243e+00 2.836200998124178141e-01 1.038908752440562654e-02 2.940091873368234632e-01
-3.849999999999998757e+00 3.073845711286434801e-01 1.022661589304099845e-02 3.176111870216845046e-01
-3.799999999999999378e+00 3.253364622383914107e-01 1.026116103825500461e-02 3.355976232766464395e-01
-3.750000000000000000e+00 3.380003534335020432e-01 1.028036085319135665e-02 3.482807142866933825e-01
-3.700000000000000622e+00 3.499372692618105685e-01 1.016264486400334476e-02 3.600999141258139358e-01
-3.650000000000001243e+00 3.394661999248280715e-01 9.905073091504498772e-03 3.493712730163325841e-01
-3.599999999999998757e+00 3.136815941574385147e-01 9.418556757189062989e-03 3.231001509146275708e-01
-3.549999999999999378e+00 2.925024445024704267e-01 8.799651277729069257e-03 3.013020957801995081e-01
-3.500000000000000000e+00 2.781146904384887986e-01 8.666252099186644298e-03 2.867809425376754429e-01
-3.450000000000000622e+00 2.631754566607239498e-01 8.434248929196478534e-03 2.716097055899204249e-01
-3.400000000000001243e+00 2.356690118445040061e-01 7.935424515569593912e-03 2.436044363600735896e-01
-3.349999999999998757e+00 2.035924060124087442e-01 7.784265715889851153e-03 2.113766717282986041e-01
-3.299999999999999378e+00 1.963875738465614695e-01 7.539543795963846162e-03 2.039271176425253018e-01
-3.250000000000000000e+00 2.021595665680747944e-01 7.178599880731603017e-03 2.093381664488064009e-01
-3.200000000000000622e+00 2.066258129139740274e-01 6.899417252794501181e-03 2.135252301667685260e-01
-3.150000000000001243e+00 2.118877044798493370e-01 6.922043926792585504e-03 2.188097484066419129e-01
-3.099999999999998757e+00 2.133402227995583045e-01 7.070306011201328220e-03 2.204105288107596206e-01
-3.049999999999999378e+00 2.085867452251861376e-01 7.313149121955764623e-03 2.158998943471419074e-01
-3.000000000000000000e+00 1.950511454907110087e-01 7.458913053392220507e-03 2.025100585441032275e-01
-2.950000000000000622e+00 1.975681089695461023e-01 7.473364675362617962e-03 2.050414736449087116e-01
-2.900000000000001243e+00 2.107108099788164157e-01 7.469850898186362192e-03 2.181806608770027744e-01
-2.849999999999998757e+00 2.185120261143394249e-01 7.439269831307809139e-03 2.259512959456472236e-01
-2.799999999999999378e+00 2.171385002970590838e-01 7.954415441662122943e-03 2.250929157387211998e-01
-2.750000000000000000e+00 2.156098261269608629e-01 8.536573204756377209e-03 2.241463993317172332e-01
-2.700000000000000622e+00 2.179626485950575954e-01 8.611827604601213562e-03 2.265744761996588141e-01
-2.650000000000001243e+00 2.187277816158539057e-01 8.669047839396546232e-03 2.273968294552504432e-01
-2.599999999999998757e+00 2.129342038951273774e-01 8.530680568823644991e-03 2.214648844639510172e-01
-2.549999999999999378e+00 2.074156806863891866e-01 8.155542879104756004e-03 2.155712235654939357e-01
-2.500000000000000000e+00 2.010211727992262387e-01 8.008838736585900675e-03 2.090300115358121325e-01
-2.450000000000000622e+00 1.978206571337124131e-01 7.782438324358142805e-03 2.056030954580705672e-01
-2.400000000000001243e+00 2.036877106869965648e-01 7.560002848265563388e-03 2.112477135352621160e-01
-2.349999999999998757e+00 2.126082828812541348e-01 7.405326744028639316e-03 2.200136096252827689e-01
-2.299999999999999378e+00 2.182324722917426130e-01 7.546165655785883573e-03 2.257786379475285043e-01
-2.250000000000000000e+00 2.239943392853743775e-01 7.675452993177084987e-03 2.316697922785514729e-01
-2.200000000000000622e+00 2.326283717276589613e-01 7.550395082980111174e-03 2.401787668106390716e-01
-2.150000000000001243e+00 2.399761763327019903e-01 7.254296506786479456e-03 2.472304728394884576e-01
-2.099999999999998757e+00 2.411028528460540110e-01 6.871478264530573102e-03 2.479743311105845893e-01
-2.049999999999999378e+00 2.374190317014097662e-01 6.698493934885626187e-03 2.441175256362953794e-01
-2.000000000000000000e+00 2.368389162467585962e-01 6.545713553100525328e-03 2.433846297998591146e-01
-1.950000000000000622e+00 2.344748861661239137e-01 6.209137938359594877e-03 2.406840241044835016e-01
-1.900000000000001465e+00 2.250368478334014988e-01 5.780662230252377708e-03 2.308175100636538635e-01
-1.849999999999998535e+00 2.145340680869457783e-01 5.449339540932823800e-03 2.199834076278786021e-01
-1.799999999999999378e+00 2.060443675158876164e-01 5.207467334914251192e-03 2.112518348508018728e-01
-1.750000000000000000e+00 1.945038418127990054e-01 5.053880059645589860e-03 1.995577218724445823e-01
-1.700000000000000622e+00 1.774699787774385307e-01 4.983036779164622294e-03 1.824530155566031486e-01
-1.650000000000001465e+00 1.713933507652189159e-01 4.819733124026425938e-03 1.762130838892453366e-01
-1.599999999999998535e+00 1.737814215260281847e-01 4.705385926790763354e-03 1.784868074528189463e-01
-1.549999999999999378e+00 1.779459003975594755e-01 4.873795462593695331e-03 1.828196958601531752e-01
-1.500000000000000000e+00 1.809171971539590695e-01 5.093704316833341794e-03 1.860109014707924113e-01
-1.450000000000000622e+00 1.862363243720462358e-01 5.387289096867545202e-03 1.916236134689137671e-01
-1.400000000000001465e+00 1.971174911608032931e-01 5.588648928913992481e-03 2.027061400897172960e-01
-1.349999999999998535e+00 2.093592488432116372e-01 5.681047621194954683e-03 2.150402964644065884e-01
