# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 2.311048471718787634e-01 1.400480111183834316e-02 2.451096482837171187e-01
-3.950000000000000622e+00 2.379300139880887732e-01 1.404085729139851330e-02 2.519708712794873073e-01
-3.900000000000001243e+00 2.482885613371025590e-01 1.390692680658008398e-02 2.621954881436826534e-01
-3.849999999999998757e+00 2.552428586522521581e-01 1.363612556649844258e-02 2.688789842187506163e-01
-3.799999999999999378e+00 2.567583286288525612e-01 1.341124989173314921e-02 2.701695785205857070e-01
-3.750000000000000000e+00 2.501898508131725207e-01 1.313720017293446181e-02 2.633270509861069808e-01
-3.700000000000000622e+00 2.469197836051423289e-01 1.285906304239035208e-02 2.597788466475327018e-01
-3.650000000000001243e+00 2.436774836186134663e-01 1.254813922795075878e-02 2.562256228465642494e-01
-3.599999999999998757e+00 2.482136396043970461e-01 1.241510821316681862e-02 2.606287478175638439e-01
-3.549999999999999378e+00 2.510986295120830603e-01 1.250866866185051593e-02 2.636072981739335797e-01
-3.500000000000000000e+00 2.590205126320855311e-01 1.253707652216532083e-02 2.715575891542508780e-01
-3.450000000000000622e+00 2.746764530320234821e-01 1.235400067633973635e-02 2.870304537083632201e-01
-3.400000000000001243e+00 2.907379155327713960e-01 1.223764128577263521e-02 3.029755568185440451e-01
-3.349999999999998757e+00 2.992926036273652612e-01 1.201161871127671109e-02 3.113042223386419671e-01
-3.299999999999999378e+00 2.952441891345669589e-01 1.159134688672400562e-02 3.068355360212909888e-01
-3.250000000000000000e+00 2.885443692748965727e-01 1.165774745966885982e-02 3.002021167345654273e-01
-3.200000000000000622e+00 2.671293434705138137e-01 1.253910199823874035e-02 2.796684454687525800e-01
-3.150000000000001243e+00 2.584001687614451148e-01 1.260513553431610867e-02 2.710053042957611957e-01
-3.099999999999998757e+00 2.502977864637812022e-01 1.238668023989738555e-02 2.626844667036785652e-01
-3.049999999999999378e+00 2.280981957086233025e-01 1.196976068000362922e-02 2.400679563886269352e-01
-3.000000000000000000e+00 2.018248542805418377e-01 1.108810799958825748e-02 2.129129622801300969e-01
-2.950000000000000622e+00 1.937467488558790862e-01 1.082761675342604722e-02 2.045743656093051421e-01
-2.900000000000001243e+00 2.056823701360136203e-01 1.106148049990171751e-02 2.167438506359153361e-01
-2.849999999999998757e+00 2.219711945445560497e-01 1.106755555393521342e-02 2.330387500984912597e-01
-2.799999999999999378e+00 2.253572934171935160e-01 1.098878965626213025e-02 2.363460830734556428e-01
-2.750000000000000000e+00 2.191817928832142659e-01 1.074096379530185656e-02 2.299227566785161103e-01
-2.700000000000000622e+00 2.089100792105960946e-01 1.089699136205573779e-02 2.198070705726518359e-01
-2.650000000000001243e+00 2.112369715985546459e-01 8.443097664567555602e-03 2.196800692631221963e-01
-2.599999999999998757e+00 2.089818132486225555e-01 7.068150975280674403e-03 2.160499642239032403e-01
-2.549999999999999378e+00 2.169158988909016261e-01 6.332762420347291289e-03 2.232486613112489304e-01
-2.500000000000000000e+00 2.180041154824308713e-01 6.261871771490339945e-03 2.242659872539212174e-01
-2.450000000000000622e+00 2.119638376947967362e-01 6.242308799929621038e-03 2.182061464947263607e-01
-2.400000000000001243e+00 2.204198667131558043e-01 6.484621246182755046e-03 2.269044879593385688e-01
-2.349999999999998757e+00 2.262748010538626620e-01 6.676391354503758216e-03 2.329511924083664254e-01
-2.299999999999999378e+00 2.331667475900083275e-01 6.580263305492569000e-03 2.397470108955009060e-01
-2.250000000000000000e+00 2.352018804493253568e-01 6.977885766199302432e-03 2.421797662155246722e-01
-2.200000000000000622e+00 2.356713842750668697e-01 6.684455169428477929e-03 2.423558394444953468e-01
-2.150000000000001243e+00 2.323330261999818624e-01 6.664922169073320656e-03 2.389979483690551909e-01
-2.099999999999998757e+00 2.246511600344008874e-01 6.713929729868975578e-03 2.313650897642698656e-01
-2.049999999999999378e+00 2.307152362080739372e-01 6.578074364174097723e-03 2.372933105722480340e-01
-2.000000000000000000e+00 2.443256539692473805e-01 6.693938003115846094e-03 2.510195919723632318e-01
-1.950000000000000622e+00 2.451566889120316284e-01 6.595425168556017480e-03 2.517521140805876190e-01
-1.900000000000001465e+00 2.485747944433607803e-01 6.492656807113399847e-03 2.550674512504741975e-01
-1.849999999999998535e+00 2.648189646539347852e-01 6.516608344574357885e-03 2.713355729985091336e-01
-1.799999999999999378e+00 2.714744113688846716e-01 6.687957162084153841e-03 2.781623685309688176e-01
-1.750000000000000000e+00 2.730861616912132472e-01 6.694404777115206540e-03 2.797805664683284399e-01
-1.700000000000000622e+00 2.534694627945959233e-01 6.625217251876389622e-03 2.600946800464722930e-01
-1.650000000000001465e+00 2.528649249866796733e-01 6.467686690653353353e-03 2.593326116773330137e-01
