# Y/D TKEres TKEsgs TKEtot
-4.000000000000000000e+00 3.161613557265123275e-01 1.081331966195142255e-02 3.269746753884637536e-01
-3.950000000000000622e+00 3.134186039885283881e-01 1.043814685552842646e-02 3.238567508440567955e-01
-3.900000000000001243e+00 2.988706212416647467e-01 1.051284466550187965e-02 3.093834659071666437e-01
-3.849999999999998757e+00 2.920333582174255982e-01 1.020356398548028301e-02 3.022369222029058777e-01
-3.799999999999999378e+00 3.010563779222917291e-01 9.901450459647869254e-03 3.109578283819395828e-01
-3.750000000000000000e+00 3.098318197468121760e-01 9.535340349718470984e-03 3.193671600965306556e-01
-3.700000000000000622e+00 2.955252203640986175e-01 8.960973071723180028e-03 3.044861934358217836e-01
-3.650000000000001243e+00 2.577225457438082623e-01 8.675686731818907718e-03 2.663982324756271614e-01
-3.599999999999998757e+00 2.173498354576426927e-01 8.610989418424409153e-03 2.259608248760671123e-01
-3.549999999999999378e+00 1.841850440963876401e-01 8.423956802154353163e-03 1.926090008985419932e-01
-3.500000000000000000e+00 1.694482715955026031e-01 8.010398747280534498e-03 1.774586703427831480e-01
-3.450000000000000622e+00 1.691698976780061647e-01 7.636483425280499518e-03 1.768063811032866695e-01
-3.400000000000001243e+00 1.755273369171725384e-01 7.262593874135959277e-03 1.827899307913085081e-01
-3.349999999999998757e+00 1.816973818586652689e-01 7.020829006154259526e-03 1.887182108648195189e-01
-3.299999999999999378e+00 1.870045304253637464e-01 6.857428879670513129e-03 1.938619593050342482e-01
-3.250000000000000000e+00 1.913794901544473293e-01 6.796196660522365110e-03 1.981756868149696926e-01
-3.200000000000000622e+00 1.924590568286627112e-01 7.040487381190121789e-03 1.994995442098528304e-01
-3.150000000000001243e+00 1.893966853125198524e-01 7.441558431172864800e-03 1.968382437436927146e-01
-3.099999999999998757e+00 1.831336525834510176e-01 7.551249782409305208e-03 1.906849023658603315e-01
-3.049999999999999378e+00 1.788050593488741402e-01 7.446088271325224453e-03 1.862511476201993699e-01
-3.000000000000000000e+00 1.765692922589929270e-01 7.438582581266324142e-03 1.840078748402592390e-01
-2.950000000000000622e+00 1.735792055244385346e-01 7.612576047566195145e-03 1.811917815720047176e-01
-2.900000000000001243e+00 1.711359458211337281e-01 7.978280970734828378e-03 1.791142267918685582e-01
-2.849999999999998757e+00 1.710276494598295949e-01 8.317606655612628380e-03 1.793452561154422198e-01
-2.799999999999999378e+00 1.760355759624432082e-01 8.491191592336501393e-03 1.845267675547797026e-01
-2.750000000000000000e+00 1.849612131490648292e-01 8.393360269187298203e-03 1.933545734182521292e-01
-2.700000000000000622e+00 1.927162122875379358e-01 8.079286667543780429e-03 2.007954989550817249e-01
-2.650000000000001243e+00 1.922179597364463421e-01 7.646081250976487741e-03 1.998640409874228308e-01
-2.599999999999998757e+00 1.902388894022638000e-01 7.238310433524938574e-03 1.974771998357887359e-01
-2.549999999999999378e+00 1.930159690366877734e-01 7.072262217012112440e-03 2.000882312536998997e-01
-2.500000000000000000e+00 2.006164181600696428e-01 7.188156295458885021e-03 2.078045744555285235e-01
-2.450000000000000622e+00 2.083688968804660868e-01 7.579677097911171300e-03 2.159485739783772451e-01
-2.400000000000001243e+00 2.186633901377559031e-01 8.033239848950780512e-03 2.266966299867066714e-01
-2.349999999999998757e+00 2.306340904564878613e-01 8.350702079105695730e-03 2.389847925355935709e-01
-2.299999999999999378e+00 2.336309885383829887e-01 8.473453929446130017e-03 2.421044424678291118e-01
-2.250000000000000000e+00 2.169855323168801975e-01 8.389529707373109477e-03 2.253750620242533087e-01
-2.200000000000000622e+00 1.999930493574009482e-01 7.814428748560940663e-03 2.078074781059618958e-01
-2.150000000000001243e+00 1.868757135698717597e-01 6.869584430391158236e-03 1.937452980002629110e-01
-2.099999999999998757e+00 1.695475731877848502e-01 5.981985568128234121e-03 1.755295587559130843e-01
-2.049999999999999378e+00 1.584056179818592869e-01 5.330538988811354094e-03 1.637361569706706488e-01
-2.000000000000000000e+00 1.561682822819177863e-01 4.939747932166570037e-03 1.611080302140843468e-01
-1.950000000000000622e+00 1.566908408655489637e-01 4.750417802700293221e-03 1.614412586682492656e-01
-1.900000000000001465e+00 1.565177231130388813e-01 4.572157272651315892e-03 1.610898803856901929e-01
-1.849999999999998535e+00 1.614543466796404259e-01 4.410031711467489977e-03 1.658643783911079028e-01
-1.799999999999999378e+00 1.705812920368762198e-01 4.470269852909090381e-03 1.750515618897853232e-01
-1.750000000000000000e+00 1.802448346258450906e-01 4.892525519556254789e-03 1.851373601454013584e-01
-1.700000000000000622e+00 1.858201599536152271e-01 5.455709865365764716e-03 1.912758698189809814e-01
-1.650000000000001465e+00 1.920698710683573229e-01 5.817329911870057317e-03 1.978872009802273846e-01
-1.599999999999998535e+00 1.979691514314662337e-01 5.930356750449860583e-03 2.038995081819161004e-01
-1.549999999999999378e+00 2.046851227351464131e-01 5.998689206908869136e-03 2.106838119420552935e-01
-1.500000000000000000e+00 2.085240300871517571e-01 6.154277598787001417e-03 2.146783076859387629e-01
-1.450000000000000622e+00 2.114454787329994589e-01 6.478104658695495004e-03 2.179235833916949583e-01
-1.400000000000001465e+00 2.161989258405858372e-01 6.771404571160930148e-03 2.229703304117467699e-01
-1.349999999999998535e+00 2.199530266833461811e-01 7.117841136420282808e-03 2.270708678197664587e-01
-1.299999999999999378e+00 2.309751614601649461e-01 7.426218104048592714e-03 2.384013795642135336e-01
-1.250000000000000000e+00 2.494468939225437387e-01 7.507515114977838210e-03 2.569544090375215917e-01
-1.200000000000000622e+00 2.684135669075946029e-01 7.578835268626477745e-03 2.759924021762210633e-01
-1.150000000000001465e+00 2.850927733969154110e-01 7.741545874093830153e-03 2.928343192710092247e-01
-1.099999999999998535e+00 3.022983265438149436e-01 7.998728589844687070e-03 3.102970551336596272e-01
-1.049999999999999378e+00 3.123067389708622521e-01 8.489219945816972590e-03 3.207959589166792247e-01
-1.000000000000000000e+00 3.092300894501325836e-01 9.481238099727356053e-03 3.187113275498599241e-01
-9.500000000000007327e-01 3.083648698110563191e-01 1.023299018145313981e-02 3.185978599925094468e-01
-9.000000000000014655e-01 3.295507318131501995e-01 1.030327554335775872e-02 3.398540073565079478e-01
-8.499999999999985345e-01 3.496217996541463036e-01 1.015462045823732271e-02 3.597764201123836436e-01
-7.999999999999992673e-01 3.513528956790849533e-01 1.006506814840823702e-02 3.614179638274931938e-01
-7.500000000000000000e-01 3.457289822606534613e-01 1.015449264960321604e-02 3.558834749102566808e-01
-7.000000000000007327e-01 3.405348310832888026e-01 1.025547503642138501e-02 3.507903061197101824e-01
-6.500000000000014655e-01 3.305369881083527472e-01 1.018158186905676089e-02 3.407185699774095133e-01
-5.999999999999985345e-01 3.145131411470262206e-01 9.767814827045239248e-03 3.242809559740714720e-01
-5.499999999999992673e-01 3.040307689606561725e-01 9.408308679285168688e-03 3.134390776399413325e-01
-5.000000000000000000e-01 2.972970313471268167e-01 9.095275513122801081e-03 3.063923068602495969e-01
-4.500000000000007327e-01 2.934143067837373109e-01 9.080799092447904008e-03 3.024951058761852218e-01
-4.000000000000014100e-01 2.853692612311258814e-01 9.432843934464023306e-03 2.948021051655899116e-01
