# Y/D U V W
-4.000000000000000000e+00 6.245748799469067691e+00 5.095130012093862515e-01 5.191070606969518803e-02
-3.950000000000000622e+00 6.234014604273994564e+00 5.041947151378377567e-01 7.205577289327398660e-02
-3.900000000000001243e+00 6.217913392409724516e+00 4.979094250869980920e-01 8.831384681426278360e-02
-3.849999999999998757e+00 6.200678931308451602e+00 4.899790910245437336e-01 8.618297324596455034e-02
-3.799999999999999378e+00 6.186951229387627649e+00 4.802144904290499561e-01 7.350554994298960643e-02
-3.750000000000000000e+00 6.192235350261650950e+00 4.703164766176549660e-01 5.440023547066628190e-02
-3.700000000000000622e+00 6.214007293748164074e+00 4.579207566863355283e-01 4.715779151797982321e-02
-3.650000000000001243e+00 6.248411572079876741e+00 4.417883008248086885e-01 4.508220310185057089e-02
-3.599999999999998757e+00 6.286433834272264320e+00 4.238256926641529310e-01 4.363906979959859822e-02
-3.549999999999999378e+00 6.316909117257966777e+00 4.066803545424373945e-01 3.792897203874458917e-02
-3.500000000000000000e+00 6.341972170748696236e+00 3.928417622118466901e-01 2.522469886246926640e-02
-3.450000000000000622e+00 6.359312338739386838e+00 3.817983840180684818e-01 1.176533089095960737e-02
-3.400000000000001243e+00 6.367339257568210620e+00 3.742884396830151172e-01 3.643605567079803969e-03
-3.349999999999998757e+00 6.367303080650133396e+00 3.717108045362967905e-01 -2.078239223343268747e-03
-3.299999999999999378e+00 6.364719066782281942e+00 3.739026527508126918e-01 -4.547311012949927650e-03
-3.250000000000000000e+00 6.359036134836615339e+00 3.806926504180966342e-01 -3.817474641547301782e-03
-3.200000000000000622e+00 6.346868719662534630e+00 3.942856733648785750e-01 8.882229135245009802e-03
-3.150000000000001243e+00 6.330507866585991295e+00 4.112696189292707749e-01 1.786878802895339874e-02
-3.099999999999998757e+00 6.312236789147590343e+00 4.282817677228735742e-01 2.616640485975219380e-02
-3.049999999999999378e+00 6.290529489151167830e+00 4.432181985890991660e-01 4.125379342222774970e-02
-3.000000000000000000e+00 6.276464771315413138e+00 4.552099237660807152e-01 5.031230189641741624e-02
-2.950000000000000622e+00 6.265603025599590481e+00 4.674786015534028727e-01 5.714798681930477464e-02
-2.900000000000001243e+00 6.251406147844582151e+00 4.795852027743128243e-01 5.604151626368628764e-02
-2.849999999999998757e+00 6.240215407551004567e+00 4.908509509382464331e-01 4.678516411710907652e-02
